	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
126	wfo-0001027238	success	204	154	100	104	54	0.49	-25,0-1,0-1.5,0.3-0.5,0.3-0.8,0.3-5,0.5-1,0.5-16,1-1.5,1.5-3,2-4,3-4,4-,5-7,6-15,anther,apex,articulated,base,berry,black,brown,chartaceous,cm,connivent,cuneate,dark,densely,diameter,directed,discolorous,distally,elliptic,elliptic-ovate,entire,extra-axillary,filament,flattened,fleshy,flower,fruit,geminate,globose,green,greenish,hair,homostylous,interpetalar,introrsely,large,lavender,leaf,light,long,longitudinal,lower,margin,membranaceous,mm,multangulate,oblique,oblong,obtuse,opening,outline,pale,pedicel,petiole,plurifoliate,pore,porrect-stellate,pubescent,purple,reniform,ripe,rounded,scandent,shiny,shrub,simple,slit,small,sometimes,somewhat,sparsely,sprawling,stellate,stellate-pubescent,stem,strongly,surface,tissue,tree,unbranched,unit,white,whitish,x,yellow,yellowish	-5,.3,.5,0-0.7,0.3-1,0.5-2,1-2,1.5-4,1.5-7,10,15-30,2-3,3-5,3-6,4-10,4-16,4-5,4-8,5-15,5-merou,6-8,abaxially,accrescent,acuminate,acute,adaxiall,adaxially,ag,alyx,apparently,axe,ba,blade,branch,calyx,capitat,contiguous,covering,cylindrical,deltate,differentiated,eaf,eed,equal,foliaceous,fork,free,frui,fruiting,glabrescent,glabrous,gland,gland-tipped,growt,juic,lighter,like,lobe,major,midpoint,minor,minutely,mixed,narrowly,near,nearly,new,nflorescence,often,one,orolla,paired,part,peduncle,perfect,pericarp,pitted,rachi,ray,ruit,sessile,short-stalked,side,similar,sparse,ste,stigma,straight,style,subtending,tamen,tem,time,tip,toward,triangular,tube,unarme,unequal,vary,vein,wide,without,ympodial	abaxial,adaxial,age,articulation,bract,branching,breeding,broad-based,cell,colour,connective,corolla,form,growth,heteromorphism,inflorescence,insertion,interjected,leaflet,length,marking,mature,modification,na,needle-like,number,odour,orientation,pattern,placement,position,prickle,pseudostipule,rhizome,scale,seed,shape,size,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,trichome,tuber,type,unarmed,vegetative,xylopodia,zygomorphy
127	wfo-0001027244	success	294	115	70	224	45	0.238	-2,0.2-1,0.25-0.4,0.45-0.6,0.5,2-4-celled,2-foliate,anther,apex,apical,appendage,articulation,base,berry,bifurcate,bract,branched,calyx,cell,cm,cordate,corolla,dark,decurrent,deltate,densely,distal,filament,fruit,fruiting,globose,green,greenish,half,herb,imparipinnate,inflorescence,interjected,interrupted,lanceolate,leaflet,length,long,lower,margin,middle,mm,narrowly,oblique,patent,pedicel,petiole,present,pseudostipule,pubescent,purple,rotate-stellate,simple,stem,sterile,stout,stripe,surface,trichome,truncate,uniseriate,unit,vivid,white,yellow	-1.2,-12,-3.2,.5,0-,0.02-,0.04-,0.05,0.05-1,0.07-0.15,0.1-,0.1-0.3,0.1-0.5,0.1-0.6,0.15-0.2,0.2,0.2-,0.3,0.3-0.4,0.3-0.5,0.3-0.6,0.3-0.8,0.4-,0.4-0.6,0.4-1,0.5-0.8,0.5-1,0.6-0.9,0.6-09,0.7-1,0.7-1.5,0.7-2,0.7-3,0.8-1.2,0.9-1.3,0.9-1.7,1,1-2-celled,1-2.5,1-3.5,1-celled,1.1-1.3,1.2-1.6,1.5-2,1.5-2.1,1.5-2.4,1.5-6.5,1.7-3.0,1/2,2-,2-4,2-9,2-locular,2.1-8,3-5,3.5-13,3/4,4-12,4-celled,5-,5-10,5-9-celled,7-12,8-16,8-celled,abaxially,absent,abundance,abundant,acroscopically,acuminate,acute,adaxially,adpressed,alfway,along,also,always,amongst,angled,anthesi,apparently,appearance,arequipa,around,articulated,articulatio,axi,basal,berr,bracteate,broadly,brown,c.,cage,capitate,column,common,conical,crenate,curved,deciduous,decumbent,deeper,dense,density,dentate,developed,diamete,diameter,eaf,edicel,eed,eglandular,either,elliptic,elliptical,erect,exserted,extremely,flower,flushed,forming,general,giving,glabrescent,glabrous,gland,glandular,gree,hair-like,halfway,head,hyaline,internode,investing,irregularly,lamina,larger,largest,lateral,leave,like,lobe,lobed,lobing,lon,longer,midvein,minute,mixed,mixture,multicellular,near,node,obovate,occasionally,often,onto,orbicular,outgrowth,ovary,pair,papillate-pubescent,peduncle,perennial,petiolule,population,primary,rachi,reflexed,rest,ripe,rounded,ruit,scattered,secondary,sessile,shaggy,short,shorter,silky,sinus,size,slender,small,sometimes,somewhat,sparse,sparsely,sparser,spreading,staminal,stigma,straight,strongly,style,tall,tem,terminal,tertiary,testa,thick,tiny,tip,tipped,toward,tube,two,ud,undulate,unicellular,united,upper,usually,variable,variety,vein,velvety,wall,wide,winged,woody,ympodial	appressed,branching,breeding,broad-based,colour,connective,form,growth,hair,heteromorphism,inflated,insertion,interpetalar,leaf,marking,mature,modification,na,needle-like,odour,orientation,paired,pattern,placement,pore,position,prickle,rhizome,scale,shape,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia,zygomorphy
128	wfo-0001027248	success	158	96	46	112	50	0.291	.5,0.7-1.2,3-4,acute,anther,apex,arachnoid-pubescent,base,berry,calyx,cm,corolla,dirty,elliptic,filament,fleshy,fruit,fruiting,globose,green,leaf,lobed,long,lower,margin,mm,nearly,opposite,papillose,pedicel,petiole,pore,poricidal,shaped,shrub,simple,small,stem,surface,tear-drop,tip,tree,trichome,unifoliate,unit,white	0,0.5-1,0.5-2.5,1-1.5,1-2,1-3,1-5,2-2.5,2-4.5,3-7,3-7-flowered,3.5-4,4-8,5-5.5,6-13,6.5-8,7-9,abaxial,abaxially,adaxially,along,anthesi,ape,appearing,arachnoid,arachnoid-pubescen,area,bark,beige,beneath,broadened,broadly,brown,brownish,brownish-gra,closely,conical,dark,deflexed,deltate,densely,denser,dia,differing,difoliate,eaf,edicel,eed,ellipsoid,erect,exserted,felty,free,geminate,glabrescent,glabrous,grayish-green,impressed,lamina,later,lateral,lightly,lobe,main,major,merely,minor,minutely,nflorescence,node,occasionally,older,ovary,overlappin,ovoid-reniform,pair,pale,papillo,patch,per,pitted,planar,portion,present,pubescence,pubescent,ruit,scar,scattered,shoot,size,somewhat,soon,spaced,sparsely,specimen,stigma,strongly,style,tall,thick,top,tub,tube,ud,vein,wid,wide,winged,woody,ympodial,young	appressed,articulation,bract,branching,breeding,broad-based,cell,colour,connective,form,growth,hair,heteromorphism,inflated,inflorescence,insertion,interjected,interpetalar,leaflet,length,marking,modification,na,needle-like,odour,orientation,paired,pattern,placement,position,prickle,pseudostipule,rhizome,scale,shape,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia,zygomorphy
129	wfo-0001027258	invalid_json_followup	178	170	119	59	51	0.669	.25,.5,/4,0.25-0.5,0.5-1,0.6-2,0.9-1.3,1-1.5,1-4,2.5-8,3-4,3-6,4-5,4.5-5,5-10-flowered,7-13,7-9,acuminate,acute,age,anther,anthesi,apex,apical,apiculae,attenuate,axil,bark,base,berry,broadly,calyx,cm,corolla,crystal,deflexed,deltate,dense,densely,deposit,difoliate,dissecting,ellipsoid,elliptic,evenly,exserted,filament,fruit,fruiting,glabrous,globose,green,greenish-yellow,internodal,lamina,large,lateral,leaf,length,lengthening,lenticel,lobed,long,main,major,margin,microscope,middle,minor,minute,mm,occasionally,onto,opposite,ovate,pair,pale,pedicel,petiole,pore,poricidal,projection,prominent,pubescent,red-papillose,reddish,sand,scar,scattered,shrub,simple,size,slender,slightly,slit,small,spaced,sparsely,speck,stem,strongly,swollen,tiny,tip,treelet,trichome,tube,tuft,uniseriate,unit,urceolate,vein,visible,way,white,widest,winged,x,young	1-2.3,1.2-2,1.5-1.6,2-2.5,3.5-4,6-8,abaxially,abruptly,adaxially,along,apar,ba,beneath,capitate,darker,decurrent,dia,differing,drying,eaf,edicel,eed,enlarge,entire,extending,fide,flattened-reniform,fragrant,free,geminat,glabrou,incrassate,lobe,lower,minutely,nee,nflorescence,often,older,ovary,papillo,papillose,pitted,planar,portion,ruit,stigma,straight,style,surface,sweetly,tall,tub,ud,widening,woody,yellowish,yellowish-tan,ympodial	'',[,``,abaxial,adaxial,apart,bract,branching,breeding,bud,characteristic,colour,connective,diameter,enlarged,exsertion,form,geminate,growth,hair,height,inflorescence,interjected,interpetalar,leaflet,marking,modification,na,odour,paired,part,pattern,placement,plant,position,scale,shape,smell,spot,structure,symmetry,sympodial,system,texture,tissue,type,value,vegetative,zygomorphy,{,}
130	wfo-0001027260	invalid_json_followup	176	187	123	53	64	0.699	-17,-2,-60,-7,0.25-1,0.5-1,0.5-3,0.5-6.5,0.75-1,1-2,1-4,1.5-13,1.5-2,10-25,15-30,2-18,2-2.5,2.5-3.5,3-11,3-4.5,3-6,5-25,5-merous,abaxially,absent,acuminate,acute,acute-,adaxially,age,also,apart,apex,articulated,basal,base,berry,branched,chartaceous,clavate,cm,connective,connivent,cordate,cylindrical,darker,densely,diameter,directed,distally,eglandular,ellipsoidal,elliptic,elliptic-ovate,entire,equal,exceeding,fading,flattened,flower,fruit,glabrate,glabrous,globose,greenish,hair,lanceolate,lavender,leaving,lobe,long,longitudinal,margin,membranaceous,mm,moderately,narrowly,nearly,obtuse,often,ovate,pedicel,pedicellar,peduncle,perfect,petiole,pilose,pink,pore,puberulent,puberulent-pubescent,pubescent,pubescent-pilose,purple,rachi,radiu,remnant,shorter,shrub,simple,slightly,small,spaced,sparsely,stellate,stigma,stripe,strongly,style,subcoriaceous,tapered,thecae,tree,triangular,truncate,unbranched,usually,vein,white,x,yellow,yellow-green,yellowish	0.8-2,1-,1-3,1-6,1-7,2-,2-10,2.5-14,3-,3-10,3.5-25,4-25,4-32,4-5-foliat,4-6,4.5-14,5-,5-40,6-20,aggregate,alyx,ape,axe,beyond,blade,cell,diamete,eaf,eed,exserted,lon,lower,nflorescence,nther,orolla,perfec,pilo,presen,puberulent-pubescen,ruit,stamen,stone,tal,tem,time,tomento,tube,ud,unit,vary,wide,yellow-orang,ympodial	'',1-10,1-4.5-14,15-40,2-20,[,``,anther,appressed,arrangement,articulation,bract,branching,breeding,bud,calyx,characteristic,colour,corolla,filament,form,fruiting,growth,height,inflated,inflorescence,insertion,interjected,interpetalar,leaf,leaflet,length,marking,mature,modification,na,number,odour,ovary,paired,pattern,plant,position,present,scale,seed,shape,size,smell,spot,stem,symmetry,system,texture,theca,tissue,trichome,type,value,vegetative,yellow-orange,zygomorphy,{,}
131	wfo-0001027265	invalid_json_followup	159	139	80	79	59	0.503	.2,.3,0.5,0.5-1,1-3,1.2-1.3,1.2-2,2-3,3-lobed,4-5,accrescent,acute,anther,apart,apex,articulated,base,berry,broad,calyx,chartaceous,cm,diameter,entire,extra-axillary,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,granule,hair,herb,hermaphroditic,leaf-opposed,light,lobe,long-attenuate,margin,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,paired,partially,pedicel,peduncle,petiole,pitted,pore,present,prominent,puberulent,pubescent,purple,rachi,rarely,red,rotate-stellate,scarcely,sclerotic,seed,simple,slightly,sometimes,sparsely,subcoriaceous,surface,tip,triangular,tube,white,winged,x,yellow	-2.5,.5,0.1–2,0.2-0.4,0.5–0.6,1-1.3,1-2.5,1.2–1.4,1.5-2.5,1.5–1.8,1.5–2,1.5–4,2,2-,2-4,2/3,20-30,2–2.5,2–3,3-,30–50,4.5–8,4–6,4–7-branched,5-merou,58409,abaxially,adaxiall,adaxially,alyx,apparently,axe,ba,blade,capitat,ciliate,connivent,covering,croat,cylindrical,dehiscent,eaf,eed,erect,foliate,frui,geminat,juic,larger,lon,long,longitudinall,low,lower,mesocarp,nflorescence,node,numerous,obtuse,orolla,recurved,ripe,rooting,ruit,somewhat,spaced,stigma,style,tall,tamen,tem,time,unit,usually,vary,weak,white-puberulent,wide,ympodial	'',0.1-2,1.2-1.4,1.5-1.8,1.5-2,2-2.5,30-50,4-6,4-7-branched,[,``,appressed,arrangement,articulation,bract,branching,breeding,characteristic,colour,connective,corolla,form,growth,height,inflated,inflorescence,insertion,interjected,interpetalar,leaf,leaflet,length,longitudinally,marking,mature,modification,na,odour,orientation,pattern,plant,position,prickle,scale,shape,size,spacing,spot,staman,stem,symmetry,system,texture,tissue,type,value,winging,{,}
132	wfo-0001027265	invalid_json_followup	156	144	83	73	61	0.532	.2,0.2-0.4,0.5,0.5-1,1-1.3,1-3,1.2-1.3,1.2-2,2,2-3,2/3,4-5,accrescent,acute,anther,apart,apex,articulated,base,broad,calyx,chartaceous,cm,cylindrical,diameter,entire,extra-axillary,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,granule,hair,herb,hermaphroditic,larger,leaf-opposed,light,lobe,long-attenuate,lower,margin,minutely,mm,near,oblong,orange,ovate-lanceolate,paired,partially,pedicel,peduncle,petiole,pitted,pore,prominent,puberulent,pubescent,purple,rachi,red,ripe,rotate-stellate,scarcely,sclerotic,seed,simple,sometimes,sparsely,stigma,style,subcoriaceous,surface,tip,triangular,tube,white,winged,x,yellow	-2.5,.3,.5,0.1–2,0.5–0.6,1-2.5,1.2–1.4,1.5-2.5,1.5–1.8,1.5–2,1.5–4,2-,2-4,20-30,2–2.5,2–3,3-,3-lobed,30–50,4.5–8,4–6,4–7-branched,5-merou,58409,abaxially,adaxiall,adaxially,alyx,apparently,axe,ba,blade,capitat,ciliate,connivent,covering,croat,dehiscent,eaf,eed,erect,foliate,frui,geminat,juic,lon,long,longitudinall,low,mesocarp,nearly,nflorescence,node,numerous,obtuse,orolla,rarely,recurved,rooting,ruit,slightly,somewhat,spaced,tall,tamen,tem,time,unit,vary,weak,white-puberulent,wide,ympodial	'',0.1-2,1.2-1.4,1.5-1.8,1.5-2,2-2.5,30-50,4-6,4-7-branched,[,``,abaxial,adaxial,arrangement,articulation,bract,branching,breeding,capitate,characteristic,colour,connective,corolla,form,growth,height,inflorescence,interjected,interpetalar,leaf,leaflet,length,longitudinally,marking,mature,modification,na,odour,ovary,pattern,plant,position,scale,shape,size,smell,spacing,spot,staman,symmetry,system,texture,tissue,trichome,type,value,vegetative,winging,zygomorphy,{,}
133	wfo-0001027284	success	172	133	87	85	46	0.506	0.1–0.5,0.1–2,0.7–0.9,0.7–1,1.2–1.5,1.5–5.5,1.5–8,1.8–2,1–1.5,1–3,2–16,2–2.2,3.5–14,3–4,4–12,5–7,9–18,abaxially,adaxially,anther,apex,axillary,base,berry,branched,brownish,climbing,cm,cordate,densely,elliptic,entire,extra-axillary,filament,fine,flattened-reniform,fleshy,flower,fruit,glabrous,globose,green,inflorescence,margin,maturity,midvein,minutely,mm,near,nearly,oblique,orangish,ovate,ovoid,pair,pale,pedicel,peduncle,petiole,pinnate,plurifoliate,pubescence,pubescent,rachi,rarely,reticulate-rugulose,rounded,scandent,secondary,shrub,simple,size,sometimes,somewhat,sparsely,stellate,stem-terminal,surface,tan,truncate,unbranched,unit,vein,venation,vine,white,x	.3,0.2–,1.5–2,1.5–2.5,1–2,2.5–3,2.5–3.5,4,4–6,5-merous,5–8,accrescent,acuminate,acute,alyx,anthesi,axe,blade,branch,c.,calyx,capitat,ciliat,conspicuous,contiguousl,cylindrical,deflected,deltoid,diameter,distally,eaf,eed,enlarged,flattened,fruiting,glabrescen,glabrou,gradually,herbaceous,immature,leafy,lobe,long,lower,m.,nflorescence,nternode,one,orolla,pendulou,perfec,pink,planar,pointed,prominent,reduced,ruit,sand-punctat,sand-punctate,scar,seen,shortly,side,slightly,soon,spaced,spreading,stigma,style,tamen,tem,thickened,thickly,time,tip,toward,tree,tube,understory,unifoliat,vary,weakly,wide,woody,ympodial	0.2–1,abaxial,adaxial,alternate,arrangement,bract,branching,breeding,cell,ciliate,colour,corolla,form,growth,habit,heteromorphism,internode,leaf,length,marking,na,number,orientation,pattern,perfect,placement,pore,position,prickle,pseudostipule,rhizome,seed,shape,spot,staman,stone,structure,symmetry,sympodial,system,texture,tuber,type,unifoliate,xylopodia,–1.5
134	wfo-0001027302	success	188	117	66	122	51	0.351	.5,0.5-1,1-1.5,2.2,3.5-5,3/4,5-7,7/8,age,anther,anthesi,apex,appearing,base,becoming,berry,branching,bright,calyx,cm,conical,cordate,corolla,dendritic,filament,fruiting,glabrous,globose,growth,inserted,later,lateral,leaf,length,lobed,long,lower,margin,mm,monochasial,narrowly,nodding,occasionally,ovate,petiole,plurifoliate,pore,poridical,puberulent,red,shrub,sleeve,slit-like,small,somewhat,stem,surface,terminal,time,tip,tree,trichome,truncate,unit,violet,way	0.4-5,0.5,0.6-1,0.8-1,1,1-1.3,1-2,1-3,1.2-1.6,1.2-2.5,1.5-2,10,10-20,2,2-3,2-6,2.7-7.5,6-12,7,abaxial,abaxially,acuminate,acute,adaxial,adaxially,along,apical,ba,bark,basal,blade,broader,brownish-yellow,capitate,clavate,crispate,cultivation,decurrent,deflexed,deltoid,densely,denser,diameter,dichasia,discussion,eaf,edicel,eed,elliptic,entire,especially,ew,exserted,fine,flat-topped,flattened,flower,free,growing,juvenile,larger,lax,lenticular,less,like,lobe,lon,long-triangular,m.,main,minutely,nflorescence,older,otherwise,ovary,overtopping,pair,pale,papillo,pedicle,per,pericarp,pitted,planar,plant,portion,prominent,pubescent,pyramidal,reddish-brown,reflexed,ruit,scar,scattered,scrambling,secondary,see,shade,shin,shoot,simple,sparsely,stamen,stigma,strongly,style,tall,tapering,thin,tiny,tub,tube,ud,undulate,usually,vein,wide,winged,woody,x,ympodial,young	appressed,articulation,bract,breeding,broad-based,cell,colour,connective,dichasial,form,fruit,hair,heteromorphism,inflated,inflorescence,insertion,interjected,interpetalar,leaflet,marking,mature,modification,na,needle-like,odour,orientation,paired,pattern,pedicel,placement,position,prickle,pseudostipule,rhizome,scale,shape,smell,spot,staman,stone,structure,symmetry,sympodial,system,texture,tissue,tuber,type,vegetative,xylopodia,zygomorphy
135	wfo-0001027310	success	215	92	64	151	28	0.298	/3,0.6-1,0.7-2,4-10,4.5-5.5,anther,apex,articulated,base,berry,branched,branching,broadly,calyx,chartaceous,cm,connivent,cuneate,deltate,entire,erect,evenly,filament,flattened,foliaceous,fruit,fruiting,green,hair,lateral,leaf,length,lobed,long,margin,maturity,mauve,mm,moderately,pedicel,petiole,poricidal,prickle,primary,purple,rounded,secondary,shrub,simple,sometimes,sparse,spherical,stellate-pubescent,stem,straight,tapering,terminal,tip,tree,truncate,unit,way,yellow,young	-2.2,-20,.8,0,0-20,0-5,0.05,0.05-0.15,0.1,0.1-0.2,0.15-0.3,0.9-0.17,1-1.2,1-1.7,1-6,1.1-1.5,1.5-2.2,1.5-5,1/10-1/6,1/3-1/2,1/3-3/4,11-16,2-10,2-3.1,2-4,2-5,2.2-2.5,2.8-3,2/3,20-60,22-30,3-15,4-9,4.5-7,5-10,5-20,5-7,5-merous,6-8,7-10,8-10,9-13,abaxial,abaxially,acut,acute,adaxial,alyx,andromonoecious,apar,apart,apically,apparently,bark,blade,curved,dark,densely,diameter,discolorous,distal,drying,eaf,eed,elongating,equal,faint,flattened-reniform,flower,free,fused,gently,glabrescent,glabrou,glabrous,glaucous,gray,green-brown,hermaphrodite,heterostylous,inflated,infructescence,lanceolate,less,lobe,long-styled,longer,lower,lowermost,mature,midpoint,minutely,nflorescence,older,one,open,orange-brown,orolla,oung,pair,pale,peduncle,pendulous,per,pericarp,pitted,plant,plurifoliat,porrect,porrect-lepidote,portion,prickly,pubescent,ray,red,reddi,reflexed,ruit,scar,sessile,shallowly,short-styled,shorter,smooth,spaced,sparsely,spreading,stalk,stalked,staminat,stellate,stout,strongly,style,surface,tamen,terete,tertiary,time,toward,trichome,tube,unarme,unarmed,vary,vein,venation,visible,wide,woody,ympodial	articulation,broad-based,cell,colour,corolla,form,growth,heteromorphism,inflorescence,insertion,na,odour,orientation,plurifoliate,position,pseudostipule,rhizome,scale,shape,staman,stone,structure,symmetry,sympodial,texture,tuber,type,xylopodia
136	wfo-0001027317	invalid_json_followup	144	135	83	61	52	0.576	.5,0.1-0.2,0.3-1,0.4-1.5,0.5-1,1,1-1.5,1-2,1.5-2,3-3.5,4.5-5,?,acute,adaxially,along,anther,apex,apically,base,beneath,berry,bilobed,broadly,calyx,cm,conical,corolla,densely,dia,drying,ellipsoid,elliptic,erect,filament,fruit,fruiting,glabrous,globose,golden,green,known,leaf,like,lobed,long,long-exserted,lower,major,margin,mature,minor,minute,minutely,mm,nearly,offset,opposite,ovary,papillose,pedicel,petiole,pointed,pore,poricidal,pubescent,rest,shaped,shrub,simple,slightly,sparsely,stem,stigma,style,surface,tear-drop,tip,trichome,tube,uniseriate,vein,white,x	.25,0.5-3,0.8-3.5,1-5,1.4-1.6,2-3-flowered,2-9,7-9,abaxial,acuminate,anthesi,apical,arch,ba,bark,closely,cucullate,deciduous,deflexed,deltoid,differing,difoliate,eaf,edicel,eed,elongated,expanded,filiform,free,geminat,greyish-whit,immature,inflorescenc,joined,lateral,lobe,lon,main,nflorescence,older,overlappin,pair,pale,papillo,portion,projection,prominent,reflexed,ruit,scar,series,size,soon,spaced,strongly,tall,tub,ud,woody,ympodia,young	'',[,``,appressed,articulation,bract,branching,breeding,broad-based,bud,characteristic,colour,connective,diameter,exsertion,form,growth,hair,height,inflated,inflorescence,information,insertion,interjected,interpetalar,leaflet,length,marking,modification,na,needle-like,odour,orientation,pattern,placement,plant,position,prickle,scale,seed,shape,smell,spot,symmetry,system,texture,tissue,type,value,vegetative,{,}
137	wfo-0001027323	success	175	71	40	135	31	0.229	/3,0.5-1,2.5-3,anther,apex,asymmetric,attenuate,base,berry,corolla,decurrent,difoliate,elliptic,filament,fleshy,flower,fruit,furcate,glabrous,globose,leaf,lobed,long,margin,mm,occasionally,opposite,papillose,pedicel,petiole,pinkish-grey,pore,shaped,slightly,tear-drop,treelet,unit,way,white,winged	.75,1-1.5,1-2,1.2-1.5,10-15,14-21,2-3,2-6,20-45,3-5,5-20-flowered,5-7,6-11,7-9,acute,adaxial,along,anthesi,apparent,appearing,area,arising,ba,bark,broadened,bud,calyx,campanulate,character,closed,closely,cm,cork,deflexed,densely,dia,differing,dried,dry,eaf,edicel,eed,elongate,entire,erect,erose,exserted,five-pointed,flopping,free,fruiting,geminat,glabrate,grey,growing,held,higher,hood,hooded,immature,interpetalar,lateral,like,live,lobe,lon,long-triangular-deltoid,lower,main,major,matte,mature,measured,middle,minor,minutely,nflorescence,older,one,onto,ovary,overlapping,ovoid,ovoid-reniform,pair,papillae,papillo,partially,persistent,pitted,planar,plant,poricidal,portion,prominent,proximal,rather,red-papillose,reddish-grey,rest,ridge,ruit,scar,secondary,seen,sinus,size,small,smoot,soon,spaced,specimen,stem,stigma,straight,style,surface,tall,tan,thickened,thin,tiny,tip,trunk,tube,two,ud,upper,vein,visible,widest,woody,x,ympodial,young	articulation,branching,cell,colour,decurren,form,geminate,growth,hair,heteromorphism,inflorescence,insertion,length,na,odour,orientation,placement,position,prickle,pseudostipule,rhizome,shape,staman,stone,structure,symmetry,sympodial,texture,tuber,type,xylopodia
138	wfo-0001027340	success	189	156	135	54	21	0.714	0.5-0.9,1-10,1-2,1-3,1.5-2.7,10-16,16-22,2-3,2-4,2.7-4.5,3.5-5,3.5-9,4-6,4-7.5,5-11,5-6,6-8.5,7-18,7-8,8-14,8-9.5,abaxially,abruptly,absent,acumen,acuminate,adaxially,along,anther,apart,apex,auriculate,axillary,base,blade,brownish,bud,cell,chartaceous,ciliate,cm,condition,connivent,cordate,corolla,dark,decreasing,diameter,digestion,distal,dorsally,drying,edge,elliptic,enzyme,especially,filament,flat,flower,folded,forked,fresh,fruit,generally,glabrous,globose,green,greenish,hair,half,herb,homostylous,honeycomb-shaped,interjected,lanceolate,lateral,leaflet,lengthening,like,lilac-purple,lobe,long,margin,membranous,midrib,minute,minutely,mm,narrow,narrowed,odd-pinnate,ovate,ovoid,pair,papillose,pedicel,peduncle,petiole,petiolulate,plant,pointed,pore,poricidal,puberulent,pubescent,purple,removed,ripe,rotate,rounded,seed,sessile,short,shortly,size,slit,sparsely,splotched,stem,stigma,straight,style,subtending,terminal,testal,tinged,tip,truncate,tube,usually,wall,whitish,wing,x,yellow	2-3.5,2.5-4.5,3-4,5-merou,ag,alyx,apparently,articulated,articulation,axe,berry,capitat,covering,developing,distinct,eaf,eed,exceeding,geminat,glabrou,green-white,hair-like,hal,high,indistinct,living,lower,make,mucilaginous,nflorescence,orolla,perfect,plurifoliate,purpl,ruit,semi-erec,semi-rosette,seudostipule,slightly,spaced,specimen,stamen,ste,tall,tamen,tem,thick,throughout,tri-,unit,vary,wet,ympodial,young	5-merous,age,arrangement,branching,calyx,capitate,colour,form,growth,height,inflorescence,leaf,length,ovary,position,pseudostipule,shape,spacing,staman,texture,type
139	wfo-0001027354	invalid_json_followup	166	147	102	64	45	0.614	.5,0,0.5-2,0.7-1.3,1-1.2,1-1.5,1-7,1.7-5,2.5-3.5,3-4,3.4-4,3/4,4-10,5-7,6.5-13,8-12,abaxial,abaxially,acute,adaxial,along,anther,apex,appearing,bark,base,berry,bi-lobed,branch,branching,calyx,cm,corolla,dark,dendritic,densely,diameter,elliptic,entire,erect,filament,flattened,fork,fruit,fruiting,glabrous,globose,golden,growth,later,lateral,leaf,length,lenticular,less,lobed,long,loosely,minutely,mm,monochasial,narrowly,nodding,occasionally,ovary,pair,pedicel,petiole,pitted,pore,poricidal,pubescent,purplish-black,pyramidal,raised,reddish-brown,scar,secondary,shrub,sleeve,small,somewhat,sparsely,stem,stigma,style,surface,tapering,terminal,time,tiny,tip,tree,tree-like,trichome,type,vein,violet,way,white,woody,x	0.5,1,1.5-1.8,1.5-2,10,10-20,absent,age,anthesi,apical,ba,basal,becoming,belo,blade,conical,covered,deltoid,denser,dichasia,drying,eaf,edicel,eed,ew,exserted,flower,free,glabrate,inserted,like,lobe,loose,lower,m.,mostly,near,nflorescence,older,papillo,per,pericarp,planar,plurifoliate,portion,pubescen,ruit,side,simple,slightly,slit-like,stamen,strongly,tall,thecalyx,thin,tub,tube,ud,unit,wide,winged,ympodial,young	'',[,``,bract,breeding,bud,characteristic,colour,connective,dichasial,form,hair,height,inflorescence,insertion,interjected,interpetalar,leaflet,marking,mature,modification,na,new,odour,papillose,pattern,plant,position,scale,seed,shape,size,smell,spot,staman,symmetry,system,texture,tissue,value,vegetative,venation,width,{,}
