	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
125	wfo-0001027237	success	122	100	77	45	23	0.631	.5,/4,1-1.2,1.5-2,1.5-2.5,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,anther,anthesi,bark,base,black,branched,brown,calyx,clavate,cm,completely,corolla,cucullate,cup-shaped,dark,deflexed,difoliate,drying,ellipsoid,filament,flattened,free,fruiting,geminate,glabrous,globose,green,greenish-white,inflorescence,internodal,later,leaf,many,margin,minutely,mm,occasionally,ovary,paler,papillose,pedicel,pitted,pore,portion,regularly,reniform,shaped,shining,shrub,small,stem,stigma,style,surface,tapering,tear-drop,time,tip,tree,tube,unit,way,white,x,young	0.5-1,5,apart,apiculae,apiculate,appearing,ba,berry,blac,branc,broadly,deltoid,dia,edicel,eed,erect,exsertion,greyi,lobe,lobed,long,lower,nflorescence,older,papillate,papillo,part,plurifoliat,poricidal,reflexed,regulary,ruit,scar,slender,spaced,straight,tall,terminal,ud,upper,usually,widely,woody,x.,ympodial	0.5,branching,bud,colour,diameter,flower,form,fruit,greyish,growth,height,length,lobing,number,plant,plurifoliate,position,seed,shape,size,structure,sympodial,texture
126	wfo-0001027238	success	204	106	84	120	22	0.412	-25,0-1,0-1.5,0.3-0.5,0.3-0.8,0.3-5,0.5-1,0.5-16,1-1.5,1.5-3,2-4,3-4,5-7,6-15,anther,apex,berry,black,brown,chartaceous,cm,connivent,dark,densely,diameter,directed,discolorous,distally,elliptic,elliptic-ovate,entire,extra-axillary,flattened,fleshy,flower,fruit,globose,green,greenish,hair,homostylous,introrsely,large,lavender,leaf,light,long,longitudinal,margin,membranaceous,mm,multangulate,oblong,obtuse,opening,outline,pale,petiole,pore,porrect-stellate,pubescent,purple,reniform,ripe,scandent,shiny,shrub,simple,slit,small,somewhat,sparsely,sprawling,stellate,stellate-pubescent,stem,strongly,tree,unbranched,white,whitish,x,yellow,yellowish	-5,.3,.5,0-0.7,0.3-1,0.5-2,1-2,1.5-4,1.5-7,10,15-30,2-3,3-5,3-6,4-,4-10,4-16,4-5,4-8,5-15,5-merou,6-8,abaxially,accrescent,acuminate,acute,adaxiall,adaxially,ag,alyx,apparently,articulated,axe,ba,base,blade,branch,calyx,capitat,contiguous,covering,cuneate,cylindrical,deltate,differentiated,eaf,eed,equal,filament,foliaceous,fork,free,frui,fruiting,geminate,glabrescent,glabrous,gland,gland-tipped,growt,interpetalar,juic,lighter,like,lobe,lower,major,midpoint,minor,minutely,mixed,narrowly,near,nearly,new,nflorescence,oblique,often,one,orolla,paired,part,pedicel,peduncle,perfect,pericarp,pitted,plurifoliate,rachi,ray,rounded,ruit,sessile,short-stalked,side,similar,sometimes,sparse,ste,stigma,straight,style,subtending,surface,tamen,tem,time,tip,tissue,toward,triangular,tube,unarme,unequal,unit,vary,vein,wide,without,ympodial	abaxial,adaxial,age,branching,colour,corolla,form,growth,inflorescence,length,number,pattern,position,prickle,seed,shape,size,symmetry,texture,trichome,type,unarmed
127	wfo-0001027244	success	294	105	73	221	32	0.248	-2,0.2-1,0.45-0.6,0.5,0.5-0.8,1.2-1.6,1.7-3.0,2-4-celled,anther,articulation,base,berry,bifurcate,bract,branched,broadly,calyx,cm,cordate,corolla,crenate,dark,decurrent,densely,dentate,distal,elliptic,filament,fruit,fruiting,globose,green,greenish,half,herb,imparipinnate,inflorescence,interjected,interrupted,irregularly,leaflet,length,lobed,long,lower,margin,middle,mm,oblique,orbicular,patent,pedicel,perennial,petiole,present,pseudostipule,pubescent,purple,rotate-stellate,simple,stem,stout,stripe,surface,thick,trichome,truncate,uniseriate,velvety,vivid,white,wide,yellow	-1.2,-12,-3.2,.5,0-,0.02-,0.04-,0.05,0.05-1,0.07-0.15,0.1-,0.1-0.3,0.1-0.5,0.1-0.6,0.15-0.2,0.2,0.2-,0.25-0.4,0.3,0.3-0.4,0.3-0.5,0.3-0.6,0.3-0.8,0.4-,0.4-0.6,0.4-1,0.5-1,0.6-0.9,0.6-09,0.7-1,0.7-1.5,0.7-2,0.7-3,0.8-1.2,0.9-1.3,0.9-1.7,1,1-2-celled,1-2.5,1-3.5,1-celled,1.1-1.3,1.5-2,1.5-2.1,1.5-2.4,1.5-6.5,1/2,2-,2-4,2-9,2-foliate,2-locular,2.1-8,3-5,3.5-13,3/4,4-12,4-celled,5-,5-10,5-9-celled,7-12,8-16,8-celled,abaxially,absent,abundance,abundant,acroscopically,acuminate,acute,adaxially,adpressed,alfway,along,also,always,amongst,angled,anthesi,apex,apical,apparently,appearance,appendage,arequipa,around,articulated,articulatio,axi,basal,berr,bracteate,brown,c.,cage,capitate,cell,column,common,conical,curved,deciduous,decumbent,deeper,deltate,dense,density,developed,diamete,diameter,eaf,edicel,eed,eglandular,either,elliptical,erect,exserted,extremely,flower,flushed,forming,general,giving,glabrescent,glabrous,gland,glandular,gree,hair-like,halfway,head,hyaline,internode,investing,lamina,lanceolate,larger,largest,lateral,leave,like,lobe,lobing,lon,longer,midvein,minute,mixed,mixture,multicellular,narrowly,near,node,obovate,occasionally,often,onto,outgrowth,ovary,pair,papillate-pubescent,peduncle,petiolule,population,primary,rachi,reflexed,rest,ripe,rounded,ruit,scattered,secondary,sessile,shaggy,short,shorter,silky,sinus,size,slender,small,sometimes,somewhat,sparse,sparsely,sparser,spreading,staminal,sterile,stigma,straight,strongly,style,tall,tem,terminal,tertiary,testa,tiny,tip,tipped,toward,tube,two,ud,undulate,unicellular,unit,united,upper,usually,variable,variety,vein,wall,winged,woody,ympodial	abaxial,adaxial,appressed,arrangement,branching,colour,form,growth,hair,history,inflated,insertion,leaf,life,marking,mature,modification,orientation,placement,pore,position,prickle,seed,shape,spot,symmetry,texture,thicknes,type,unknown,width,zygomorphy
128	wfo-0001027248	success	158	95	73	85	22	0.462	.5,0.5-1,0.5-2.5,0.7-1.2,1-1.5,1-2,1-5,2-2.5,3-4,3-7,3.5-4,5-5.5,6.5-8,abaxial,acute,anther,apex,arachnoid,arachnoid-pubescent,area,base,beige,berry,broadened,broadly,brown,calyx,cm,conical,corolla,dark,densely,dirty,elliptic,filament,fleshy,fruit,fruiting,glabrous,globose,green,leaf,lobed,merely,minutely,mm,nearly,opposite,ovary,ovoid-reniform,papillose,patch,pedicel,petiole,pitted,pore,pubescence,pubescent,scattered,shaped,shrub,simple,small,sparsely,stigma,style,surface,tear-drop,top,tree,trichome,tube,white	0,1-3,2-4.5,3-7-flowered,4-8,6-13,7-9,abaxially,adaxially,along,anthesi,ape,appearing,arachnoid-pubescen,bark,beneath,brownish,brownish-gra,closely,deflexed,deltate,denser,dia,differing,difoliate,eaf,edicel,eed,ellipsoid,erect,exserted,felty,free,geminate,glabrescent,grayish-green,impressed,lamina,later,lateral,lightly,lobe,long,lower,main,major,margin,minor,nflorescence,node,occasionally,older,overlappin,pair,pale,papillo,per,planar,poricidal,portion,present,ruit,scar,shoot,size,somewhat,soon,spaced,specimen,stem,strongly,tall,thick,tip,tub,ud,unifoliate,unit,vein,wid,wide,winged,woody,ympodial,young	0.5,adaxial,branching,colour,diameter,flower,form,growth,hair,height,inflorescence,length,na,number,plant,position,seed,shape,symmetry,texture,type,width
129	wfo-0001027258	success	178	150	127	51	23	0.713	.25,.5,/4,0.5-1,0.6-2,0.9-1.3,1-1.5,1-2.3,1-4,1.2-2,2-2.5,2.5-8,3-4,3-6,3.5-4,4-5,4.5-5,5-10-flowered,6-8,7-13,7-9,acuminate,acute,age,anther,anthesi,apex,attenuate,axil,bark,base,broadly,calyx,capitate,cm,corolla,crystal,darker,deflexed,dense,densely,deposit,dia,difoliate,ellipsoid,elliptic,evenly,exserted,filament,flattened-reniform,fruit,fruiting,glabrous,globose,green,greenish-yellow,incrassate,internodal,lamina,large,lateral,leaf,length,lengthening,lenticel,lobe,lobed,long,main,major,margin,middle,minor,minutely,mm,occasionally,onto,opposite,ovary,ovate,pair,pale,papillose,pedicel,petiole,pitted,pore,poricidal,pubescent,red-papillose,reddish,sand,scar,scattered,shrub,simple,size,slender,slightly,slit,spaced,sparsely,speck,stem,stigma,strongly,style,surface,swollen,tiny,tip,treelet,trichome,tube,tuft,uniseriate,unit,urceolate,vein,visible,way,white,widest,winged,x,yellowish-tan,young	0.25-0.5,1.5-1.6,abaxially,abruptly,adaxially,along,apar,apical,apiculae,ba,beneath,berry,decurrent,deltate,differing,dissecting,drying,eaf,edicel,eed,enlarge,entire,extending,fide,fragrant,free,geminat,glabrou,lower,microscope,minute,nee,nflorescence,often,older,papillo,planar,portion,projection,prominent,ruit,small,straight,sweetly,tall,tub,ud,widening,woody,yellowish,ympodial	abaxial,adaxial,apart,bud,colour,diameter,exsertion,form,geminate,growth,hair,height,inflorescence,part,placement,plant,position,seed,shape,structure,sympodial,texture,type
130	wfo-0001027260	success	176	145	118	58	27	0.67	-17,-60,0.25-1,0.5-1,0.5-3,0.5-6.5,1-2,1-4,1.5-13,10-25,15-30,2-18,2-2.5,2.5-3.5,3-11,3-4.5,3-6,5-25,5-merous,abaxially,absent,acuminate,acute,acute-,adaxially,age,also,apart,apex,articulated,basal,base,branched,chartaceous,clavate,cm,connective,connivent,cordate,cylindrical,darker,densely,diameter,directed,distally,eglandular,ellipsoidal,elliptic,elliptic-ovate,entire,equal,exceeding,fading,flattened,flower,fruit,glabrate,glabrous,globose,greenish,hair,lanceolate,lavender,leaving,lobe,long,longitudinal,margin,membranaceous,mm,moderately,narrowly,nearly,obtuse,often,ovate,pedicel,pedicellar,peduncle,perfect,petiole,pilose,pink,pore,puberulent,puberulent-pubescent,pubescent,pubescent-pilose,purple,rachi,radiu,remnant,shorter,shrub,simple,slightly,small,spaced,sparsely,stellate,stigma,stripe,strongly,style,subcoriaceous,tapered,thecae,tree,triangular,truncate,unbranched,usually,vein,white,x,yellow,yellow-green,yellowish	-2,-7,0.75-1,0.8-2,1-,1-3,1-6,1-7,1.5-2,2-,2-10,2.5-14,3-,3-10,3.5-25,4-25,4-32,4-5-foliat,4-6,4.5-14,5-,5-40,6-20,aggregate,alyx,ape,axe,berry,beyond,blade,cell,diamete,eaf,eed,exserted,lon,lower,nflorescence,nther,orolla,perfec,pilo,presen,puberulent-pubescen,ruit,stamen,stone,tal,tem,time,tomento,tube,ud,unit,vary,wide,yellow-orang,ympodial	1-10,1-4.5-14,15-40,2-20,anther,arrangement,branching,bud,calyx,colour,corolla,form,growth,height,inflorescence,leaf,length,number,ovary,plant,seed,shape,size,stem,texture,theca,yellow-orange
131	wfo-0001027265	success	159	101	80	79	21	0.503	.2,0.1–2,0.5,0.5-1,1-1.3,1-3,1.2-1.3,1.2-2,1.2–1.4,1.5–1.8,1.5–2,2-3,2–2.5,2–3,3-lobed,4-5,4–6,4–7-branched,anther,apart,apex,articulated,base,broad,calyx,chartaceous,cm,diameter,entire,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,granule,hair,herb,hermaphroditic,light,lobe,long-attenuate,margin,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,partially,pedicel,peduncle,petiole,pitted,pore,present,prominent,puberulent,pubescent,purple,rachi,rarely,red,rotate-stellate,sclerotic,seed,simple,slightly,sometimes,sparsely,subcoriaceous,surface,tip,triangular,tube,white,x,yellow	-2.5,.3,.5,0.2-0.4,0.5–0.6,1-2.5,1.5-2.5,1.5–4,2,2-,2-4,2/3,20-30,3-,30–50,4.5–8,5-merou,58409,abaxially,accrescent,acute,adaxiall,adaxially,alyx,apparently,axe,ba,berry,blade,capitat,ciliate,connivent,covering,croat,cylindrical,dehiscent,eaf,eed,erect,extra-axillary,foliate,frui,geminat,juic,larger,leaf-opposed,lon,long,longitudinall,low,lower,mesocarp,nflorescence,node,numerous,obtuse,orolla,paired,recurved,ripe,rooting,ruit,scarcely,somewhat,spaced,stigma,style,tall,tamen,tem,time,unit,usually,vary,weak,white-puberulent,wide,winged,ympodial	30-50,arrangement,articulation,branching,colour,corolla,form,growth,height,inflorescence,leaf,length,longitudinally,plant,shape,size,spacing,staman,stem,texture,type
132	wfo-0001027265	success	156	111	79	77	32	0.506	.2,0.2-0.4,0.5,0.5-1,1-1.3,1-3,1.2-1.3,1.2-2,2,2-3,2/3,4-5,acute,anther,apart,apex,articulated,base,broad,calyx,chartaceous,cm,cylindrical,diameter,entire,extra-axillary,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,granule,herb,hermaphroditic,larger,leaf-opposed,light,lobe,long-attenuate,lower,margin,minutely,mm,near,oblong,orange,ovate-lanceolate,paired,partially,pedicel,peduncle,petiole,pitted,pore,prominent,puberulent,pubescent,purple,rachi,red,ripe,rotate-stellate,sclerotic,seed,simple,sometimes,sparsely,stigma,style,subcoriaceous,surface,tip,triangular,tube,white,x,yellow	-2.5,.3,.5,0.1–2,0.5–0.6,1-2.5,1.2–1.4,1.5-2.5,1.5–1.8,1.5–2,1.5–4,2-,2-4,20-30,2–2.5,2–3,3-,3-lobed,30–50,4.5–8,4–6,4–7-branched,5-merou,58409,abaxially,accrescent,adaxiall,adaxially,alyx,apparently,axe,ba,blade,capitat,ciliate,connivent,covering,croat,dehiscent,eaf,eed,erect,foliate,frui,geminat,hair,juic,lon,long,longitudinall,low,mesocarp,nearly,nflorescence,node,numerous,obtuse,orolla,rarely,recurved,rooting,ruit,scarcely,slightly,somewhat,spaced,tall,tamen,tem,time,unit,vary,weak,white-puberulent,wide,winged,ympodial	0.1-2,1.2-1.4,1.5-1.8,1.5-2,2-2.5,30-50,4-6,4-7-branched,abaxial,adaxial,arrangement,articulation,branching,capitate,colour,corolla,form,growth,height,inflorescence,leaf,length,longitudinally,ovary,plant,position,shape,size,spacing,staman,texture,type
133	wfo-0001027284	success	172	102	81	91	21	0.471	0.1–0.5,0.1–2,0.7–0.9,0.7–1,1.2–1.5,1.5–5.5,1.5–8,1.8–2,1–1.5,1–3,2–16,2–2.2,3.5–14,3–4,4–12,5–7,9–18,abaxially,adaxially,anther,apex,axillary,base,berry,branched,brownish,cm,cordate,densely,elliptic,entire,extra-axillary,filament,flattened-reniform,fleshy,flower,fruit,glabrous,globose,green,inflorescence,margin,maturity,minutely,mm,near,nearly,oblique,orangish,ovate,ovoid,pair,pale,pedicel,peduncle,petiole,pinnate,pubescent,rachi,rarely,reticulate-rugulose,rounded,scandent,secondary,shrub,simple,size,sometimes,somewhat,sparsely,stellate,stem-terminal,surface,tan,truncate,unbranched,vein,venation,vine,white,x	.3,0.2–,1.5–2,1.5–2.5,1–2,2.5–3,2.5–3.5,4,4–6,5-merous,5–8,accrescent,acuminate,acute,alyx,anthesi,axe,blade,branch,c.,calyx,capitat,ciliat,climbing,conspicuous,contiguousl,cylindrical,deflected,deltoid,diameter,distally,eaf,eed,enlarged,fine,flattened,fruiting,glabrescen,glabrou,gradually,herbaceous,immature,leafy,lobe,long,lower,m.,midvein,nflorescence,nternode,one,orolla,pendulou,perfec,pink,planar,plurifoliate,pointed,prominent,pubescence,reduced,ruit,sand-punctat,sand-punctate,scar,seen,shortly,side,slightly,soon,spaced,spreading,stigma,style,tamen,tem,thickened,thickly,time,tip,toward,tree,tube,understory,unifoliat,unit,vary,weakly,wide,woody,ympodial	0.2–1.5,abaxial,adaxial,branching,ciliate,colour,corolla,form,growth,internode,leaf,length,na,number,pore,position,seed,shape,symmetry,texture,type
134	wfo-0001027302	success	188	134	112	76	22	0.596	.5,0.4-5,0.5,0.5-1,0.6-1,1-1.3,1-1.5,1-2,1-3,1.2-1.6,1.5-2,10,2-3,2.2,2.7-7.5,3.5-5,3/4,5-7,6-12,7,7/8,abaxial,acuminate,acute,adaxial,age,anther,apex,appearing,bark,base,becoming,branching,bright,brownish-yellow,capitate,clavate,cm,cordate,corolla,crispate,dendritic,densely,diameter,elliptic,filament,fine,flat-topped,flattened,fruiting,glabrous,globose,growth,later,lateral,leaf,length,lenticular,less,lobed,long,margin,minutely,mm,narrowly,ovary,ovate,pair,pale,pedicle,pericarp,petiole,pitted,plant,pore,poridical,prominent,puberulent,pubescent,pyramidal,red,reddish-brown,scar,scattered,secondary,shrub,simple,sleeve,slit-like,small,somewhat,stem,stigma,strongly,style,surface,terminal,thin,time,tiny,tip,tree,trichome,truncate,tube,undulate,vein,violet,way,winged,x,young	0.8-1,1,1.2-2.5,10-20,2,2-6,abaxially,adaxially,along,anthesi,apical,ba,basal,berry,blade,broader,calyx,conical,cultivation,decurrent,deflexed,deltoid,denser,dichasia,discussion,eaf,edicel,eed,entire,especially,ew,exserted,flower,free,growing,inserted,juvenile,larger,lax,like,lobe,lon,long-triangular,lower,m.,main,monochasial,nflorescence,nodding,occasionally,older,otherwise,overtopping,papillo,per,planar,plurifoliate,portion,reflexed,ruit,scrambling,see,shade,shin,shoot,sparsely,stamen,tall,tapering,tub,ud,unit,usually,wide,woody,ympodial	bud,colour,form,fruit,height,inflorescence,insertion,new,papillose,pedicel,position,prominence,seed,shape,shiny,size,texture,thicknes,type,venation,width,winging
135	wfo-0001027310	success	215	101	84	131	17	0.391	/3,0,0.6-1,0.7-2,1-1.2,1.1-1.5,2.2-2.5,2.8-3,3-15,4.5-5.5,5-20,abaxial,abaxially,acute,adaxial,anther,apart,apex,bark,base,berry,branched,branching,broadly,calyx,chartaceous,cm,connivent,cuneate,dark,deltate,densely,diameter,entire,evenly,flattened,flattened-reniform,flower,foliaceous,fruit,fruiting,glabrescent,glaucous,gray,green,green-brown,hair,lanceolate,lateral,leaf,length,lobed,margin,maturity,mauve,mm,moderately,orange-brown,pale,per,petiole,poricidal,prickle,primary,purple,red,rounded,secondary,shrub,simple,sometimes,sparse,spherical,stellate-pubescent,straight,style,tapering,terminal,tip,tree,truncate,way,yellow,young	-2.2,-20,.8,0-20,0-5,0.05,0.05-0.15,0.1,0.1-0.2,0.15-0.3,0.9-0.17,1-1.7,1-6,1.5-2.2,1.5-5,1/10-1/6,1/3-1/2,1/3-3/4,11-16,2-10,2-3.1,2-4,2-5,2/3,20-60,22-30,4-10,4-9,4.5-7,5-10,5-7,5-merous,6-8,7-10,8-10,9-13,acut,alyx,andromonoecious,apar,apically,apparently,articulated,blade,curved,discolorous,distal,drying,eaf,eed,elongating,equal,erect,faint,filament,free,fused,gently,glabrou,glabrous,hermaphrodite,heterostylous,inflated,infructescence,less,lobe,long,long-styled,longer,lower,lowermost,mature,midpoint,minutely,nflorescence,older,one,open,orolla,oung,pair,pedicel,peduncle,pendulous,pericarp,pitted,plant,plurifoliat,porrect,porrect-lepidote,portion,prickly,pubescent,ray,reddi,reflexed,ruit,scar,sessile,shallowly,short-styled,shorter,smooth,spaced,sparsely,spreading,stalk,stalked,staminat,stellate,stem,stout,strongly,surface,tamen,terete,tertiary,time,toward,trichome,tube,unarme,unarmed,unit,vary,vein,venation,visible,wide,woody,ympodial	colour,corolla,form,growth,inflorescence,number,orientation,ovary,position,reddish,seed,shape,spacing,staman,texture,type,width
136	wfo-0001027317	success	144	92	71	73	21	0.493	.5,0.1-0.2,0.3-1,0.4-1.5,1,1-1.5,1-2,1.5-2,3-3.5,4.5-5,?,acute,anther,apex,apically,base,berry,bilobed,calyx,cm,corolla,densely,dia,ellipsoid,elliptic,erect,filament,fruit,fruiting,glabrous,globose,golden,green,known,leaf,like,lobed,long,long-exserted,major,margin,mature,minor,minute,minutely,mm,nearly,offset,opposite,ovary,papillose,pedicel,petiole,pointed,pore,poricidal,pubescent,shaped,shrub,simple,slightly,stem,stigma,style,tear-drop,tip,trichome,tube,uniseriate,white,x	.25,0.5-1,0.5-3,0.8-3.5,1-5,1.4-1.6,2-3-flowered,2-9,7-9,abaxial,acuminate,adaxially,along,anthesi,apical,arch,ba,bark,beneath,broadly,closely,conical,cucullate,deciduous,deflexed,deltoid,differing,difoliate,drying,eaf,edicel,eed,elongated,expanded,filiform,free,geminat,greyish-whit,immature,inflorescenc,joined,lateral,lobe,lon,lower,main,nflorescence,older,overlappin,pair,pale,papillo,portion,projection,prominent,reflexed,rest,ruit,scar,series,size,soon,spaced,sparsely,strongly,surface,tall,tub,ud,vein,woody,ympodia,young	branching,bud,colour,diameter,exsertion,form,growth,hair,height,inflorescence,information,length,na,odour,plant,position,seed,shape,symmetry,texture,type
137	wfo-0001027323	success	175	103	84	91	19	0.48	/3,0.5-1,1-1.5,1.2-1.5,10-15,2-6,2.5-3,5-20-flowered,5-7,6-11,along,anther,anthesi,area,asymmetric,attenuate,bark,base,berry,broadened,bud,calyx,campanulate,closed,closely,cm,corolla,decurrent,densely,dia,elliptic,elongate,filament,fleshy,flopping,flower,fruit,fruiting,furcate,glabrate,globose,grey,immature,leaf,lobed,minor,minutely,mm,occasionally,opposite,ovary,overlapping,ovoid,ovoid-reniform,papillose,partially,pedicel,petiole,pinkish-grey,pitted,plant,pore,rather,red-papillose,reddish-grey,rest,scar,shaped,size,slightly,spaced,stem,stigma,style,surface,tear-drop,tip,treelet,tube,vein,way,white,winged,x	.75,1-2,14-21,2-3,20-45,3-5,7-9,acute,adaxial,apex,apparent,appearing,arising,ba,character,cork,deflexed,differing,difoliate,dried,dry,eaf,edicel,eed,entire,erect,erose,exserted,five-pointed,free,geminat,glabrous,growing,held,higher,hood,hooded,interpetalar,lateral,like,live,lobe,lon,long,long-triangular-deltoid,lower,main,major,margin,matte,mature,measured,middle,nflorescence,older,one,onto,pair,papillae,papillo,persistent,planar,poricidal,portion,prominent,proximal,ridge,ruit,secondary,seen,sinus,small,smoot,soon,specimen,straight,tall,tan,thickened,thin,tiny,trunk,two,ud,unit,upper,visible,widest,woody,ympodial,young	0.75,branching,colour,corky,decurren,diameter,form,growth,hair,height,inflorescence,length,number,position,seed,shape,smooth,symmetry,texture
138	wfo-0001027340	success	189	151	130	59	21	0.688	0.5-0.9,1-10,1-2,1-3,1.5-2.7,10-16,16-22,2-3,2-4,2.7-4.5,3.5-5,3.5-9,4-6,4-7.5,5-11,5-6,6-8.5,7-18,7-8,8-14,8-9.5,abaxially,abruptly,absent,acumen,adaxially,along,anther,apart,apex,auriculate,axillary,base,blade,brownish,bud,cell,chartaceous,ciliate,cm,condition,connivent,corolla,dark,decreasing,diameter,digestion,distal,dorsally,drying,edge,elliptic,enzyme,especially,filament,flat,flower,folded,forked,fresh,fruit,generally,glabrous,globose,green,greenish,hair,half,herb,homostylous,honeycomb-shaped,interjected,lanceolate,lateral,leaflet,lengthening,like,lilac-purple,lobe,long,margin,membranous,midrib,minute,minutely,mm,narrow,narrowed,odd-pinnate,ovate,ovoid,pair,papillose,pedicel,peduncle,petiole,petiolulate,plant,pointed,pore,poricidal,puberulent,pubescent,purple,removed,ripe,rotate,seed,sessile,short,size,slit,sparsely,splotched,stem,stigma,straight,style,subtending,terminal,testal,tinged,tip,tube,usually,wall,whitish,wing,x,yellow	2-3.5,2.5-4.5,3-4,5-merou,acuminate,ag,alyx,apparently,articulated,articulation,axe,berry,capitat,cordate,covering,developing,distinct,eaf,eed,exceeding,geminat,glabrou,green-white,hair-like,hal,high,indistinct,living,lower,make,mucilaginous,nflorescence,orolla,perfect,plurifoliate,purpl,rounded,ruit,semi-erec,semi-rosette,seudostipule,shortly,slightly,spaced,specimen,stamen,ste,tall,tamen,tem,thick,throughout,tri-,truncate,unit,vary,wet,ympodial,young	5-merous,age,arrangement,branching,calyx,capitate,colour,form,growth,height,inflorescence,leaf,length,ovary,position,pseudostipule,shape,spacing,staman,texture,type
139	wfo-0001027354	success	166	108	91	75	17	0.548	.5,0,0.5-2,0.7-1.3,1-1.2,1-1.5,1-7,1.7-5,2.5-3.5,3-4,3.4-4,3/4,4-10,5-7,6.5-13,8-12,abaxial,abaxially,acute,adaxial,along,anther,apex,bark,base,bi-lobed,branching,cm,corolla,dark,dendritic,densely,diameter,elliptic,entire,erect,filament,flattened,fruit,fruiting,glabrous,globose,golden,growth,leaf,length,lenticular,less,lobed,long,loosely,minutely,mm,narrowly,nodding,occasionally,ovary,pair,pedicel,petiole,pitted,poricidal,pubescent,purplish-black,pyramidal,raised,reddish-brown,scar,secondary,shrub,sleeve,small,somewhat,sparsely,stem,stigma,style,surface,tapering,time,tiny,tip,tree,tree-like,trichome,vein,violet,way,white,woody,x	0.5,1,1.5-1.8,1.5-2,10,10-20,absent,age,anthesi,apical,appearing,ba,basal,becoming,belo,berry,blade,branch,calyx,conical,covered,deltoid,denser,dichasia,drying,eaf,edicel,eed,ew,exserted,flower,fork,free,glabrate,inserted,later,lateral,like,lobe,loose,lower,m.,monochasial,mostly,near,nflorescence,older,papillo,per,pericarp,planar,plurifoliate,pore,portion,pubescen,ruit,side,simple,slightly,slit-like,stamen,strongly,tall,terminal,thecalyx,thin,tub,tube,type,ud,unit,wide,winged,ympodial,young	bud,colour,form,hair,height,inflorescence,insertion,new,papillose,plant,seed,shape,size,staman,texture,venation,width
140	wfo-0001027359	success	224	96	78	146	18	0.348	-3,/3,0,0-9,0.1-1.5,0.3-1.2,0.5,0.5-1,1.5-2,4-,5-6.5,6-8,abaxially,acute,anther,apex,base,berry,branched,bright,calyx,chartaceous,cm,cream,cuneate,dark,deltate,densely,dull,entire,equal,flattened,flattened-reniform,fruit,fruiting,glabrous,green,lateral,leaf,length,less,lobed,margin,marking,maturity,membranous,mm,moderately,obtuse,orange-brown,ovate,ovoid,pale,pedicel,peduncle,petiole,poricidal,prickle,purple,rachi,red,reflexed,shallowly,shrub,sometimes,spherical,spreading,stellate-pubescent,surface,tapering,terminal,tip,undulate,way,white,yellow,yellow-brown,young	-0.25,-2,-20,-4,-7,-9,.1,.2,.5,/4,0-2,0-3,0-5,0.1,0.1-0.2,0.3-0.5,0.5-2,0.6-0.8,0.6-1,1-1.2,1-2,1-3,1-4,1-5,1.2-1.5,1.2-2,1.5-2.5,1.8-3.2,1/5-1/4,2-10,2-3,2-4,2.5-3.5,2.5-5.5,3-10,4-5,5-,5-merous,7-8,acut,alyx,apar,apart,apically,apparently,articulated,ba,bark,blade,brow,cell,concolorous,coroll,curved,diameter,difoliate,distinctive,drying,eaf,eed,elongate,elongating,erect,eye,filament,filiform,flower,free,geminat,glabrescent,gray,herbaceous,infructescence,like,lobe,long,longer,lower,mature,midpoint,minutely,naked,narrow-deltate,narrow-ovate,near,nflorescence,occasional,often,older,one,open,orolla,oung,outline,pair,per,perfec,pericarp,pit,porrect,portion,prickly,primary,raised,rarely,ray,reticulate,ruit,scandent,scar,sessile,shorter,simple,slender,slightly,small,smooth,spaced,sparsely,stalk,stalked,stellate,stem,stump,style,tamen,terete,tertiary,time,tinge,trichome,tube,ud,unarme,unarmed,unit,usually,variously,vary,vein,venation,visible,weakly,wide,woody,ympodial	abaxial,adaxial,articulation,branching,colour,corolla,form,growth,heteromorphism,inflorescence,placement,position,seed,shape,staman,texture,type,width
