	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
169	wfo-0001027720	success	272	128	103	169	25	0.379	0.1–0.6,0.8–1.9,1.5–2.5,1.5–3.3,1.5–9.0,1.7–2.5,1.8–2.0,12–16,2.0,2.5–2.8,2–3,3.7–5.7,4.0–12.6,5.1–18.6,6.5–9.5,8.0,8.0–11.9,abaxially,acuminate,acute,adaxially,anther,apex,apiculate,attachment,attenuate,base,berry,calyx,cancellate,channeled,cm,conical,corolla,curved,developed,diameter,distally,elliptic,entire,filament,filiform,flattened-irregular,flattened-orbicular,flattened-reniform,flower,fruit,glabrous,globose,gradually,growth,hair,hooked,increasing,interpetalar,lavender,leaf,lobe,long,margin,mature,midvein,mm,notched,occasionally,often,orange,ovate,pedicel,peduncle,petiole,point,poorly,prickle,raised,red,scattered,short,shrub,simple,slightly,small,stellae,stellate,stem,straight,style,subacute,subcoriaceous,surface,tissue,tree,twice-branched,unarmed,vein,violet,wavy,white,yellow,yellow-ferruginous,yellow-tan,×,–4	.0,.04,.2,.3,.5,.9,0,0.2–0.4,0.3–0.4,0.7–0.9,0.7–1.1,0.7–1.2,0.8–1.3,0.8–2.0,0.9,1.4–1.9,1.5–1.7,1.5–2.0,1.7–1.8,1.7–2.0,1.9–2.2,1/2,1/3,1/3–1/2,10.0,10.8–18.2,13.0,19.7–30.0,2.5,2.5–2.9,3.2,3.6,3.9,4.0–18.0,4–5-merou,6–8,8.2–10.5,8.5–9.4,9.5–16.0,adnate,aequilateral,alyx,anthesi,apical,apparently,appearing,armed,articulated,axe,ba,becoming,bilobed,blade,branch,broad,broad-based,brochidodromous,bud,capitate,channel,colore,concave,congested,connivent,cream,crisped,deciduous,dehiscence,densely,dentate,difoliate,dorsally,dry,eaf,eed,either,emerging,endocarp,erect,especially,exocarp,extra-axillary,fertile,free,geminat,glandular,glossy,heavily,homostylous,inclined,internode,intersepalar,juic,juvenile,lamina,large,lateral,least,like,line,lon,longer,lower,m.,major,midpoint,midrib,minor,minute,moderately,narrowly,nearly,nflorescence,oblique,oblong,orolla,part,per,perforate,pore,porrect,porrect-stellate,portion,potentially,presumably,proximal,pubescent,ray,reflexed,rigid,rip,row,ruit,sessile,shorter,side,sinus,soon,sparsely,splitting,spread,stamen,stellate-pubescen,stellate-pubescent,stigma,suture,tall,tamen,tem,thin,time,tip,toward,translucent,triangular,truncate,tube,two,ud,upper,vary,way,weakly,wide,yellow-ferruginou,ympodia,young,youngest,±equal	abaxial,adaxial,arrangement,branching,characteristic,colour,form,height,history,inflorescence,length,life,na,ovary,perennial,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,venation
170	wfo-0001027757	success	186	115	71	115	44	0.382	0.5,0.6,12,2,2.5,acute,anther,anthesi,apex,axillary,base,blue,borne,branching,brown,calyx,clavate,cm,colour,cylindrical,dark,decurrent,deeply,densely,diameter,elliptic,erect,filament,flattened,fruit,glabrous,globose,hair,irregularly,lanceolate,leaf,leafy,lilac,lobe,lobed,long,margin,mm,moderately,narrowly,oblong,obtuse,occasionally,often,ovate,pale,pedicel,peduncle,perennial,petiole,pitted,primary,pubescent,regularly,shoot,shrub,simple,sparsely,stigma,straight,style,surface,unknown,violet,woody,x	0.2,0.2–0.3,0.3–2.0,0.6–1.0,0.7,0–1.4,1.0–1.1,1.0–2.5,1.2–4.0,1.5–1.6,1.5–2.5,1.6–2.4,1.9–2.7,1–1.5,1–11,1–2,1–3,2.5–4,2.5–5.5,2.5–7,2–,2–10,3–12,3–5,4–9,5,5–,60–100,6–9,7–8,8–16,abaxially,absen,accrescent,adaxiall,adaxially,ag,along,apart,apical,arising,articulated,axe,ba,basal,blade,campanulate,cell,chartaceous,concave,connivent,convex,directed,distally,eaf,eed,entire,equal,erose,fleshy,flower,geminat,glabrescen,glabrou,lon,longitudinal,lower,m.,multicellular,nflorescence,opening,opposed,orolla,pair,perfect,plurifoliate,pore,poricidal,probably,rootstock,rotate,ruit,secondary,serrate,side,slit,smaller,sometimes,spaced,stone,tall,tamen,tem,thic,thickened,time,tip,toward,tube,unbranched,unicellular,uniseriate,unit,vary,white,wide,yellow,ympodial,–19,–2.7,–3.2,–4.0,–5.5,–6,–9	0-1.4,0.2-0.3,1-1.5,1.0-1.1,1.0-2.5,1.5-1.6,1.5-2.5,19,2-10,2.5-4,2.5-5.5,2.5-7,4-9,5-8,6-9,60-100,8-16,abaxial,adaxial,arrangement,characteristic,corolla,form,growth,height,history,inflorescence,length,life,midvein,na,ovary,plant,pseudostipule,rachi,seed,shape,staman,stem,tertiary,texture,unarmed,vein,venation
171	wfo-0001027765	success	167	114	82	85	32	0.491	-44,0.8,1,1-11.5,1-2,1-4,10-13,2-2.5,2-4,2.5-4,2.5-4.2,20-30,5-6,7-20,abaxial,acute,apex,apiculate,articulate,base,branched,calyx,cell,cm,cordate,corolla,covering,cyme,diameter,dichasial,dichasially,distal,ebracteate,elliptic,exceeding,filament,glandular,globose,green,green-white,hair,hair-like,herbaceous,lateral,leaf,light,lobe,long,make,mm,monochasial,mucilaginous,oblique,obtuse,odd-pinnate,ovate,ovate-lanceolate,ovoid,pedicel,peduncle,perennial,petiole,pilose,plant,proximal,rounded,seed,simple,slightly,stamen,stigma,straight,style,testal,thick,throughout,tone,truncate,violet,wall,white,¼	-30,-4,0-.,1-,1-10,1-5,1.5-6,2-3,3-,3-12,3-20,3-6-foliat,5,5-15,5-8,abaxially,abruptly,acumen,acuminate,apical,apically,connate,cuneate,dehiscent,digestion,diminishing,dorsally,eaf,edge,eed,elliptic-lanceolate,emoval,enzyme,flat,flower,folded,forked,generally,globo,half,honeycomb,interjected,introrse,leaflet,living,lon,lower,lunat,maturing,nflorescence,nther,often,orolla,ovate-elliptic,pair,pattern,perfect,petiolate,petiolule,plan,poricidally,reveal,ruit,sessile,seudostipule,short,side,size,slit,specimen,stellate,tal,tem,terminal,throughou,tip,toward,tuber-bearing,typically,unit,vary,wide,without,yellow,ympodial	adaxial,anther,arrangement,branching,characteristic,colour,form,fruit,growth,height,history,inflorescence,length,life,lunate,margin,midvein,na,ovary,primary,pseudostipule,rachi,shape,staman,stem,surface,tertiary,texture,unarmed,vein,venation,wet
172	wfo-0001027807	invalid_json	116	102	80	36	22	0.69	.5,0-0.2,0.2-0.3,0.2-0.9,0.3-0.4,0.9-1,1-1.5,15-30,2-5,2-6,abaxially,acuminate,acute,adaxially,apex,attenuate,barely,bark,base,berry,brown,bud,closely,cm,decurrent,deflexed,diameter,dry,elliptic,flattened,flower,fruiting,glabrous,globose,gray,grayish,green,growth,known,lanceolate,leaf,margin,material,maturity,minutely,mm,narrowly,new,overlapping,pair,pale,papillate,parallel,pedicel,peduncle,petiole,pitted,plane,primary,prominent,rachi,reddish,reniform,revolute,scar,shrub,simple,slender,slightly,small,somewhat,spaced,sparsely,stem,surface,tree,vein,visible,white,winged	0.1-1,0.9-2.5,3.5-9,almost,brittle,deflexe,difoliate,drying,eaf,eed,ellipti,geminat,internodal,know,leaf-opposed,midrib,nflorescence,occasionally,older,ot,paler,papillae,reddi,reproductive,ruit,seemingly,shoot,thickened,ud,unifoliate,unit,usually,x,yellowish,ympodial,young	'',[,``,arrangement,characteristic,colour,form,fruit,height,inflorescence,length,midvein,papilla,plant,seed,shape,texture,type,value,width,{,}
173	wfo-0001027816	success	187	106	80	107	26	0.428	.5,0.5-1,0.6-0.8,0.7-1,1,1-1.5,1-3,1.5-2,3-3.5,3.5-4,4-5,6-9,acuminate,acute,almost,anther,apex,attenuate,base,becoming,berry,bluish,branched,brown,calyx,cm,corolla,dark,dense,densely,diameter,entire,filament,filiform,flattened,glabrous,glandular,globose,growth,inflorescence,lanceolate,lateral,leaf,less,linear,lobe,margin,minutely,mm,occasionally,orange,pair,pedicel,peduncle,petiole,pitted,plant,primary,pubescent,purple,reddish,reniform,several,shrub,simple,sparse,sparsely,stem,style,surface,terminal,time,triangular,trichome,uniformly,uniseriate,variable,vein,x,yellowish	..,0.2,0.5,0.5-2,1-1,1-4,1.2-2,1.8-6,12-14,2-2.5,2-4,2/3,5-30,5-merou,<,ag,along,alyx,anthesi,apar,ark,articulated,axi,capitate,cell,confined,conical,connivent,cupped,drying,eaf,eed,ellipsoid,em,erect,exserted,fleshy,flower,free,fruiting,gland-tipped,half,ilament,irregularly,leaving,lengthening,like,lobed,loosely,lower,m.,markedly,minute,new,nflorescence,nodding,often,older,orolla,papillo,patent,peg,per,perfect,perhaps,pericarp,plurifoliat,pore,poricidal,portion,prominen,pubescen,rectangular,red,ripe,rounded,ruit,scar,shiny,sleeve,slightly,slit,small,sometimes,somewhat,spaced,spreadin,spreading,square,stellate,stigma,testal,thin,tip,tube,twinin,ud,ultimate,unit,upper,usually,vary,viscous,way,woody,ympodial,½	abaxial,adaxial,arrangement,branching,characteristic,colour,form,fruit,green,height,history,length,life,midvein,na,ovary,perennial,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
174	wfo-0001027819	success	199	124	90	109	34	0.452	1,1-,1-2,10-20,10-50,16-25,2-15,2-3,20-35,3-40,3-5,4,4-10,4-5,5-6,8-10,9-12,abaxially,acute,adaxially,also,apart,apex,articulated,base,branched,cm,cordate,cuneate,cylindrical,densely,diameter,eglandular,eglandular-pilose,ellipsoidal,entire,especially,fading,finely,forked,fruit,glabrous,globose,green,hair,leaf,leaving,length,lobe,lobed,long,margin,mm,moderately,near,obtuse,occasionally,often,pedicel,pedicellar,peduncle,per,petiole,pilose,probably,puberulent,purple,rachi,rarely,remnant,rugose,simple,sometimes,spaced,sparsely,style,subcoriaceous,sympodial,tree,truncate,unbranched,unit,unknown,unlobed,usually,vein,whitish,wide,x,yellow	-100,0.5-1,1-5,1.5-2,12-21,15-22,2,2-,20-25,20-40,22-35,25-35,3-5-lobed,4-15,4-25,5,5-merous,aggregate,alyx,ape,apical,apiculat,axe,ba,basal,beyond,blade,cell,ciliate,color,concave,connective,deeply,denser,dia,diamete,dilated,directed,distally,divided,eaf,eed,elliptic,elliptic-ovate,equal,exceeding,except,exserted,fleshy,flower,halfway,lon,lower,main,mesocarp,midrib,narrow,narrowly,nflorescence,nther,oblique,oblong,obtu,orolla,ovate,perfec,perfect,pinnately,pore,present,prominent,protuberance,puberulen,puberulence,purplish,radiu,ranch,ratio,ripe,rounded,rown,ruit,runk,shallowly,short-acuminat,shorter,sinus,slightly,small,stamen,stellate,stigma,stone,strongly,swelling,tal,thecae,toward,triangular,tube,two,ud,umbrella-shaped,uni,vary,villous,width,without,young	abaxial,adaxial,anther,apiculate,arrangement,branching,calyx,characteristic,colour,corolla,filament,form,growth,height,history,inflorescence,life,midvein,na,ovary,perennial,plant,primary,pseudostipule,seed,shape,short-acuminate,staman,stem,surface,tertiary,texture,unarmed,venation
175	wfo-0001027834	success	236	121	98	138	23	0.415	-6.1,0.2-0.3,0.2-0.4,0.2-0.6,0.5-2,0.9-1.8,1-1.6,1-1.9,1-10,1.1-1.6,1.1-1.8,1.4-2,1.8-4.9,2-8,2.2-4.3,2.3-3.4,25,4-5.2,4.8-6.9,5-20,6.9-18.1,9-11.9,9-13,abaxial,abaxially,acuminate,acute,adaxial,adaxially,anther,apex,attenuate,base,berry,branched,branching,brown,bud,calyx,cm,coriaceous,corolla,deltoid,diameter,entire,filament,finely,fleshy,flower,fruit,glabrous,globose,granular-tomentose,gray,leaf,lenticular,lobe,many,margin,mm,numerous,obtuse,ovate,ovate-elliptic,pair,pedicel,peduncle,petiole,primary,pubescence,rachi,reticulate-punctate,ripe,rounded,scabridulous,semi-ovate,short,shrub,simple,small,soft,sometimes,sparsely,stellate-pubescent,stem,style,surface,time,tomentose,tree,vein,velutinous-tomentose,white,whitish-tomentose,x,yellow,yellowish-tan,yellowish-tomentose	.5-3,0-110,0.4-1.1,1-2.5,1.6-2.7,1/2,10-25,2-3.8,2.4-6.2,2.7-7.3,2.9-4.2,3-15,3-4.3,4-6,5-merous,5.1-8,absent,accrescent,ag,alyx,angled,anthesi,apar,apical,around,articulated,axillary,ba,bark,becoming,blade,blunt-tipped,branch,capitat,closely,completely,concentrated,connivent,covering,crown,cylindrical,dendritic-echinoi,dendritic-echinoid,densely,dichasia,directed,discolorous,distally,drying,eaf,echinoi,echinoid,edge,eed,ellipsoid,enclosing,enveloping,equal,erec,exserted,farinose,flat-topped,forming,fruiting,glabrescent,grooved,hair,high,included,inserted,lengthening,less,light,lobed,long,long-stalked,longitudinal,longitudinally,lower,mostly,multangulat,multangulate,near,nflorescence,obovate,obscured,older,orbicular,orolla,ovate-lanceolate,perfec,persistent,plurifoliate,pore,poricidal,porrect-stellate,pseudo-terminal,pubescent,rarely,ray,ruit,runk,scar,semi-spherical,sessile,short-stalked,slit,somewhat,spaced,spreading,stalked,stamen,stellate,stigma,subcampanulate,subcoriaceous,suture,tamen,though,tip,tomentu,tomentum,toward,trichome,tube,turbinoid,ud,unarme,unit,usually,vary,villous,way,whitish,wide,yellowish,ympodial,young	arrangement,characteristic,colour,dichasial,form,growth,height,history,inflorescence,length,life,midvein,na,ovary,plant,pseud-terminal,pseudostipule,seed,shape,staman,texture,unarmed,ye
176	wfo-0001027843	success	154	82	51	103	31	0.331	0.5-1,0.8-3.5,1-1.2,1-1.3,1-1.5,1.2-1.5,2-2.5,5-6,6-9,acute,anther,apex,base,calyx,cm,corolla,deltoid,erose,filament,glabrate,glabrous,globose,green,impressed,leaf,lobe,long-acuminate,margin,mm,ovary,ovate,pair,pedicel,petiole,pubescent,shape,shrub,simple,slender,somewhat,sparsely,stem,straight,strongly,style,surface,tapering,vein,white,winged,x	.5,.75,/3,0.5-0.75,1.2-2.5,2-4,3-15-flowered,3-6,6-13,along,anthesi,apart,apiculate,ba,bark,bearing,becoming,beginning,beneath,berry,broadly,clavate,conical,coroll,curly,deflexed,densely,denser,dia,differing,difoliate,distally,eaf,edicel,eed,ellipsoid,exsertion,flower,free,fruiting,geminat,hairy,irregularly,known,lamina,larger,later,lateral,like,lobed,lon,long,lower,main,major,middle,minor,minutely,near,nearly,nflorescence,occasionally,older,one,opposite,orbicular,papillo,papillose,pleated,pore,poricidal,portion,prominent,proximal,reddish-gre,reflexed,rounded,ruit,scar,shaped,sinus,size,slightly,spaced,sparser,stiff,stigma,tall,tear-drop,time,tip,tipped,trichome,tube,two,ud,uniseriate,unit,way,widest,woody,ympodial,young	abaxial,adaxial,alternate,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,history,inflorescence,length,life,midvein,na,peduncle,perennial,plant,primary,pseudostipule,rachi,reddish-grey,seed,staman,tertiary,texture,unarmed,venation
177	wfo-0001027847	success	219	107	83	136	24	0.379	-2.5,0-2,0.4-1,0.8-1.2,1.5-2,1.5-2.5,1/4,2-2.8,2.2-3,3-5,3-6,5-25,5.5-8,acute,anther,apex,apparently,articulated,base,berry,calyx,cm,cordate,deltate,densely,diameter,dull,elliptic,erect,evenly,faint,filament,finely,fruit,glabrous,gray,green,lateral,leaf,length,lobe,lobed,lower,margin,maturity,mauve,midvein,mm,narrow-deltate,orange,orange-brown,ovate,pair,pedicel,peduncle,per,petiole,pitted,primary,purple,red,red-brown,rounded,seed,shrub,simple,sometimes,sparsely,spherical,stellate-pubescent,stem,style,surface,terminal,tertiary,unarmed,upper,vein,venation,visible,white,yellow,young	-0.8,-2,-3,-4,-5,-6,.35,.7,/2,/3,0,0-7,0.1-0.4,0.15-0.2,0.2,0.5,0.5-1,0.8,0.8-0.9,1,1-2,1-2.5,1.5-5,1.9-2.3,1/2,1/6-1/3,2-3,2-4,2-5,2.5-3.5,2/,3-15,3.5-6,4-5-merous,5-6,6-11,6-8,7-10,abaxially,almost,alyx,ame,apar,apart,apically,bark,blade,branched,broadly,brow,c.,chartaceous,connivent,curved,dimorphic,discolorous,distance,drying,eaf,edge,eed,elongating,equal,extending,filiform,filiform-acuminat,flattened,flattened-reniform,flower,free,fruiting,geminate,glabrescent,increasing,infructescence,lon,long,longer,mature,middle,midpoint,minor,moderately,nflorescence,older,one,open,orbicular,orolla,oung,pendulous,perfec,pericarp,perpendicular,pit,plurifoliat,poricidal,porrect,portion,prickl,prickle,prickly,ray,reddish,retrorse,ruit,scandent,scar,sessile,side,size,slender,smooth,spaced,spreading,stalk,stalked,stellate,straight,strongly,tamen,tapering,terete,time,tip,toward,trichome,tube,unit,usually,variously,vary,way,weakly,wide,ympodial	2/3,abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,false,form,growth,height,history,inflorescence,life,na,ovary,perennial,plant,pseudostipule,rachi,shape,staman,texture
178	wfo-0001027872	success	190	134	100	90	34	0.526	1,1-4,1-8,1.0-1.3,10,2,2.2-3.5,20,5-7,5-8,6-20,8-11,abaxially,acuminate,acute,adaxially,apex,apiculate,b,base,branched,ca,calyx,caudate,cell,celled,clasping,cm,commonly,cordate,covering,cuneate,cyme,deep,densely,diameter,dichasial,dichasially,ebracteate,elliptic,externally,filament,four-celled,glabrescent,gland,glandular,glandular-pubescent,globose,gray-green,green,green-white,hair-like,herbaceous,homogeneously,lanceolate,lateral,light,lobe,long,longer,make,mm,moderately,monochasial,mottled,mucilaginous,narrowly,obliquely,oblong,odd-pinnate,ovate,ovoid,pedicel,peduncle,perennial,petiolulate,petiolule,plant,pubescent,purple,rhizomatous,rounded,seed,semi-lunate,sessile,shape,short,single,sometimes,straight,style,testal,thick,tinged,tip,type,uniformly,usually,wall,yellowish-green	0.5,1-1.2,1.5-4,12-35,15,2-3,2.8,3-6-foliat,35,4-6,5-10,5-lobed,acumen,angular,apical,apically,articulate,ba,basal,becoming,connate,decreasing,dehiscent,digestion,distal,eaf,eed,emoval,enzyme,erect,exceeding,flower,forked,generally,globo,half,honeycomb,interjected,introrse,leaflet,living,lon,lower,maturing,middle,nearly,nflorescence,nther,often,orolla,pair,pattern,pentagonal,perfect,petiolate,poricidally,puberulent,purpl,rarely,reduced,reveal,rhizome,rotate,rotate-,ruit,seudostipule,size,slightly,slit,somewhat,specimen,stamen,ste,stigma,subequal,symmetrically,tem,terete,terminal,trailing,typically,unbranched,unit,vary,viole,wid,wide,wider,yellow,ympodial	abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,form,fruit,growth,height,history,inflorescence,leaf,length,life,margin,midvein,na,ovary,petiole,primary,pseudostipule,rachi,staman,stem,surface,tertiary,texture,vein,venation,violet,wet
179	wfo-0001027880	success	185	128	103	82	25	0.557	.25,0.5-1.5,0.5-5,0.6-1,0.6-1.5,0.8-1.5,1-14,1-15,1-2,1-3,1.5-2,1.5-3,10-15,2-3,2-80,3-4,4-10,4-6,5-8,8,abaxially,acuminate,acute,adaxially,anther,apart,apex,apiculate,articulated,base,blade,branching,calyx,cm,contiguously,cordate,coriaceous,curled,cylindrical,deltate,densely,diameter,discolorous,entire,epiphytic,extra-axillary,filament,flattened,flower,fruit,glabrous,globose,greenish,hair,inflorescence,leaf,leaf-opposed,lobe,margin,midvein,minutely,mm,nearly,oblique,oblong-ovate,often,ovate,ovoid,pair,papillose,pedicel,peduncle,petiole,pink,pubescent,purple,rachi,red-brown,revolute,ripe,rounded,rugulose,scar,shrub,simple,slender,slightly,sometimes,somewhat,spaced,style,surface,tan,thickened,tip,truncate,unbranched,undulate,uniseriate,vein,vine,white,x	-3,-3.5,0.3-3,1-2.5,2/,5-11,5-merou,absen,accrescen,ag,aggregate,along,alyx,apparently,axe,ba,branch,cell,chartaceous,ciliat,clavate,conical,connivent,dense,diminishing,directed,distally,distichous,distinct,distinctly,eaf,eed,equal,fruiting,geminat,green,growing,increasing,internode,line,long,longer,longitudinal,lower,multicellular,nflorescence,node,oblong,occasionally,opening,orolla,pale,perfect,plurifoliate,point,pore,pubescen,reddish,rooting,ruit,secondary,size,slit,sparsely,ste,stellate,stigma,stone,tamen,tem,time,trailing,tree,trunk,tube,typically,unit,usually,vary,wide,yellow,ympodial	abaxial,adaxial,arrangement,characteristic,colour,corolla,form,growth,height,history,length,life,na,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,tertiary,texture,unarmed,venation
180	wfo-0001027880	success	170	129	86	84	43	0.506	.25,0.5,2/3,8,absent,acuminate,acute,along,anther,apex,apiculate,arrangement,base,bluish-purple,calyx,chartaceous,cm,contiguously,cordate,coriaceous,curled,deltate,dense,densely,diameter,distichous,entire,extra-axillary,filament,flattened,flower,fruit,glabrous,globose,green,greenish,hair,leaf,leaf-opposed,lobe,lower,margin,midvein,minutely,mm,mottled,nearly,oblique,oblong-ovate,often,ovate,ovoid,pair,papillose,pedicel,peduncle,petiole,pink,pinnate,pubescent,rachi,red,reddish-brown,revolute,rounded,rugulose,sand-punctate,shrubby,simple,slightly,sometimes,spaced,sparsely,style,surface,tan,tip,truncate,unbranched,undulate,uniseriate,vein,venation,vine,white,x	0.2-0.5,0.3–3,0.5–1.5,0.5–5,0.6–1,0.6–1.5,0.8–1.5,1.5–2,1.5–3,10–15,1–14,1–15,1–2,1–2.5,1–3,2-80,2–3,3–4,4–10,4–6,5-merous,5–11,5–8,abaxially,accrescen,adaxially,alyx,apar,axe,berry,blade,c.,capitat,ciliat,clavate,climbing,conical,cylindrical,discolored,distinct,distinctly,eaf,eed,fruiting,lanceolate,line,long,longer,m.,membranous,nflorescence,nternode,occasionally,orolla,pale,perfec,plurifoliat,reddish,rip,ruit,sand-punctat,scar,secondary,slender,somewhat,ste,stellate,stigma,tamen,tem,thickened,time,tree,trichome,trunk,tube,typically,unit,vary,vegetatio,wide,woody,ympodial,–3.5	0.5-1.5,0.6-1,0.6-1.5,0.8-1.5,1-14,1-2,1.5-2,1.5-3,10-15,2-3,3-4,4-10,4-6,5-8,60-100,abaxial,adaxial,apart,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,length,life,na,ovary,perennial,plant,primary,pseudostipule,ripe,seed,shape,staman,stem,tertiary,texture,unarmed
181	wfo-0001027881	success	215	120	79	136	41	0.367	-3,abaxially,absent,acute,almost,anther,apex,articulated,attenuate,barely,base,berry,calyx,camptodromous,chartaceous,ciliate,cm,contiguous,cordate,cordiform,densely,diameter,entire,extra-axillary,eye,few-,filament,flattened,flower,fruit,giving,glabrous,globose,greenish,groove,herb,immature,impression,lateral,leaf,lobe,many-branched,margin,maturity,membranaceous,mm,moderately,naked,netlike,ovate-elliptic,parallel,pedicel,peduncle,per,petiole,primary,projection,pubescence,pubescent,rachi,raised,reniform,seed,sessile,short,similar,simple,sparsely,staman,stem,style,subopposite,surface,translucent,vein,venation,visible,white,×	.3–0.5,0.5–2.2,0.8–1.5,1-celled,1.3–2,1.8–2.9,10–25,1–2,1–2-celled,1–2.5,1–2.6,1–3,1–3-celled,1–4,2.5–3.6,20–40,2–4,2–6,2–7,4–6,4–9.5,5,5-merous,6–10,7–14,7–9,8,abundant,accrescent,acuminate,adaxiall,adaxially,alyx,appressed,asymmetric,axe,ba,blackish,blade,bulge,capitat,case,central,closely,commonly,connected,connivent,curved,cylindrical,decurrent,dehiscing,denser,difoliate,directed,dorsally,drying,eaf,ed,eglandular,emarginate,emerging,equal,erect,exceeding,exclusively,explosively,fewer,forming,frequent,geminate,glandular,hair,half,held,hollow,interpetalar,introrsely,larger,less,light-brown,like,long,longer,longitudinal,lower,mainly,maturit,mesocarp,mixed,much,multicelled,multicellular,near,nflorescence,normally,one,opening,orolla,other,pair,part,perfec,placenta,pore,pressure,prominent,rotate,ruit,secondary,side,size,slightly,slit,small,smaller,solitary,sometimes,stalk,stamen,stigma,subapically,tal,tamen,tem,tissue,triangular,tube,two,unbranched,unit,vary,watery,winged,woody,yellow,ympodial	0.5-2.2,0.8-1.5,1-2,1-2.5,1-2.6,1.3-2,1.8-2.9,10-25,2-6,2-7,2.5-3.6,20-40,4-6,6-10,7-14,7-9,abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,length,life,midvein,na,number,ovary,perennial,plant,pseudostipule,shape,tertiary,texture,unarmed
182	wfo-0001027882	success	184	125	100	84	25	0.543	0.1,0.5-1,1,1-1.5,1-5,1.5-2,1.5-2.2,1.5-6,10-40,2-3,2.1-2.6,3-4,3.5-4,3.5-5,4-5,6-9,9-13,abaxially,absent,acuminate,adaxially,along,anther,anthesi,apex,apparently,appearing,attenuate,axil,base,berry,branch,branched,branching,calyx,cm,completely,conical,corolla,dark,deltate,dense,diameter,elliptic,entire,erect,filament,flattened,flower,fork,glabrous,globose,green,growth,hairy,inflorescence,leaf-opposed,less,lobe,margin,maturity,midrib,minutely,mm,nodding,ovary,ovoid,pair,pale,pedicel,peduncle,petiole,pitted,primary,rachi,rarely,reddish,reniform,shiny,shrub,simple,slender,small,sometimes,sparse,stem,structurally,style,surface,swollen,time,tip,tree,trichome,tuft,uniseriate,vein,white,x,yellow	.25,.5,06a,1.5-,1.6-2.2,10-25,2-6,2-lobed,2.5-3,3.2-6,7-,age,apart,bark,broadly,brown,c.,caly,clavate,cucullate,densely,difoliate,dry,drying,eaf,eed,et,exerted,fide,free,fruiting,fusiform,geminat,glabrou,hollow,hooked,irregularly,junction,kallunki,lamina,lengthening,lobed,lower,markedly,new,nflorescence,occasionally,papillat,papillate,paulo,penden,perfect,planar,plane,pointed,population,pore,poricidal,portion,pulp,red-papillat,ruit,scar,shattering,slit,spaced,sparsely,specimen,sticky,stigma,stout,straight,strongly,sweet-scented,são,thickened,tube,ud,unit,usually,way,woody,yellowish,ympodial	abaxial,adaxial,arrangement,characteristic,colour,form,fruit,height,history,leaf,length,life,midvein,na,perennial,plant,pseudostipule,seed,shape,staman,tertiary,texture,unarmed,venation,ye
183	wfo-0001027889	success	151	109	80	71	29	0.53	-pubescent,0,0.5-1,0.5-11,0.7-2,1,1-3,1-3.5,1.5,1.5-2,10-12,10-20,10-30,2-3,3-4,3-8,acute,acute-acuminate,apart,apex,apiculate,articulated,basal,base,calyx,chartaceous,cm,darker,deltate,densely,diameter,eglandular-puberulent,eglandular-pubescent,elliptic,entire,finely,flower,fruit,glabrous,glandular-,green,greenish,immature,leaving,length,light,lobe,long,longitudinal,margin,mm,moderately,ovate,ovoid,pedicel,pedicellar,peduncle,perfect,petiole,probably,puberulent,puberulent-pubescent,rachi,remnant,ripe,shrub,simple,spaced,stripe,style,subcordate,tip,tree,truncate,unbranched,unknown,violet,white,x,yellowish	-2.5,.5,.5-2,1-10,2-20,3-9,4-foliat,5-10,abaxially,acuminate,adaxially,aggregate,ape,axe,beyond,blade,capitat,cell,color,connective,connivent,cylindrical,dilated,directed,distally,eaf,eed,equal,exceeding,exserted,extending,introrse,laterally,lon,lower,narrow,nflorescence,nther,oblong,orolla,pore,presen,present,puberulen,puberulent-pubescen,radiu,ruit,slightly,small,somewhat,sparsely,stamen,stellate,stigma,stone,subcoriaceous,swelling,tal,tem,thecae,time,tomento,tomentose,triangular,tube,ud,unit,vary,wide,yello,ympodial	1-2.5,abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,history,inflorescence,leaf,life,na,ovary,perennial,plant,pseudostipule,seed,shape,staman,stem,surface,texture,unarmed
