	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
0	wfo-0001025652	success	156	79	67	89	12	0.429	0.5-1,1,1-1.5,1.5-2,15-19,2-3,2-6,3-3.5,3-5,4,4-6,4-7,9-11,acuminate,acute,anther,bark,base,bilobed,calyx,cm,corolla,decurrent,densely,elliptic,fleshy,furcate,glabrate,glabrous,green,growth,irregular,leaf,lobe,margin,minor,minutely,mm,occasionally,ovary,ovoid-reniform,pale,paler,papillose,pedicel,petiole,pinkish-grey,pitted,plant,red-papillose,shape,shiny,shrub,simple,size,small,stem,stigma,straight,strongly,style,surface,tan,tree,white,winged,x	.3,.5,10-20,15-17,2-5,20-50,3-5-flowered,abruptly,anthesi,apex,appearing,blade,broad,campanulate,closed,closely,completely,connate,dia,differing,difoliate,dry,eaf,edicel,eed,emerge,envelope,filament,flower,free,fruit,geminat,greyi,greyish,growing,lateral,like,live,lobed,lon,long,lower,main,major,matte,middle,minute,narrowing,nearly,new,nflorescence,older,one,onto,opposite,overlappin,ovoid,pair,papillae,papillo,parallel,planar,pore,poricidal,portion,rather,ry,scar,shaped,soon,spaced,specimen,tall,tapering,tear,tear-drop,thick,thicker,tightly,tip,tube,ud,unit,vein,wider,widest,wing,ympodial,young	1.3,abaxial,characteristic,colour,diameter,form,height,inflorescence,length,peduncle,seed,texture
1	wfo-0001025657	success	239	110	87	152	23	0.364	0.1-0.4,0.2-0.4,0.5-2.5,1-1.3,1-1.6,1-3,1.2-1.5,1.3-2,1.5-1.8,2-10,2-3.5,2.7-4.3,3-6,4-4.4,5-16,6-8,8-10.5,8.3-12,acute,anther,apart,apex,articulated,base,berry,bluish,branched,brown,bud,chartaceous,closely,cm,conical,cordate,corolla,dark,deltoid,diameter,dried,elliptic,entire,expanded,filament,fleshy,flower,fruit,glabrous,granular,green,hair,half,lanate-pubescent,leaf,length,lower,margin,mm,narrowly,oblong,orbicular,ovate,pale,pedicel,peduncle,petiole,porrect-stellate,rachi,reticulate-punctate,ripe,shrub,simple,slightly,soft,spaced,style,suborbicular,surface,tan,tomentose-pubescent,tree,unarmed,vein,velutinous-pubescent,white,x,yellow,yellowish	-2,/3,1-1.1,1.7-1.9,12x,2.2-5.5,2.5-9.3,2/3,25-60,3-4,3-4.8,3.2-6,4-4.5,4-7,5-14,6-12,6.5-10,7-27,7-9,7-9.5,abaxially,accrescent,adaxially,ag,also,anthesi,apparently,appearing,ark,around,ascending,axe,axillary,ba,blade,blunt-tipped,branch,broadly,calyx,capitat,central,cylindrical,dendritic-multangulat,dendritic-multangulate,dense,densely,directed,distally,due,eaf,earl,edge,eed,especially,evident,exerted,exserted,farinose,few-rayed,free,fruiting,glandula,glandular,inserted,lanceolate,lateral,lengthening,light,lobe,lobed,long,long-stalked,longitudinal,m.,magnification,main,midrib,minutely,mixed,multangulate,nearly,nflorescence,obtuse,occasional,often,older,open,orolla,ovat,ovate-lanceolate,overlapping,part,parted,partly,perfect,persistent,persistently,plurifoliate,pore,poricidal,present,pseudo-terminal,pubescence,pubescent,ray,reportedly,ruit,scented,semi-ovate,sessile,short,short-,short-stalked,side,slit,somewhat,splitting,stamen,stellate,stellate-pubescent,stem,stigma,stipitate-glandular,stipitate-multangulate,strongly,subcampanulate,subcoriaceous,suture,tall,tamen,terete,thick-stalked,thickened,thin-stalked,time,tip,tomentose,tomentum,transparent,tube,two-third,ud,unarme,unit,upper,usually,vary,way,weakly,wide,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,inflorescence,life,midvein,na,ovary,plant,primary,seed,shape,staman,texture,true,type
2	wfo-0001025669	invalid_json	216	129	92	124	37	0.426	'',.5,0.1-0.3,1,1-2,1-2.2,1-4,1.4-2.5,13-35,2,2-3,2-4,2.2-6.5,3-5,``,absent,acuminate,acute,anther,apex,articulation,base,berry,blue,broadly,brownish,cell,chartaceous,cm,condition,contracted,corolla,covering,cuneate,diameter,distinct,drying,elliptic,filament,flower,flowered,fresh,fruit,glabrous,globose,green,greenish,hair,herb,highly,lateral,like,lobe,long,margin,membranous,minute,mm,moderately,monochasium,mottled,oblique,obtuse,odd-pinnate,often,ovate,ovoid,pedicel,peduncle,petiole,plant,pubescent,purple,rarely,ripe,scale-like,seed,single,slightly,sometimes,species,stem,streaked,style,subglabrous,testal,thick,tinged,typically,wall,white,whitish	0-1,0-5,0-7,0.8-2.4,1-10,1-3,1.3-4.2,1.6-4.4,2.2-6,2.4-7,3-7,4-6,5-merou,9-24.5,abaxially,absen,acumen,adaxially,ag,along,alyx,apart,apparently,axe,blade,capitat,ciliate,clavate,clearly,connivent,decurrent,digestion,discussion,distal,dorsally,eaf,edge,eed,end,enzyme,erec,especially,exceeding,except,extra,flat,folded,forming,geminat,glabrou,greatly,green-white,hair-like,half,homostylous,honeycomb-shaped,interjected,lanceolate,larger,leaflet,lengthening,living,lower,make,midrib,minutely,mucilaginous,multicellular,near,nflorescence,obovate,one,orbicular,orolla,pair,perfect,petiolulate,petiolule,placed,plurifoliate,pore,poricidal,proximal,puberulent,reduced,removed,rosette,rotate,rounded,ruit,see,sessile,seudostipule,short,size,slit,spaced,specimen,stamen,ste,stigma,stolo,straight,subequal,tall,tamen,tem,terminal,throughout,tip,tri-,truncate,tube,tuber,unbranched,unequal,unit,unwinged,vary,wet,wide,x,yellow,ympodial	'extra,'hair-like,[,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,leaf,length,life,midvein,na,ovary,perennial,primary,pseudostipule,rachi,shape,staman,surface,tertiary,texture,true,unarmed,value,vein,venation,{,}
3	wfo-0001025697	success	181	128	98	83	30	0.541	-9,0.15-0.75,1-1.7,1-2,1.7-8.6,10-26,2-6,25-35,3-10,3-4,3-5,3-6,abaxially,acuminate,acute,adaxially,anther,apart,apex,articulated,asymmetric,attenuate,axillary,base,basiscopic,berry,blue,brownish,bud,cell,cm,condition,coriaceous,corolla,covering,dark,deep,diameter,distal,drying,elliptic,filament,flower,forked,fresh,fruit,generally,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,high,lanceolate,lateral,leaf,light,lilac,lobe,long,make,medium,mm,mucilaginous,odd-pinnate,ovate,ovoid,pedicel,peduncle,petiole,plant,purple,rachi,ripe,rounded,seed,sessile,short,side,spaced,stripe,style,subtending,terminal,testal,thick,throughout,tissue,typically,usually,wall,wet,whitish	0-14,0.6-3.5,0.8-2,1-3,1.5-1.8,2-10.5,2-2.6,2-4,3.3-11,4-7.5,5-merou,5.5-11.5,6.5-13.5,acumen,adaxiall,ag,alyx,apparently,axe,blade,capitat,clavate,connivent,decreasing,decurrent,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,flat,folded,geminat,glabrou,hal,homostylous,honeycomb-shaped,interjected,leaflet,lengthening,linear,living,lower,nflorescence,orbicular,orolla,pair,pentagonal,perfect,petiolulate,plurifoliate,pore,poricidal,removed,rotate,ruit,seudostipule,size,slightly,slit,specimen,stamen,stigma,straight,subequal,subglabrou,tall,tamen,tem,tip,toward,tri-,tube,unit,unwinged,vary,wood,x,yellow,ympodial	2,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,inflorescence,length,margin,midvein,na,ovary,primary,pseudostipule,shape,staman,stem,subglabrous,surface,tertiary,texture,unarmed,vein,venation,woody
4	wfo-0001025699	success	181	111	97	84	14	0.536	.2,1,1-1.5,1-2.5,1-3,1.5-2,10,15-20,2,2-2.5,2cm,3-3.5,3-8,4-5,5-8,5-winged,8-9,abaxially,absent,acute,almost,anther,anthesi,apex,attenuate,base,berry,branching,brown,c.,calyx,cm,completely,conical,conspicuously,corolla,crystal,dark,darker,diameter,elliptic,entire,exerted,filament,glabrous,globose,green,grey-brown,growth,immature,inclusion,inflorescence,lanceolate,leaf,leaf-opposed,leafy,lobe,margin,markedly,midrib,minutely,mm,narrowly,nodding,older,ovary,oxalate,pair,pale,pedicel,peduncle,petiole,primary,red,reticulate-pitted,rounded,sand,shoot,short,small,somewhat,stem,strongly,style,surface,time,tip,tree,triangular,tube,vein,way,white,white-spotted,winged,x,young	.5,0.5,1-2,1.5,1/3,2-6,3-15,3-5.5,499,5.5-14,adaxially,age,apart,apparently,appearing,articulating,bark,becoming,campanulate,capitate,continuing,corrugate,cup-shaped,deltate,densely,difoliate,dorsal,dry,drying,eaf,eed,ellipsoid,erect,face,fide,flower,free,fruiting,glabrou,included,inflorescenc,irregularly,leaving,lengthening,less,lobed,lower,new,nflorescence,one,onto,papillat,papillose,peg,penden,per,perfect,plurifoliate,pore,poricidal,portion,reddish,reniform,rounded-sagittate,ruit,scar,simple,slightly,slit,spaced,stearn,stigma,straight,tangled,thickened,trichome,ud,unit,wide,wing,woody,yellow,ympodial,½	abaxial,adaxial,characteristic,colour,corrugated,form,fruit,height,length,plant,seed,shape,texture,type
5	wfo-0001025700	invalid_json	189	108	72	117	36	0.381	0.30-2.0,0.5-2,0.8-2.6,1-2,10.5-12,15-40,2-12,2-7,2.5-4,3-8,5-15,5-20,5.5-8,acuminate,acute,anther,apex,apiculate,articulated,attenuate,base,berry,brownish,cell,chartaceous,cm,condition,corolla,covering,diameter,distal,dot,drying,elliptic,filament,fresh,fruit,glabrescent,glabrous,globose,green,greenish,hair-like,half,herb,high,lateral,leaf,light,lilac,lobe,long,medium,mm,odd-pinnate,ovate,ovoid,pedicel,peduncle,petiole,petiolulate,plant,purple,rounded,seed,sometimes,style,testal,thick,wall,white,whitish	0-16,0.7-2.7,0.8-4,1-3,1.1-2.3,1.5-2,10-40,3-4,3.5-10.5,3.7-8.6,4-5,5-merou,5.3-17.5,5.5-18,9-31,abaxially,acuman,acumen,adaxially,ag,alyx,apparently,asymmetric,axe,axillary,basal,basiscopic,blade,bud,capitat,clavate,connivent,considerably,decrease,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,except,flat,flower,folded,forked,geminat,generally,glabrou,green-white,hair,hal,homostylous,honeycomb-shaped,interjected,lanceolate,larger,leaflet,lengthening,linear,living,lower,make,mucilaginous,narrowly,nflorescence,orbicular,orolla,pair,par,pentagonal,perfect,plurifoliate,pore,poricidal,proximal,removed,ripe,rotate-pentagonal,ruit,sessile,seudostipule,short,side,size,slightly,slit,specimen,stamen,stigma,straight,subequal,subglabrou,subtending,tall,tamen,tem,terminal,throughout,tip,tissue,toward,tri-,tube,typically,unit,unwinged,usually,vary,wet,whose,winged,x,yellow,ympodial	'',2,[,``,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,inflorescence,length,margin,midvein,na,ovary,primary,pseudostipule,rachi,shape,staman,stem,subglabrous,surface,tertiary,texture,unarmed,value,vein,venation,{,}
6	wfo-0001025704	success	248	132	113	135	19	0.456	0-100,0-2,0-3.5,0.3-0.8,0.5-1.5,0.7-1,1-3.5,1-6,1.2-3,1.5-3.2,1/2-4/5,1/5,2-3,2-4.5,2-7,2.7-4,3-15,3-5,3-6,4-5,4.5-6.5,abaxial,acute,adaxial,almost,anther,apex,apically,apiculate,apparently,articulated,auriculate,base,berry,branched,calyx,cell,chartaceous,cm,cordate,deltate,densely,diameter,discolorous,drying,ellipsoid,elliptic,erect,evenly,filament,flattened-reniform,fruit,glabrous,green,green-yellow,lateral,leaf,length,lobe,lobed,long,margin,maturity,mauve,mm,near,orange,orange-brown,outline,ovate,pale,pedicel,peduncle,per,petiole,pit,plant,prickle,prickly,raised,rarely,red-green,round,rounded,shape,shrub,side,small,smooth,sometimes,sparsely,spherical,stellate,stellate-pubescent,stem,strongly,style,surface,terminal,tree,truncate,unarmed,unbranched,unit,upper,way,white,white-gray,yellow,yellow-green,yellowish,young,×	-10,-2,-3,-5,/6,0,0-5,0.1,0.1-0.3,0.1-0.5,0.15-0.8,1,1-4,1.5-2,1.5-4.5,1.8-3.5,1/4-3/4,2,2-10,2-5,2.5-4.5,3-10,4-12,5-20,5-merous,6-12,6-15,8-12,8-15,8-17,abaxially,age,alyx,andromonoecious,apar,apart,axe,ba,bark,blade,broad-deltate,brow,connivent,covering,curved,development,distal,distance,eaf,eed,elongating,end,equal,extending,flattened,flower,free,fruiting,glabrescent,gray,half,hermaphrodite,heterostylous,infructescence,irregular,less,lobing,long-styled,longer,lower,lowermost,mature,midpoint,midvein,moderately,multangulate,nflorescence,obtuse,occasionally,often,older,one,open,orolla,oung,pair,pendulous,pericarp,plurifoliat,poricidal,porrect,portion,prickl,primary,prominent,ray,recurved,red-brown,reflexed,retaining,ruit,scar,secondary,sessile,short-styled,shorter,slender,somewhat,spaced,spreading,stalk,stalked,staminat,stellate-pubescen,stout,straight,tamen,tapering,terete,tertiary,throughout,time,tip,trichome,tube,variously,vary,vein,venation,visible,warty,wide,widening,woody,ympodial	arrangement,branching,characteristic,colour,corolla,form,growth,hair,height,inflorescence,na,ovary,plurifoliate,seed,staman,sympodial,texture,type,width
7	wfo-0001025729	success	177	129	103	74	26	0.582	.5,0.25-0.5,0.7-1.2,1-1.5,1-5,1.1-1.5,1.2-1.8,1.5-2,1.75,2,20,4-5,5-50-flowered,7-8,abaxial,abaxially,abrupt,acute,adaxially,anther,apex,apiculate,appearing,axil,basal,base,berry,black,bright,calyx,cm,corolla,covering,deltoid,densely,dia,diam,dirty,drying,elliptic,f,filament,flattened-reniform,fleshy,furcate,glabrous,globose,green,greenish-yellow,greyish-brown,growing,incrassate,lamina,lateral,leaf,like,live,lobe,long,main,margin,minute,minutely,mm,oblique,occasionally,often,opposite,ovary,overtopping,pair,pale,papillose,pedicel,petiole,pit,pitted,plant,pubescent,ripening,rounded,shiny,simple,sparsely,stem,straight,style,surface,tapering,terminal,tip,tree,treelet,trichome,tube,tuft,uniseriate,usually,vein,white,widening,x,yellow	-20,/4,2-3.5,3-6,4-8,6-8,9-17,along,anthesi,apar,apical,bark,blackish,branched,bristly,bud,covered,cyathiform,dark,deflexed,denser,differing,difoliate,eaf,edicel,eed,enclosed,expanded,free,fruiting,geminat,gently,glabrou,lat,lobed,lon,lower,m.,mainly,major,member,middle,minor,nflorescence,older,one,overlapping,papillo,partially,pore,poricidal,portion,prominent,quite,raised,reflexed,ruit,scar,shaped,short,size,stigma,stout,tall,tear-drop,touching,tub,ud,unit,way,widest,woody,ympodial,young	4-20,adaxial,arrangement,branching,characteristic,colour,diameter,form,fruit,growth,height,inflorescence,length,midvein,na,peduncle,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
8	wfo-0001025749	success	217	128	105	112	23	0.484	0-10,0-3,0-5,0-6,0.2-1.5,0.3-1.5,0.5-0.8,0.5-0.9,0.8-0.9,1-10,1-13,1-2,1-3,1-6,1-9,1.5-2,1.5-2.5,2-2.5,2.5-6,3-5,5-20,abaxial,acute,adaxial,anther,apex,apically,apparently,articulated,base,berry,branched,calyx,chartaceous,cm,cuneate,curved,dark,densely,diameter,dull,filament,flattened-reniform,flower,fruit,gently,glabrous,green-brown,indistinct,infructescence,lateral,leaf,length,lobe,lobed,long,long-ovate,lower,magnification,margin,maturity,mauve,midvein,mm,moderately,narrow-deltate,orange-brown,orange-red,orbicular,ovate,pair,pale,pedicel,peduncle,per,petiole,prickle,prickly,primary,rarely,red-brown,rounded,shrub,sparsely,spherical,stellate,stellate-pubescent,stem,straight,straw-yellow,style,surface,tertiary,toward,trichome,usually,vein,venation,visible,white,wide,without,yellow,yellow-green,yellow-orange	-1,-12,.5,/5,0-8,0.1,0.1-0.2,0.1-0.3,0.1-0.4,0.2,0.4-0.7,0.5,0.5-1.3,0.5-3,0.6-4.5,1,1-8.5,1.5,1/4-1/3,1/5-1/2,2-10,2/3,3-20,4-8,5-,5-10,5-merous,6-8,abaxially,acuminat,adaxially,adnate,almost,alyx,apar,apart,bark,blade,broad-deltate,concolorous,difoliate,discolorous,distance,drying,eaf,eed,elongating,equal,erect,extending,filiform,flattened,free,fruiting,geminat,glabrescent,gray,herbaceous,light,lon,longer,markedly,mature,midpoint,narrow-ovate,nflorescence,oblong,obtuse,occasionally,older,one,open,orange-brow,orolla,oung,pendulous,perfec,pericarp,poricidal,porrect,portion,prickl,procumbent,purple,ray,recurved,reduced,ruit,scar,sessile,shorter,side,smooth,sometimes,spaced,spreading,stalk,stalked,strongly,tamen,tapering,terete,time,tip,tube,unit,variously,vary,way,yellowish,ympodial,½-2/	acuminate,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,life,na,ovary,plant,pseudostipule,rachi,seed,shape,staman,texture,unarmed,½-2/3
9	wfo-0001025754	success	164	114	91	73	23	0.555	-celled,.5,0.5-1,0.5-1.5,1,1-2,1-3,1.5,1.5-3,10-20,10-35,2-7,3-10,3-5,3-6,4,4-6,5-15,absent,acuminate,acute,anther,apex,asymmetrical,base,berry,beyond,brown,calyx,center,chartaceous,ciliate,cm,cordate,cordiform,decurrent,densely,diameter,drying,edge,eglandular,entire,equal,exserted,filament,fine,flower,fruit,glabrous,globose,hair,herb,immature,leaf,leaving,linear-lanceolate,lobe,margin,maturing,membranaceous,mm,moderately,much-branched,nearly,often,palmately,parallel,pedicel,peduncle,per,petiole,pubescent,rachi,radiating,raised,ridge,running,semitransparent,shallow,slightly,solitary,sparsely,stamen,style,surface,truncate,unbranched,vein,white,x,yellow	0.1-0.2,1-3.5,1.5-4,2-4,2-5-celled,2-foliate,5-12,abaxially,abundant,adaxiall,adaxially,along,axe,barely,blade,branch,connected,decumbent,dehiscing,denser,dm,dried,eaf,eed,emarginat,erect,explosively,flat,geminat,glandular,held,interpetalar,like,long,lower,lying,main,material,maturit,mesocarp,mixed,nfloresence,notch,oblong,orolla,penden,placenta,pressure,probably,pubescen,rotate,ruit,short,small,sometimes,stem,stigma,straight,swollen,tal,tamen,tem,tissue,triangular,tube,unit,upright,vary,visible,watery,wid,woody,ympodial	2.5,abaxial,adaxial,arrangement,branching,characteristic,colour,corolla,form,geminate,growth,inflorescence,length,midvein,na,ovary,pendent,primary,seed,shape,staman,texture,unarmed
10	wfo-0001025760	success	210	127	107	103	20	0.51	-6,0-0.5,0-100,0.3-1,0.4-0.8,0.45-0.9,0.5-2,0.8-1.8,1-1.8,1-4,1.5,1.5-5,1/5,2-2.5,2.1-3.5,2.3-4,2/3,3,3-6,3.5-9,abaxial,acute,adaxial,almost,annual,anther,apex,apically,articulated,base,berry,black,broad-deltate,calyx,chartaceous,cm,concolorous,cream,cultivar,cuneate,curved,dark,diameter,discolorous,drying,dull,elliptic,filament,flattened-reniform,fruit,gently,glabrous,green,herb,lateral,leaf,length,lobe,lobed,long,margin,marking,maturity,membranous,midvein,mm,moderately,orange,orange-brown,ovate,pair,pale,pedicel,peduncle,per,perennial,petiole,primary,recurved,red-brown,rounded,shape,side,slender,sometimes,spherical,stellate-pubescent,stem,stout,straight,style,surface,terete,tertiary,unarmed,unbranched,upper,usually,various,vein,venation,visible,white,wide,yellow,yellow-green,young	-10,-12,-3,-5,.5,/3,0.1,0.1-0.2,0.15-0.3,0.2-0.35,0.5-1.5,0.7-2.5,1,1-,1-2,1.5-2.5,1.5-4.5,1/4,1/4-1/2,1/4-1/3,2-3,2.5-10,2.5-8,3.5-17,5-10-merous,5-18,8-10,abaxially,acut,alyx,apar,apparently,bark,blade,brow,connivent,deltate,difoliate,distance,eaf,eed,elongating,equal,erect,extending,flower,free,fruiting,geminat,geminate,glabrescent,hair,infructescence,lengt,longer,lower,mature,midpoint,minute,nflorescence,often,older,one,open,orolla,oung,pendulous,perfec,pericarp,poricidal,porrect,portion,ray,reflexe,ruit,scar,sessile,shorter,shrub,simple,smooth,spaced,spreading,stalk,stalked,stellate,stellate-pubescen,subentire,tamen,tapering,thick-stalked,time,tip,trichome,tube,unarme,unit,variously,vary,way,weakly,woody,ympodial	arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,life,na,ovary,plant,pseudostipule,rachi,seed,staman,texture,ye
11	wfo-0001025782	success	200	116	97	103	19	0.485	.5,0-10,0-5,0.4-0.6,0.55-0.75,0.9-1.3,1-2,1-4,1.2-6,1.3-1.6,2-10,2-2.5,2-3,3-4,3-5,4,4-4.5,5-20,5.5-6,abaxial,acuminate,adaxial,anther,apex,apically,apparently,articulated,base,berry,brown,calyx,chartaceous,cm,cuneate,curved,deltate,diameter,difoliate,dull,elliptic,evenly,filament,flattened-reniform,flower,fruit,geminate,gently,glabrous,green,green-brown,hair,lateral,leaf,length,lobe,lobed,long,margin,maturity,membranous,midvein,mm,moderately,orange-brown,pair,pedicel,peduncle,per,petiole,plant,porrect,prickle,prickly,primary,sessile,shrub,sparsely,spherical,stellate,stellate-pubescent,stem,style,surface,tertiary,toward,trichome,unbranched,unit,vein,venation,visible,weakly,white,wide,yellow,yellow-green,young	-2,0.1-0.15,0.1-0.2,0.1-0.25,0.3-1,0.5-1,1,1-1.7,1-2.5,1.5-3,1/4-1/2,1/4-1/3,1/6,10-13,2-5,2-7,2.5-3.5,2/3-3/4,20,4.5-9,5-6.5,5-8,5-merous,6-14,6-8,abaxially,acuminat,also,alyx,andromonoecious,apar,apart,bark,blade,climbing,concolorous,conical,connivent,densely,discolorous,distal,distance,drying,eaf,eed,elongated,elongating,equal,extending,flattened,free,fruiting,geminat,glabrescent,hermaphrodite,heterostylous,infructescence,lengt,less,long-styled,longer,lower,lowermost,mature,midpoint,minute,nflorescence,occasionally,older,one,open,orolla,oung,pendulous,pericarp,poricidal,portion,prickl,ray,red-brow,reduced,ruit,scar,short-styled,shorter,side,simple,smooth,spaced,spreading,staminat,stout,straight,tamen,tapering,terete,time,tip,tube,vary,way,woody,ympodial	arrangement,branching,characteristic,colour,corolla,form,growth,height,inflorescence,na,ovary,rachi,seed,shape,staman,sympodial,texture,type,unarmed
12	wfo-0001025783	success	179	122	96	83	26	0.536	.5,0.5,0.5-1.5,1-1.2,1-1.5,1-3,2-3+,2-5,3-4,5,7-10,<,acute,anther,apex,articulated,base,berry,branched,branching,brown,calyx,cell,cm,coriaceous,corolla,dendritic,diameter,elliptic,entire,erect,filiform,flattened,fleshy,flower,glabrous,globose,growth,inserted,keeled,lateral,lax,less,lobe,long,margin,midvein,minutely,mm,narrowly,nodding,obtuse,pair,pale,pedicel,peduncle,pentagonal,pericarp,petiole,pitted,point,primary,pubescent,purple,reniform,revolute,ripe,scarious,shiny,shoot,short,shrub,simple,sleeve,slightly,sometimes,somewhat,sparsely,stem,style,surface,terminal,testal,thin,time,transparent,triangular,trichome,truncate,tuft,uniseriate,vein,vine,violet,wide,woody	0.5-1,0.8-3.5,1.8-2,2,2-6.5,5-merou,abaxiall,abaxially,adaxiall,adaxially,along,alyx,anthesi,apart,ape,ark,axil,bud,c.,cluster,completely,confined,conical,densely,eaf,eed,ellipsoid,expanded,exposed,exserted,flexuous,free,fruiting,glabrou,green,greyish,groove,hromosome,ilament,known,lobed,long/tall,lower,mature,midrib,minute,mmm,near,new,nflorescence,number,obscured,occasionally,older,orolla,outlin,penden,perfect,plurifoliat,portion,possibly,ruit,sagittate,scar,see,spaced,sparse,stellate,stigma,strongly,suture,tube,twinin,type,ud,unit,upper,vary,way,weak,within,yellowish,ympodial	abaxial,adaxial,arrangement,characteristic,colour,filament,form,fruit,hair,height,inflorescence,leaf,length,na,outline,ovary,plant,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
13	wfo-0001025788	invalid_json	158	110	81	77	29	0.513	-8,0.5-2,1-5,15-30,2-13,2-3,2-5,2.8-9.5,4-5.5,4.5-12.5,5-8,6-7,acuminate,acute,apex,apical,apically,base,blue,branched,calyx,cell,cm,conical,corolla,covering,cuneate,cyme,dehiscent,diameter,dichasial,dichasially,ebracteate,elliptical,exceeding,finely,hair-like,herbaceous,interjected,introrse,lateral,leaf,leaflet,long,make,maturing,mm,monochasial,mucilaginous,narrowly,oblique,obtuse,odd-pinnate,often,ovate,ovoid,pair,pedicel,peduncle,perennial,petiole,plant,poricidally,pubescent,purple,rounded,seed,sessile,short,slit,stamen,stigma,straight,style,subsessile,terminal,testal,thick,tip,tuber-bearing,wall	0-6,1-4,1.8-2.7,1.8-3.9,10-24,14-48,2-10,2m,3-,3-6-foliat,4-3.,4.5-10.1,6.2-12.5,8-38,abaxiall,abaxially,acumen,adaxially,articulate,attenuate,connate,deep,digestion,diminishing,distal,dorsally,eaf,edge,eed,emoval,enzyme,filament,flat,flower,folded,forked,generally,globo,gradually,green,green-white,half,honeycomb,living,lobe,lon,long-attenuate,lower,lunat,medium,nflorescence,nther,orolla,pattern,perfect,petiolule,plan,proximal,reveal,rotate,ruit,seudostipule,size,specimen,subequal,tal,tem,throughou,throughout,toward,typically,unit,vary,wide,yellow,ympodial,¼	'',4-31,[,``,anther,arrangement,attachment,characteristic,colour,dehiscence,form,fruit,globose,growth,height,history,inflorescence,length,life,ovary,shape,stem,surface,texture,value,wet,ye,{,}
14	wfo-0001025792	success	203	104	74	129	30	0.365	0.4-0.7,1-2,1-3,10-15,2-11,2-3,2.5-3.5,21-28,4-12,4-6,5,7.5-8,8-10,acute,anther,apex,base,berry,blue-mauve,blue-purple,brownish,cell,cm,condition,corolla,covering,dark,densely,diameter,distinctly,drying,elliptic,filament,fresh,fruit,glabrous,globose,green,greenish,hair,hair-like,herb,lanceolate,lateral,like,lobe,long,margin,mauve,minute,mm,narrowly,oblique,odd-pinnate,ovoid,papillose,pedicel,peduncle,petiole,plant,pubescent,purple,rachi,rounded,seed,stem,streak,style,testal,thick,tinged,wall,white,whitish	1-10,1-4,2-3.5,2.5-4,3-4,3-5,3.5-6,4.5-7,5-10,5-6,5-9,5-merou,7-10,9-12,abaxially,acumen,acuminate,adaxially,ag,along,alyx,apart,apparently,articulated,articulation,auriculate,axe,axillary,basiscopic,blade,broadly,bud,capitat,chartaceous,ciliate,connivent,decurrent,developing,digestion,distal,distinct,dorsally,eaf,edge,eed,enzyme,especially,exceeding,except,flat,flower,folded,forked,geminat,generally,glabrou,greatly,green-white,hal,half,high,homostylous,honeycomb-shaped,indistinct,interjected,leaflet,lengthening,living,lower,make,membranous,midrib,minutely,mottle,mucilaginous,narrow,nflorescence,often,onto,orolla,pair,perfect,petiolulate,plurifoliate,pore,poricidal,proximal,puberulent,reduced,removed,ripe,rotate-pentagonal,ruit,semi-erec,semi-rosette,sessile,seudostipule,short,shortly,side,size,slightly,slit,spaced,specimen,stamen,ste,stigma,straight,sub-rosette,subequal,subtending,tall,tamen,tem,terminal,throughout,tip,tri-,tube,unit,usually,vary,wet,wing,x,yellow,ympodial,young	2,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,leaf,length,life,midvein,mottled,na,ovary,primary,pseudostipule,shape,staman,surface,tertiary,texture,unarmed,vein,venation
