	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
143	wfo-0001027369	success	191	121	88	103	33	0.461	-1,-10,.4,.5,.7,/4,0-1,0-15,0.2-0.5,0.5,0.5-0.8,0.6-0.8,1-2.5,1.2-2.5,1.2-3,1.5-2,2-3,4-8,anther,apart,apex,apically,apparently,articulated,bark,base,berry,calyx,cm,cordate,densely,diameter,elongating,erect,eye,filament,fruit,fruiting,glabrous,glaucous,green,known,lanceolate,lateral,leaf,length,less,lobe,lobed,long,margin,mature,mauve,membranous,mm,moderately,naked,orbicular,pale,pedicel,peduncle,per,petiole,poricidal,prickle,prickly,reflexed,reniform,rounded,shrub,simple,slightly,spaced,sparsely,spherical,spreading,stellate-pubescent,stem,straight,style,surface,tapering,terminal,tip,visible,way,wide,yellow	-11,-2,.1,0,0-3,0-5,0-6,0.05-0.15,0.1,0.1-0.2,0.1-0.3,0.25-0.4,0.3-1.5,0.5-1.5,1-,1-2,1-3,1-4,1/3,2-4,2-5,3,3-10,3-4,4-5,5,5-merous,7-15,abaxially,acut,almost,alyx,ame,apar,blade,branched,broad-deltate,c.,color,concolorous,curved,deltate,difoliate,distance,drying,eaf,eed,equal,extending,filiform,flower,free,geminat,glabrou,gra,hair,herbaceous,infructescence,know,lon,lower,midpoint,midvein,multangulate,narrowly,nflorescence,older,one,open,orolla,oung,pendulous,perfec,pericarp,perpendicular,porrect,portion,prickl,ray,ruit,scandent,scar,sessile,side,slender,smooth,stalk,stalked,stellate,strongly,tamen,terete,time,trichome,tube,unarmed,unequal,unit,vary,venation,wider,winged,ympodial	acute,appearance,arrangement,border,branch,characteristic,colour,corolla,exertion,form,giving,glabrousnes,gray,growth,height,history,inflorescence,life,lobing,na,new,number,ovary,perennial,plant,primary,seed,shape,size,texture,type,vein,width
144	wfo-0001027378	invalid_json_followup	149	148	79	70	69	0.53	.2,5-8,abaxially,acuminate,acute,adaxially,anther,apex,base,berry,blue,broadly,calyx,chartaceous,cm,cordate,deeply,deltoid,diameter,extra-axillary,filament,flattened,fleshy,flower,fruit,fruiting,glabrous,hair-tipped,half,herbaceous,lanceolate,leaf,light,lobe,long,lower,margin,markedly,minutely,mm,narrowly,obscure,often,ovate,ovoid,palmate,papillose,pedicel,peduncle,pentagonal,petiole,pointed,primary,pubescent,revolute,rotate-stellate,rounded,sand-punctate,simple,slender,slightly,small,somewhat,spaced,sparsely,stem,stigma,style,tip,tooth,trichome,tube,unbranched,unknown,vein,vine,white,widely,x	0.5–1,0.7–1,0.8–2.5,1.2–1.5,1.2–1.8,1.5–1.8,1.5–8,15–35,1–1.5,1–3,2.3–5,2.5–7,2–11,2–2.2,2–2.5,3–4.5,3–5,3–6,4–6,4–9,5-merous,5–10,5–13,5–7,6–10,6–7,adaxial,alyx,apar,apicall,axe,blade,c.,capitat,ciliate,clavate,climbin,color,cylindrical,densely,eaf,eed,glabrou,hair,like,lon,longer,m.,membranous,moderately,nflorescence,nternode,orolla,perfec,plurifoliat,rachi,ruit,sand-punctat,scattered,short,side,tamen,tem,terrestrial,unit,unknow,vary,venation,wide,ympodial	'',0.5-1,0.7-1,1.2-1.8,1.5-1.8,1.5-8,15-35,2-11,2-2.2,2-2.5,2.3-5,2.5-7,3-5,3-6,4-6,5-10,5-13,5-7,6-7,[,``,apart,arrangement,bark,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,plant,prickle,pseudostipule,ray,seed,shape,size,surface,terminal,texture,thicknes,type,value,variation,width,{,}
145	wfo-0001027378	success	141	135	86	55	49	0.61	.2,0.7-1,1.5-1.8,1.5-8,15-35,2-11,2-2.2,2-4,2.5-7,3-5,3-6,4-6,5-13,abaxially,acuminate,acute,adaxially,anther,apex,basally,base,blade,blue,broadly,calyx,chartaceous,clavate,climbing,cm,connivent,cordate,cylindrical,deeply,deltoid,diameter,extra-axillary,filament,fleshy,flower,fruit,fruiting,glabrous,hair,hair-tipped,herb,lanceolate,leaf,light,lobe,margin,minutely,mm,moderately,multicellular,narrowly,oblong,obscure,often,ovate,pedicel,peduncle,petiole,pubescent,revolute,rotate-pentagonal,rounded,simple,slender,small,somewhat,spaced,sparsely,stigma,style,terrestrial,tip,tooth,trailing,tube,unbranched,unknown,vein,weakly,white,widely,x	0.8-2.5,1-1.5,1-3,1.2-1.5,2.3-5,3-4.5,4-9,5-8,5-merou,6-10,6-7,ag,alyx,apart,apicall,apparently,articulated,axe,ba,capitat,ciliate,densely,directed,distally,eaf,eed,equal,geminat,large,long,longer,longitudinal,lower,nflorescence,node,opening,orolla,perfect,plurifoliate,pore,pubescen,rachi,rooting,scattered,short,slightly,slit,tamen,tem,unit,unknow,vary,wide,yellow,ympodial	appearance,arrangement,bark,border,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,plant,prickle,primary,pseudostipule,ray,seed,shape,size,stem,surface,terminal,texture,thicknes,type,variation,width
146	wfo-0001027384	invalid_json_followup	155	137	88	67	49	0.568	.5,0.4-1.1,0.5-1,0.9-1,1-1.3,1-1.5,1-3,1-4,1.5-2,2.5-6.5,3-3.5,3-4,3/4,4-7,5-15-flowered,5-5.5,7-14,7.5-8,acute,anther,apex,bark,base,berry,brown,bud,calyx,capitate,clavate,cm,corolla,cuneate,deep,dia,distal,drying,ellipsoid,filament,flattened-reniform,fruiting,glabrous,globose,green,hard,later,lateral,leaf,lobe,long,long-exserted,main,margin,minutely,mm,mustard,narrowly,obovate,opposite,ovary,pair,pale,papillose,pedicel,petiole,pitted,pseudo-terminal,reddish-purple,rounded,shaped,shrub,simple,slender,small,stem,stigma,style,sulcate,surface,tapering,tear-drop,tree,tube,vein,way,white,x,yellow,young	.25,.75,/3,abov,anothe,anthesi,apart,ba,beginning,beneath,breaking,broadly,closely,difoliate,eaf,edicel,eed,equal,erect,free,geminate,herbarium,incrassate,inflorescenc,lobed,lower,member,middle,nflorescence,occasionally,older,overlapping,paler,papillo,peeling,planar,pore,poricidal,portion,prominent,rarely,ruit,scar,section,shining,siz,spaced,specimen,straight,subcoriaceous-fleshy,tall,thick,tip,transverse,triangular,trichome,tub,tuft,ud,uniseriate,unit,widely,widest,without,woody,yellowish,ympodial	'',[,``,alternate,appearance,arrangement,border,branch,characteristic,colour,corrugation,diameter,exertion,form,fruit,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,midpoint,na,new,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,seed,shape,size,terminal,texture,thicknes,type,value,variation,width,{,}
147	wfo-0001027389	success	154	127	97	57	30	0.63	.1,.25,.5,0.25-0.3,0.5-0.75,0.5-1.5,0.6-1,1,1-1.5,1.8-1.9,11-14,2-2.5,3-3.5,3-4.5,4-5-flowered,5-7,7-8,acuminate,acute,anther,apex,bark,base,berry,broadening,broadly,brown,bud,calyx,cm,conical,corolla,dark,decurrent,dia,dry,elliptic,erect,except,exserted,filament,filiform,fruiting,geminate,glabrous,globose,green,hispidulous,inflorescence,lateral,leaf,like,lobed,long,main,margin,material,minutely,mm,nearly,node,non-reproductive,ovary,ovate,ovoid-reniform,pair,pedicel,petiole,pitted,poricidal,puberulent,reddish-golden,shrub,simple,slender,slight,soon,sparsely,stem,stigma,straight,style,surface,tapering,thread-like,tip,top,trichome,truncate,tube,uniseriate,vein,white,winged,x,yellowish,young	0.25-0.5,1-2,along,anthesi,apart,ba,beneath,deflexed,deltoid,eaf,edicel,eed,ellipsoid,evenly,expanded,foetid,foliage,free,lobe,lon,lower,making,middle,nflorescence,obovoi,occasionally,often,older,one,opposite,paler,papillo,papillose,pore,portion,prominent,prominently,proximal,raise,raised,reflexed,rest,ruit,scar,shaped,shin,side,slightly,spaced,tall,tear-drop,ud,unifoliat,unit,widest,woody,ympodial	arrangement,branch,characteristic,colour,corrugation,diameter,drying,exertion,form,fruit,glabrousnes,growth,height,history,length,life,lobing,na,new,peduncle,perennial,plant,primary,seed,shape,shiny,size,texture,type,unifoliate
148	wfo-0001027395	success	153	125	95	58	30	0.621	.25,.5,0.25-0.5,0.75-1,1-1.5,1-5,1.1-1.5,1.5-1.9,10-20-flowered,12.5-17.3,2-3,5-6.5,8,acute,anther,anthesi,apex,apically,attenuate,bark,base,beneath,berry,black,calyx,capitate,cm,conical,constricted,corolla,cucullate,decurrent,deflexed,densely,dia,drying,erect,exserted,filament,fleshy,fruit,fruiting,glabrous,globose,green,immature,imperceptibly,large,leaf,lobe,lobed,long,margin,minutely,mm,narrowly,nearly,obovate,occasionally,once-furcate,ovary,ovoid,papillose,partially,pedicel,petiole,planar,pointed,primary,pubescent,raised,robust,rusty-papillate,secondary,shaped,shining,shiny,shrub,simple,size,somewhat,stem,stigma,straight,style,tapering,tear-drop,tip,trichome,tube,uniseriate,vein,white,woody,x	0.6-1.1,1-2,1.5-2.5,1.6-2.9,11-15,2.2-7,3.5-4,4-6,apiculate,becoming,beginning,caly,closely,deltoid,depressed,differing,difoliate,eaf,edicel,eed,enlarging,exfoliating,free,geminat,inflorescenc,known,lateral,lon,lower,main,major,midrib,minor,nflorescence,older,opposite,overlapping,pair,papillo,piece,pore,poricidal,portion,restricted,ruit,scar,small,spaced,tall,thick,thickened,transverse,ud,unit,within,without,ympodial,young	alternate,arrangement,branch,bud,characteristic,colour,corrugation,diameter,exertion,form,glabrousnes,growth,height,history,inflorescence,length,life,lobing,na,new,number,peduncle,per,perennial,plant,seed,shape,surface,texture,type
149	wfo-0001027396	invalid_json_followup	244	171	130	114	41	0.533	0-100,0-3,0-4,0.5-1,0.5-1.5,0.7-2.5,0.8-1.3,1.5-3,1.5-3.5,1.8-3,1/3,1/4-1/3,10-35,2-3,2-3.5,2-7,2.5-4,2.8-4.5,20-100,3.5-6,4-7,5-8,5.5-7.5,6-20,6.5-7.5,abaxially,acute,almost,anther,apex,apparently,articulated,attenuate,bark,base,berry,black,brown,calyx,chartaceous,cm,concolorous,connivent,cream,cuneate,dark,densely,diameter,discolorous,distal,drying,elliptic,elongate,erect,filament,flattened,flattened-reniform,flower,fruit,fruiting,glabrous,glandular,green,hair,herb,lateral,leaf,length,lobed,lobing,long,long-styled,margin,marking,maturity,mauve,midpoint,mm,moderately,near,obtuse,often,orange,pair,pale,pedicel,peduncle,per,perpendicular,petiole,plant,poricidal,porrect,prickle,prickly,primary,pubescent,purple,ray,red-brown,rotate,short-styled,shrub,simple,sometimes,somewhat,sparsely,spherical,stalked,stellate-pubescent,stem,straight,style,surface,tapering,tearing,tip,trichome,tube,unbranched,upper,variously,vein,way,white,wide,yellow,yellow-green,yellowish,young	-2,-5,-6,/3,0-30,0-5,0.1-0.5,0.1-1,0.4-0.7,0.5-2,0.5-2.5,0.8,1,1-4,1.2-2,1/2-2/3,1/6,10-15,10-25,10-30,12-25,15-40,3-,3-9,4,4-5,4-6,5-10,5-20,5-30,5-50,5-merous,7-10,7-15,8-20,abaxial,adaxial,alyx,ame,andromonoecious,apar,apart,apically,ba,blade,broad,broad-deltate,bulbous,c.,curved,decurrent,deltate,difoliate,distance,eaf,eed,elongating,equal,extending,extensive,fewer,free,fully,geminat,glabrescent,gray-brow,hermaphrodite,heterostylous,infructescence,less,lignified,lobe,lon,long-acuminat,longer,lower,lowermost,mature,midvein,nflorescence,older,one,open,opening,orolla,oung,pendulous,pericarp,portion,prickl,reflexed,ruit,scar,secondary,sessile,side,smooth,spaced,spreading,stalk,staminat,stout,tamen,terete,tertiary,time,unarmed,unit,usually,vary,venation,visible,woody,ympodial	'',[,``,arrangement,branch,bud,characteristic,colour,corolla,corrugation,decurren,exertion,form,glabrousnes,gray-brown,growth,height,history,inflorescence,interjected,leaflet,life,na,new,number,ovary,perennial,pseudostipule,seed,shape,size,stigma,terminal,texture,thicknes,type,value,variation,width,{,}
150	wfo-0001027449	invalid_json_followup	160	142	93	67	49	0.581	.4,.75,/3,0.5-1,0.5-1.5,0.8-1.5,0.9-1.1,1.4-1.5,1.5-2.5,10-15-flowered,2-4,3,3-3.5,3-7,5-6,8-15,acuminate,acute,anther,apex,area,bark,base,beneath,berry,brown,bud,calyx,cm,corolla,dark,dia,difoliate,elliptic,exserted,filament,fruit,fruiting,glabrous,globose,green,inflorescence,lateral,leaf,lobe,lobed,long,long-acuminate,long-triangular,minutely,mm,narrowly,oblique,often,orangish,ovary,ovoid-reniform,pale,papillose,pedicel,persistent,petiole,pitted,pointed,prominent,pubescent,raised,red-papillose,shaped,shrub,simple,size,slender,small,soon,stem,stigma,straight,style,surface,tapering,tear-drop,tip,tree,trichome,tube,uniseriate,unit,vein,way,white,woody,x	.5,1.2-1.5,2-3,4-6,anthesi,appearing,arising,around,axil,becoming,beginning,closely,cup,deciduous,deflexed,dense,densely,density,differing,dry,eaf,edicel,eed,ellipsoid,erect,extreme,forming,free,frui,geminat,glabrate,inflorescenc,lamina,later,like,lon,lower,main,major,material,minor,nflorescence,obconic,older,one,opposite,overlapping,packed,pair,pore,poricidal,portion,reddish-brow,reflexed,rest,ruit,scar,sparse,sparsely,styl,tall,trunk,tuft,ud,varying,ympodial,young	'',[,``,arrangement,branch,ca,characteristic,colour,corrugation,diameter,distal,drying,exertion,form,geminate,glabrousnes,growth,height,history,interjected,leaflet,length,life,lobing,margin,midpoint,na,new,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,reddish-brown,seed,shape,sympodial,terminal,texture,thicknes,type,value,variation,width,{,}
151	wfo-0001027452	success	152	137	90	62	47	0.592	.5,0.5-1,0.5-1.5,0.5-2,0.5-2.5,1,1-3,1-4.5,1-5,1.5,1.5-3,10-20,2-foliate,4,4-6,5-12,5-20,absent,acute,anther,apex,base,berry,branched,brown,calyx,cell,center,chartaceous,ciliate,cm,connected,densely,denser,diameter,dm,drying,elliptic,elliptic-ovoid,entire,filament,flower,fruit,globose,herb,immature,large,linear-lanceolate,lobe,margin,maturing,membranaceous,mm,moderately,nearly,new,notched,oblong,obtuse,outer,parallel,pedicel,peduncle,per,perpendicular,petiole,placenta,pubescent,raised,ridge,rotate,rounded,running,seed,semitransparent,short,significantly,single,smaller,smoother,sparsely,stigma,style,swollen,tube,vein,wall,white,x,yellow	1-2,2-4,2-6,3-6,3-9,abaxially,abundant,adaxiall,adaxially,along,axe,beyond,blade,celled,cordate,decurrent,dehiscing,eaf,eed,emarginat,equal,explosively,exserted,flat,frui,geminat,glabrous,growt,hair,held,interpetalar,long,lower,lying,maturit,mesocarp,nfloresence,often,one-,orolla,pressure,pubescen,rachi,ruit,slightly,sometimes,stamen,straight,tal,tamen,tem,tissue,triangular,two-celled,unbranched,unit,usually,vary,watery,wid,woody,ympodial	appearance,arrangement,bark,border,branch,bud,characteristic,colour,corolla,corrugation,distal,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,midpoint,na,number,ovary,plant,prickle,primary,pseudostipule,ray,shape,size,stem,surface,terminal,texture,thicknes,type,variation,wide,width
152	wfo-0001027471	invalid_json_followup	165	146	103	62	43	0.624	.5,/4,0.1-0.2,0.2-0.5,0.4-1,0.5,0.5-0.6,0.5-0.7,0.5-1.5,0.9-1,1-1.2,1.4-3,2-2.5,2-3,2-lobed,3-4,3-7,4-5,6-7,acute,age,anther,anthesi,apex,bark,base,berry,bifid,branched,calyx,cm,conical,corolla,dendritic,densely,diameter,drying,elliptic,entire,erect,filament,flattened,flower,fruiting,glabrous,globose,growth,herb,included,inflorescence,internodal,lamina,leaf,leaf-opposed,lengthening,less,like,lobe,margin,maturity,minutely,mixture,mm,new,nodding,open-conical,ovary,ovate,pair,pale,pedicel,peduncle,petiole,pitted,pore,poridical,primary,pubescent,red-orange,reniform,shape,shrub,simple,size,slender,slit,small,somewhat,sparsely,stem,stigma,style,subshrub,surface,tan,tip,trichome,tube,vein,way,white,x,yellowish	0.2-0.4,0.7-0.9,1-1.5,1-1.6,1.5-2,abaxially,adaxially,along,appressed,ascending,brittle,c.,closely,deltate,desnsely,differing,difoliate,distant,eaf,eed,erec,especially,free,furcate-dendritic,geminate,lobed,long-triangular,lower,major,midvein,minor,nflorescence,node,occasionally,orbicular,overlapping,papillat,perfect,pericarp,petal,planar,plane,portion,pubscent,rachi,reflexed,ruit,scar,scattered,similar,slightly,spaced,straight,thickened,thin,trifoliat,ud,uniseriate,unit,usually,woody,ympodial	'',[,``,arrangement,branch,bud,cal,cayx,characteristic,colour,corrugation,distal,exertion,form,fruit,glabrousnes,height,history,interjected,lateral,leaflet,length,life,lobing,midpoint,na,number,papillate,per,plant,prickle,pseudostipule,ray,seed,terminal,texture,thicknes,type,value,variation,width,{,}
153	wfo-0001027473	success	138	129	85	53	44	0.616	/2,0.25-0.5,0.5-1,0.8-1,1-2,1.3-2,1.5-2,1.8-2,2-2.5,2.5-3,3.5-5,4.5-13,6-9,8.5-37,?,acute,adaxially,anther,apex,bark,base,berry,brown,calyx,clavate,cm,conical,corolla,decurrent,dendritic,densely,di-,dia,drying,erect,filament,flattened-reniform,fruiting,giving,glabrous,globose,green,incrassate,later,lateral,leaf,lobe,long,long-triangular,main,margin,minutely,mm,near,obovate,occasionally,ovary,pair,pale,pedicel,petiole,pitted,pointed,pubescent,pubesent,rusty,sessile,shape,shrub,somewhat,sparsely,stem,stigma,style,subshrub,surface,thick,trichome,trifoliate,tube,vein,way,white,wide,yellowish	.25,1-1.5,1/3,5,abaxially,absen,along,anthesi,ape,apparently,deccurent,deep,deflexed,denser,differing,eaf,eed,empty,free,geminat,less,like,lobed,lower,major,middle,minor,minute,older,overall,papillo,planar,pore,poricidal,portion,rootstock,ruit,sac,shaped,sterile,strongly,tall,tear-drop,tip,unit,usually,widest,wing,winged,woody,yellowish-brow,ympodial,young	absent,appearance,arrangement,border,branch,bud,characteristic,colour,corrugation,diameter,distal,exertion,form,fruit,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,midpoint,na,new,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,seed,size,terminal,texture,thicknes,type,variation,width,yellowish-brown
154	wfo-0001027483	success	164	127	81	83	46	0.494	0.2-1.9,0.6,1,1-2.5,1-4,1-5,1.2-2.5,1.5-10,1.5-2.6,1.5-3,2-4,2-4.5,3-15,3-6,3.5-20,5-6,acumen,acute,apex,apically,articulate,base,branched,calyx,cm,coarsely,connate,corolla,cuneate,cyme,dehiscent,diameter,dichasial,dichasially,distal,ebracteate,elliptical,filament,finely,flat,globose,green,green-white,herbaceous,interjected,lateral,leaf,leaflet,light,lobe,long,medium,minute,mm,monochasial,mucilaginous,obtuse,odd-pinnate,ovate,ovoid,pedicel,peduncle,perennial,petiole,plant,poricidally,pubescent,ray,rotate,rounded,seed,size,stigma,straight,style,terminal,tuber-bearing,violet,violet-purple,wide,yellow	0-1.,1-2,2,2-3,3-6-foliat,4.5-8,5-10,abaxially,adaxially,apical,basal,cell,covering,decurrent,digestion,diminishing,dorsally,dot,eaf,edge,eed,emoval,enzyme,erec,exceeding,flower,folded,forked,generally,globo,gradually,hair-like,half,honeycomb,interpetiolar,introrse,lighter,living,lon,lower,lunat,make,maturing,nflorescence,nther,often,orolla,pair,pattern,perfect,petiolule,plan,proximal,purple,rachi,reveal,rosette,ruit,sessile,seudostipule,short,slit,smooth,sometimes,specimen,stamen,subsessile,tall,tem,testal,thick,throughout,tissu,toward,typically,uniform,unit,vary,varying,wall,white,ympodial,¼	0-10,anther,appearance,arrangement,bark,border,branch,bud,characteristic,colour,corrugation,drying,exertion,form,fruit,fruiting,giving,glabrousnes,growth,height,history,inflorescence,length,life,lobing,margin,midpoint,na,new,number,ovary,per,prickle,primary,pseudostipule,shape,stem,surface,texture,thicknes,tube,type,variation,vein,wet,width
155	wfo-0001027506	invalid_json_followup	215	162	120	95	42	0.558	-7,-7.5,.2,.5,/6,0-10,0-60,0.1-0.3,0.5-1.5,0.5-6,0.7-1.3,0.8-1.5,1-2,1.2-1.5,1.5-2.2,1.8,1/3,10-40,2-3.2,2.2-3.5,2.5-5,3-6,5-10,5-7,acuminate,acute,anther,apart,apex,apically,apparently,articulated,bark,base,becoming,berry,brown,calyx,cell,chartaceous,cm,concolorous,connivent,cordate,cream,cuneate,curved,dark,densely,diameter,distal,drying,entire,erect,filament,fine,flattened,flattened-reniform,fruit,fruiting,green,lateral,leaf,length,lobe,lobed,long,margin,marking,maturity,mauve,midpoint,mm,narrow-deltate,occasionally,orange,orange-brown,outline,ovate,pair,pale,pedicel,peduncle,per,petiole,pit,plant,poricidal,prickle,prickly,primary,purple,raised,ray,reddish,shrub,simple,small,smooth,sometimes,spaced,spherical,stellate-pubescent,stem,style,subentire,surface,tapering,terminal,tip,tree,truncate,tube,upper,vein,way,wide,yellow,yellow-green,young	-0.35,-1,-20,-3,/2,0,0-2,0-6,0.1-,0.2,0.2-0.3,0.25,1-3,1-4,1/6-1/4,2.5-8,3-10,3-5,3.5-5,5-merous,6-13,6.5-10,7-8,7-9,8-10,9-13,abaxially,acuminat,alyx,ame,andromonoecious,apar,blade,branched,brow,c.,dry,eaf,eed,elongating,equal,flower,free,glabrescent,glabrous,hard,hermaphrodite,heterostylous,infructescence,lengt,long-styled,longer,lower,lowermost,mature,moderately,multangulate,nflorescence,older,one,open,orolla,oung,pendulous,pericarp,plurifoliat,porrect,portion,prickl,reduced,reflexed,ruit,scar,sessile,short-styled,spreading,stalk,stalked,staminat,stellate,stout,tamen,terete,tertiary,time,trichome,twice,unarmed,unit,variously,vary,venation,visible,woody,ympodial	'',.8,6,[,``,arrangement,branch,bud,characteristic,colour,corolla,corrugation,exertion,form,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,na,new,number,ovary,perennial,pseudostipule,seed,shape,size,stelate-pubescent,stigma,texture,thicknes,type,value,variation,width,{,}
156	wfo-0001027548	success	216	127	90	126	37	0.417	-11.5,0.3-1.2,0.5-2,1-1.5,1-3.5,1.5-2,10-12,3-7,4.5,6-9,8-9,acuminate,acute,almost,anther,apex,attenuate,base,berry,black,branch,brown,c.,calyx,capitate,cm,corolla,dark,densely,depressed-elliptic,diameter,ellipsoid,elliptic,entire,exserted,filament,flattened-reniform,flexuous,fruiting,glabrous,globose,green,growth,immature,inflorescence,leaf,like,lilac,lobe,long,loosely,margin,membranous,minute,minutely,mm,narrowly,new,pair,pale,pedicel,peduncle,per,petiole,pitted,primary,puberulent,pubescent,reddish,revolute,ripe,simple,size,slender,stem,stigma,strongly,style,surface,terminal,tinged,tube,type,vein,vine,warty,way,white,woody,x	.3,0.2,0.5,1,1-10,1-2.5,1.2,1.5,1.5-2.5,10-50,4-6,4-8,5-merou,7-10,abaxiall,adaxially,ag,along,also,although,alyx,anthesi,apart,apical,apparently,appearing,area,ark,articulated,articulation,axi,basal,beneath,bent,branched,branching,bu,cell,conical,connivent,darker,deflexe,deltate,dendritic,denser,drying,dull,eaf,early,eed,elongate,em,extending,flower,free,geminat,glabrescen,glandular,half,herbarium,ilament,irregularly,lamina,leaving,lengthening,less,lobed,lon,long-styled,loose,lower,many,matte,mixed,near,nflorescence,occasionally,older,orolla,outline,papillae,papillate,papillo,perfect,pericarp,planar,plurifoliate,point,pore,poricidal,portion,prominent,rachi,rectangular,ruit,scar,scattered,slit,small,sometimes,somewhat,spaced,sparse,sparsely,specimen,spreading,stellate,swollen,tapering,testal,thickened,thin,time,tiny,tip,transparent,trichome,twinin,ud,uniseriate,unit,upper,usually,vary,yellow,ympodial	1.2-2.5,8,appearance,arrangement,bark,border,bud,characteristic,colour,distal,exertion,form,fruit,giving,glabrousnes,height,history,interjected,lateral,leaflet,length,life,lobing,midpoint,na,number,ovary,plant,prickle,pseudostipule,ray,seed,shape,texture,thicknes,variation,width
157	wfo-0001027581	invalid_json_followup	200	157	100	100	57	0.5	100+,12,200,>,acute,along,anther,anthesi,apex,axe,base,berry,branched,branching,broadly,brown,c.,calyx,clavate,cm,corolla,cup-shaped,dark,densely,diameter,discolorous,drying,echinoid,ellipsoidal,elliptic,entire,evenly,exserted,filament,flattened-reniform,flower,fruiting,glabrescent,glabrous,globose,golden,gradually,green,growth,inflorescence,leaf,length,like,lobed,long,many,margin,minute,minutely,mm,moderately,multangulate,multiseriate,narrowing,new,nodding,pair,part,pedicel,peduncle,per,petiole,pitted,plane,primary,pubescent,purple,ray,reddish,ripe,scarcely,sessile,shrub,simple,size,small,sparsely,stalk,stellate,stem,stigma,stout,style,surface,terminal,time,tree,trichome,tube,undersurface,upper,vein,way,wide,yellowish	0.2–0.3,0.3,0.3–1,0.5–1,0.5–1.5,1,1.2–1.5,1.3–1.5,1.5,1.5–2,1.5–3,10,10–16,12–30,15–20,1–1.5,1–3-rayed,2.5–3,3.5–4.5,3–3.5,4.5–16,4–8,5-merou,6–7,7–10,7–9,8,8–10,9–11,9–9.5,abaxial,abaxially,adaxial,ag,alyx,apar,ark,articulated,beneath,brow,bulbous,clearly,closely,connivent,deltate,dichasia,distally,eaf,eed,erec,free,greyish,ilament,lamina,largest,lengthening,less,lobe,longest,loosely,lower,midvei,mixed,near,nflorescence,older,orolla,papillo,perfect,pericarp,plurifoliate,pore,poricidal,porrect-stellate,portion,reflexed,rhachi,ruit,scar,shiny,short-stalked,slit,smaller,spaced,spreading,tall,tem,thin,tip,ud,unevenly,unit,vary,varying,visible,weak,whit,woody,yellow,ympodial	'',0.2-0.3,0.5-1,1-1.5,1-3-rayed,1.2-1.5,1.3-1.5,1.5-2,1.5-3,12-30,15-20,2.5-3,3-3.5,4-8,4.5-16,7-10,7-9,9-11,9-9.5,[,``,arrangement,bark,branch,bud,characteristic,colour,corrugation,distal,exertion,form,fruit,glabrousnes,height,history,interjected,lateral,leaflet,life,lobing,midpoint,na,number,ovary,plant,prickle,pseudostipule,seed,shape,texture,thicknes,type,value,variation,width,{,}
158	wfo-0001027584	invalid_json_followup	144	143	92	52	51	0.639	-16,-2,0.5-1.5,0.9-1,0.9-2.5,1-1.2,1.2-1.4,1.5-2,1.6-1.9,10-15,11.5-45,2,2-10,3,3-.,4-6,4-7,4.5-20,7-10,abruptly,absent,acuminate,anther,anthesi,apex,attenuate,bark,base,becoming,branch,branched,calyx,cell,cm,conical,corolla,darker,diameter,ellipsoid,elliptic,filament,flattened,four,fruit,fruiting,glabrous,green,herb,lamina,lobe,long,margin,minutely,mm,nearly,outer,outline,ovary,ovate,pair,pale,papillate,pedicel,peduncle,per,petiole,pointed,primary,reddish,regularly,reniform,scattered,shrub,sinuate,sparsely,stem,stigma,striate,stripe,style,suffruticose,surface,tan,time,trichome,tube,uniseriate,vein,wall,white,without,x	..,.5,0.5-1,1.5-8,100,2.5-3,8-9,apical,beginning,beneath,brittle,broadly,brow,c.,capitat,cucullate,deflexe,deltate,densely,dry,eaf,edicel,eed,erec,flower,irregular,lobed,lower,markedly,narrowly,nflorescence,open,pericarp,planar,plurifoliat,present,ruit,scar,single,single-stemmed,small,smooth,sparse,testal,thickening,thin,tip,triangular,tuft,ud,unit,ympdoial	'',[,``,appearance,arrangement,border,brown,bud,capitate,characteristic,colour,corrugation,deflexed,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,midpoint,na,new,number,plant,plurifoliate,prickle,pseudostipule,ray,seed,shape,size,terminal,texture,thicknes,type,value,variation,width,{,}
