	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
37	wfo-0001026279	success	248	117	98	150	19	0.395	-2.9,-34.3,-5.9,0.2-0.4,0.8-2.3,0.9-1.8,1-10,1-3.5,1.1-1.9,11.5-19.7,2.6-4.8,3-4,3.4-5.2,4-7.5,8,abaxially,acuminate,adaxially,anther,anthesi,apex,attenuate,base,berry,black,blunt-tipped,branched,brown,bud,calyx,capitate,cm,conical,corolla,cuneate,dark,deltoid,diameter,drying,elliptic,elongated,entire,exerted,filament,fleshy,flower,fruit,glabrescent,globose,granular,grayish,grayish-green,green,hair,immature,lanceolate,lavender,leaf,length,lilac,long,margin,mature,mm,narrowly,oblong,obovate,occasionally,orbicular,ovate-lanceolate,pale,pedicel,peduncle,petiole,plant,rachi,reticulate-punctate,rounded,scabridulous,scabrous,short,shrub,simple,slowly,stem,stigma,style,suborbicular,surface,tomentose-pubescent,tree,unarmed,white,whitish,x,yellow,yellowish,yellowish-tan	-11.4,-4,/14-1/8,0.25-0.4,0.9-1,1-1.4,1.1-1.6,1.5-1.8,1.5-3,1.7-2.3,1.9-3,1.9-3.2,1/2,14-27,2.4-3.2,2.5-3.2,2/3,3.1-3.6,3.1-4.2,3.5-7.8,3.8-5.1,5-200,5-8,8-11,8.5-10.5,9-22,accrescent,acute,adaxiall,ag,apart,apparently,appearing,appressed,ark,around,articulated,axe,axillary,ba,blade,branch,chartaceous,closely,completely,covering,cylindrical,dendritic-echinoi,dendritic-echinoid,dense,directed,distally,due,eaf,earl,echinoi,echinoid,edge,eed,enveloping,equal,evident,expanded,farinose,few-rayed,free,fruiting,glabrescen,glabrous,half,inserted,lateral,lengthening,lobe,lobed,long-stalked,longer,longitudinal,longitudinall,lower,m.,main,many,midrib,minute,mixed,multangulate,multangulate-pubescent,multiseriate,nflorescence,occasional,often,older,open,orolla,overlapping,partly,perfect,plurifoliate,pore,poricidal,porrect-stellate,present,prominent,pseudo-terminal,pubescence,ruit,scattered,secondary,semi-ovate,sessile,short-,short-decurrent,short-stalked,side,slightly,slit,somewhat,spaced,splitting,stalk,stamen,stellate,subcampanulate,subcoriaceous,subsessile,sulcate,suture,tall,tamen,tertiary,thickened,thin,thin-stalked,time,tip,tomentose,tube,ud,unarme,unit,unwinged,upper,usually,vary,vein,way,wide,ympodial,young	abaxial,adaxial,arrangement,bark,characteristic,colour,exertion,form,growth,height,inflorescence,lobing,longitudinally,ovary,pseudoterminally,seed,shape,texture,type
38	wfo-0001026299	success	239	152	115	124	37	0.481	0-8,0.2-0.25,0.25-0.5,0.4-0.5,0.5-0.6,0.5-1,0.5-2.5,0.8-1,0.9-1,1,1-1.4,1.1-1.7,1.2-1.6,1.5-2.3,1.8-2,2.2-3.2,3.5-10,5-20,acute,almost,anther,anthesi,apex,appearance,approximately,articulated,basal,base,basiscopically,beneath,broadly,brown,calyx,capitate,cell,cm,conical,corolla,crenate-serrate,dark,decurrent,densely,diameter,distal,elliptic,entire,exserted,filament,flower,fruit,fruiting,glabrous,glandular,globose,green,hair-like,half,herb,imparipinnate,inflorescence,interjected,interrupted,irregularly,lanceolate,lateral,leaf,leaflet,lobe,lobed,long,margin,middle,minute,minutely,mm,oblique,obovate,outgrowth,ovary,pale,pedicel,peduncle,pentagonal,perennial,petiole,primary,pseudostipule,pubescent,regularly,short,silky,simple,size,sparsely,stem,stigma,straight,stripe,style,surface,terminal,testa,thick,tip,trichome,truncate,tube,variously,vein,velvety,wall,way,white,wide,yellow	--,-0.8,-1,-10,-2.5,-3.5,-5,.5,0.1-0.2,0.1-0.25,0.1-0.4,0.1-0.5,0.15-0.2,0.2-1,0.3-0.4,0.4-2,0.5,0.5-0.7,0.6-2,0.7-3.5,0.8-0.9,1-celled,1.2-5,1.5-,2-4,2-6,2-foliate,2-locular,2.5,2.5-7,25,3-,5,5-15,6-20,7-12,abaxially,absent,abundant,acroscopically,adaxially,along,angled,apical,appendage,axi,berr,bract,bracteate,change,chota,column,could,crenat,developed,diamete,eaf,ebracteate,edicel,eed,eglandular,erect,give,gree,hal,head,intermixed,internode,investing,jequetepeque,lacking,larger,less,like,lon,long-acuminate,longer,loosely,lower,marañón,maturity,mixture,multicellular,narrowly,nearly,nflorescence,node,occasionally,often,pair,patent,petiolule,population,present,prostrate,pubescence,purple,rachi,reflexed,rest,ruit,scarcely,scattered,secondary,sessile,sparse,spreading,staminal,sterile,stout,tall,tem,tertiary,toward,ud,unicellular,uniseriate,unit,usually,valley,weak-walled,winged,woody,ympodial	1-7,2-15,arrangement,bark,berry,border,branch,bud,characteristic,colour,corrugation,drying,exertion,form,giving,glabrousnes,growth,height,history,length,life,lobing,midpoint,na,new,number,per,plant,prickle,ray,seed,shape,texture,thicknes,type,variation,width
39	wfo-0001026305	success	135	102	80	55	22	0.593	.25,/4,0.2-1,0.25-0.5,0.5-2,0.6-1,0.7-1,1-1.5,1.3-1.5,2-6-flowered,3-8.5,5-7,6-9,7-16,abaxially,acute,adaxially,anther,apex,area,attenuate,base,beige-tan,berry,calyx,cm,congested,corolla,dendritic,densely,dia,difoliate,elliptic,exserted,filament,fruiting,glabrate,glabrous,globose,green,greenish-white,leaf,leaf-opposed,like,lobed,long,minute,minutely,mm,occasionally,older,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,pore,poricidal,pubescent,rounded,shaped,shining,shrub,simple,stem,stigma,strongly,style,surface,tan,tear-drop,tip,trichome,tube,unifoliate,way,x,young	2-2.5,2.5-3,4-4.5,7-9,abaxial,along,anthesi,apical,ba,bark,closely,conical,dark,deflexed,deltate,drying,eaf,edicel,eed,free,geminat,interlocking,knob-like,lamina,lateral,lobe,lon,lower,main,margin,middle,midrib,nflorescence,overlappin,pair,planar,portion,projection,reddish-brow,ruit,scar,scattered,slender,spaced,sparsely,styl,tall,tub,ud,unit,vein,visible,widest,woody,ympodial	arrangement,bud,characteristic,colour,diameter,exertion,form,fruit,geminate,growth,height,history,inflorescence,length,life,lobing,plant,seed,shape,size,texture,type
40	wfo-0001026307	success	193	154	119	74	35	0.617	.6,0.2–0.5,0.2–1.5,0.5–0.7,0.5–5.0,0.8–2,1.0–1.2,1.0–2.0,1.0–2.4,1–3-celled,1–6-celled,2.0,2.0–3.5,2/3,3.5–7.0,35–45,3–8,3–8-celled,4–5.7,8–12,9,abaxial,acute,acute-acuminate,adaxial,angled,anther,anthesi,apex,appressed,articulated,base,berry,black,broadly,calyx,central,clavate,cm,corolla,cuneate,cylindrical,decurrent,densely,diameter,ellipsoid,entire,exerted,eye,facing,filament,flattened-reniform,flower,fruit,fruiting,glabrous,glandular,globose,green,growth,herb,internodal,lateral,length,like,lobe,lobed,long,margin,membranous,minutely,mm,narrowing,new,ovary,ovate,paler,pedicel,peduncle,per,petiole,pubescent,purple,purple-yellow,reflexed,restricted,ripe,shallow,shallowly,shape,shrub,side,simple,sparsely,spreading,stem,stigma,straight,strongly,style,surface,tinged,tip,toward,translucent,triangular,trichome,tube,turning,undulate,uniseriate,variable,vein,vigorous,weak-stemmed,white,wide,yellow,yellow-green	.0–1.2,.3,.5,.5–4.0,.8,0.4,0.5–0.6,0.6,0.8–0.9,0.8–5,1.0–1.5,1.0–2.5,2.0–3.0,2.6–13,3.0–4.0,5-merous,5–7,abaxially,adaxially,age,apar,becoming,beyond,cell,cone,difoliate,eaf,eed,end,free,geminat,gradually,hilum,later,lengthening,longer,lower,middle,narrower,nflorescence,one,outline,pair,papillat,pentagonal,perfect,pore,poricidal,portion,positioned,primary,recurved,reflexe,ruit,scar,shorter,slightly,slit,spaced,ste,stellate,stone,sub-laterally,tal,tem,testal,three,two,ud,unequal,unevenly,unit,upper,ympodial	0.8,appearance,arrangement,bark,border,branch,bud,characteristic,colour,distal,exertion,form,giving,glabrousnes,height,history,inflorescence,interjected,leaf,leaflet,life,lobing,na,number,papillate,plant,prickle,pseudostipule,seed,size,terminal,texture,type,variation,width
41	wfo-0001026317	success	169	109	87	82	22	0.515	/4,0.3-1.2,0.5,0.5-0.6,0.7-0.9,0.8-1,1-1.2,10-12,2-2.5,2-4,2.5-10,3-3.5,4-5,6x,absent,acuminate,acute,anther,anthesi,apex,approximately,attenuate,bark,base,berry,branched,bright,brown,capitate,clonal,cm,conical,corolla,dark,dendritic,densely,diameter,drying,elliptic,entire,essentially,filament,flattened,fruiting,glabrous,globose,growth,inflorescence,less,many,margin,minutely,mm,narrowly,new,nodding,orange,ovary,pair,pale,pedicel,peduncle,petiole,pitted,plant,poricidal,primary,pubescence,pubescent,red,reniform,shiny,shrub,simple,sparsely,stem,stigma,style,surface,time,tip,tube,vein,way,white,x,yellowish	.5,0.25-1,0.5-0.8,0.5-1,0.6-,1-1.5,1-5.7,2-,3,3-foliate,3.5-15,50-200,6-8,?,abaxially,adaxially,age,apart,apically,calyx,closely,correlated,deltate,dense,distally,eaf,eed,em,erec,erect,exerted,extremely,flower,found,free,geminat,halfwa,internodal,lamina,lengthening,like,lobe,lobed,longer,lower,maturity,nflorescence,occasionally,often,packed,papillat,papillate,per,perfect,pericarp,planar,plane,population,pore,portion,pubescen,pulp,rachi,reflexed,ruit,scar,slightly,slit,sticky,straight,swollen,terminal,thin,toward,triangular,trichome,ud,uniseriate,unit,variable,woody,ympodial	2,abaxial,adaxial,arrangement,branching,bud,colour,exertion,form,fruit,halfway,height,history,leaf,length,life,lobing,seed,shape,size,texture,type
42	wfo-0001026335	success	157	100	77	80	23	0.49	.5,0.25-0.5,0.5-1,0.6-1,1-2,1.5-2,10-20,2,2-3,2-4,2-7.5,3-18,3-5,4-5,5-15,5-7,acuminate,adaxially,anther,apex,base,branched,calyx,cm,connivent,cuneate,curved,dense,densely,diameter,elliptic,elliptic-ovate,entire,filament,flattened,flower,forked,fruit,glabrescent,glabrous,globose,green,hair,lanceolate,leaf,leaf-opposed,like,long,margin,mm,moderately,oblong,pedicel,peduncle,petiole,probably,pubescence,pubescent,rachi,reticulate,ripe,rounded,scattered,shrub,simple,stellate,stem,stigma,straight,style,surface,unripe,usually,white,x,yellow,yellowish	.5-3.5,0.1-0.3,0.8-1.3,1,1-1.5,1-3,1-4,1.5-4,10-30,5-,7-8,abaxially,accrescent,acute,adaxiall,ag,apart,apparently,articulated,axe,ba,blade,capitat,chartaceous,covering,cylindrical,deltate,directed,distally,eaf,eed,equal,erect,especially,frui,fruiting,geminate,glandula,glandular,held,large,lobe,longitudinal,lower,many-foliate,midpoint,much,multangulate,nflorescence,often,opening,orolla,paired,perfect,pore,ray,ruit,sessile,slightly,slit,smaller,sometimes,spaced,ste,stellate-pubescent,subtending,tal,tamen,tem,time,tip,toward,tube,unit,uprigh,vary,vein,whitish,wide,ympodial	arrangement,capitate,characteristic,colour,corolla,form,glabrousnes,growth,height,history,inflorescence,length,life,lobing,new,ovary,perennial,plant,seed,shape,size,texture,type
43	wfo-0001026343	success	221	135	103	118	32	0.466	-3.5,-4,-7,.5,/5,0-4,0-40,0.05-0.5,0.45-1,0.5-1.5,0.8-1.5,1.3-1.7,1.5-2,1.5-2.5,1.8-2.2,1.8-3,1/3,2-3,2-3.2,2-4,2-6,2.2-3.2,3-5,5-10,5.5-9,acute,anther,apex,apparently,articulated,bark,base,berry,branched,broadly,calyx,chartaceous,cm,cream,cuneate,curved,dark,densely,diameter,distal,dull,elliptic,erect,filament,flattened,flattened-reniform,fruit,fruiting,green,green-brown,lateral,leaf,length,lobe,lobed,lobing,long,lower,margin,marking,maturity,mauve,mm,orange,orange-brown,pair,pale,pedicel,peduncle,per,petiole,plant,poricidal,prickle,prickly,primary,purple,reddish,rounded,shrub,small,sparsely,spherical,stellate-pubescent,stem,style,surface,tapering,terete,tip,tree,tube,vein,way,weakly,wide,yellow,young	-1,-1.5,-15,/2,0,0-10,0-2,0-5,0.05-0.2,0.1-0.2,0.15,0.2,0.2-0.3,0.2-0.7,0.3,0.5,1-2,1-3,1-4,1/,1/4-2/3,1/5,10-30,2-5,2-8,2.5-8,3-4,3.5-4.5,5-merous,6-9,7-12,7-14,7-8,7-9,abaxial,abaxially,acuminat,adaxial,alyx,andromonoecious,apar,apart,apically,blade,brow,concolorous,connivent,deltate,distance,drying,eed,elongating,equal,extending,faint,flower,free,glabrescent,glabrous,hermaphrodite,heterostylous,infructescence,less,lon,long-styled,longer,lowermost,mature,midpoint,midvein,moderately,multangulate,narrow-deltate,nflorescence,obtuse,older,one,open,orolla,oung,ovate,pendulous,pericarp,plurifoliat,porrect,portion,prickl,ray,reduced,reflexed,ruit,scar,secondary,sessile,short-styled,side,smooth,sometimes,spaced,spreading,stalk,stalked,staminat,stellate,stout,tamen,tertiary,time,trichome,unarmed,unit,upper,variously,vary,venation,visible,woody,ympodial	appearance,arrangement,border,branch,brown,bud,characteristic,colour,corolla,exertion,form,giving,glabrousnes,growth,height,inflorescence,interjected,leaflet,na,new,number,ovary,pseudostipule,seed,shape,size,stigma,terminal,texture,type,variation,width
44	wfo-0001026352	success	209	117	95	114	22	0.455	.3,.5,0.5,0.5-0.8,0.5-3,0.7-2,0.9-1,1-1.5,1-2-celled,1.2-1.7,10+,5-6,<,acuminate,acute,anther,anthesi,antrorsely,apex,articulated,bark,base,berry,blue,branching,brown,calyx,capitate-truncate,chartaceous,cm,conical,cordate,corolla,curved,densely,diameter,discolorous,ellipsoid,entire,evenly,exserted,filament,flattened,fruiting,glabrous,globose,green,greenish,growth,inflorescence,leafy,length,many,margin,membranous,mm,narrowly,near,nearly,new,outline,ovate,pale,pedicel,peduncle,per,petiole,pink,pubescent,reniform,revolute,shallowly,shoot,short,simple,sleeve,small,spreading,stem,stigma,strongly,style,surface,terminal,time,trichome,truncate,tube,uniseriate,unspecified,vine,weak,white,woody,yellowish	0.5-1,0.5-1.5,0.6-,1-,1-10,1.5,1.5-2,1.5-4.6,12-60,2,2-3-celled,3-15,3.5-9,4-4.5,5-merou,6-7,7-9,?,abaxially,adaxiall,ag,almost,alyx,angle,apart,apparently,appearance,arising,articulation,axi,basal,bending,branch,broadly,cell,deciduous,deltate,denser,eaf,eed,eventually,expanded,few-celled,flower,free,giving,half,heigh,herbarium,ilament,immature,impressed,inflorescenc,irregularly,junction,lamina,large,largest,leave,leaving,lengthening,like,lobe,lobed,long,lower,mature,minutely,nflorescence,older,orolla,pair,papillate,papillo,peg,perfect,pericarp,plurifoliat,point,pore,poricidal,portion,primary,principal,rachi,reflexed,rest,right,ruit,scar,seen,shiny,slit,spaced,sparser,specimen,spreadin,stellate,straw-colored,tem,thin,third,tip,tub,tuberculate,ud,unit,upper,vary,vein,violet,wide,widest,ympodial	arrangement,bud,characteristic,colour,exertion,form,fruit,glabrousnes,height,history,leaf,life,lobing,na,number,ovary,plant,seed,shape,size,texture,type
45	wfo-0001026352	success	214	130	109	105	21	0.509	.3,.5,0.5,0.5-0.8,0.5-1,0.5-3,0.7-2,0.9-1,1-1.5,1-2-celled,1.2-1.7,1.5,10+,3-15,5-6,<,?,acuminate,acute,anther,anthesi,antrorsely,apex,articulated,base,berry,blue,branching,broadly,brown,calyx,capitate-truncate,chartaceous,cm,conical,connivent,cordate,corolla,curved,deltate,densely,diameter,ellipsoid,entire,evenly,exserted,filament,flattened-reniform,form,fruiting,glabrous,globose,green,greenish,growth,immature,inflorescence,lamina,leaf,leafy,length,lobe,long,many,margin,membranous,minutely,mm,narrowly,near,nearly,new,outline,ovate,pale,pedicel,peduncle,per,petiole,pink,pubescent,revolute,shallowly,shiny,shoot,short,simple,sleeve,small,spreading,stem,stigma,strongly,style,surface,terminal,time,trichome,truncate,tube,tuberculate,uniseriate,vein,vine,violet,weak,white,woody,yellowish	0.5-1.5,0.6-,1-,1-10,1.5-2,1.5-4.6,12-60,2,2-3-celled,3.5-9,4-4.5,5-merou,6-7,7-9,abaxially,adaxially,ag,almost,alyx,angle,apart,apparently,appearance,arising,ark,articulation,axi,basal,bending,branch,cell,deciduous,denser,discolorous,eaf,eed,eventually,expanded,few-celled,flower,free,geminat,giving,half,heigh,herbarium,ilament,impressed,inflorescenc,irregularly,junction,large,largest,leaving,lengthening,like,lobed,lower,mature,nflorescence,older,orolla,pair,papillate,papillo,peg,perfect,pericarp,plurifoliate,point,pore,poricidal,portion,primary,principal,rachi,reflexed,rest,right,ruit,scar,seen,slit,spaced,sparser,speciman,specimen,spreadin,stellate,straw-colored,tem,thin,third,tip,tub,twining,ud,unit,unspecified,upper,vary,widest,x,yellow,ympodial	abaxial,adaxial,arrangement,bark,bud,characteristic,colour,exertion,fruit,glabrousnes,history,life,lobing,number,ovary,papillose,seed,shape,size,texture,type
46	wfo-0001026379	invalid_json	219	142	111	108	31	0.507	-4.5,0.2-0.38,0.2-0.4,0.7-1,0.7-2.5,0.8-1.2,0.9-1.2,1-1.7,1-10,1-2,1.3-2.1,1.5-2.3,1.8-2.6,1.9-3.4,1/2,13,2-7,2.6-3.7,2.9-4,2/3,3/4,4.1-7,5.3-10.2,50-450,6-10.6,8-13,8.3-10,acute,along,anther,anthesi,apart,apex,articulated,attenuate,bark,basal,base,berry,blunt-tipped,branch,branched,brown,calyx,closely,cm,conical,corolla,dark,densely,diameter,dried,echinoid-pubescent,ellipsoid,entire,filament,finely,fleshy,flower,fruit,fruiting,glabrous,globose,granular,gray-brown,grayish,growth,included,leaf,length,long-attenuate,many,margin,minutely,mm,multangulate,nearly,oblong,obovate,obtuse,ovate,pale,pedicel,peduncle,petiole,plant,rachi,reniform,rich,scabrous,shrub,simple,size,small,spaced,stellate-tomentose,stelliform,stem,stigma,style,terete,time,tomentose-pubescent,tree,tube,velutinous-pubescent,violet,way,whitish,x,yellow	1-3.7,1.7-4.9,1.8-3.2,1.8-5,2-2.8,2.4-5.1,3-11,4-5,8-15,8-29,9-14,abaxially,accrescent,adaxiall,adaxially,ag,apparently,around,axillary,ba,blade,capitat,chartaceous,completely,covering,cylindrical,dendritic-echinoid,directed,distal,distally,eaf,echinoi,echinoid,edge,eed,enveloping,evident,farinose,few-rayed,free,hair,hig,inserted,lacking,large,lateral,lengthening,line,lobe,lobed,long,lower,m.,main,mature,midrib,minute,mostly,multangulat,multangulate-pubescent,nflorescence,often,older,orolla,ovate-lanceolate,partly,perfect,persistently,pitted,plurifoliate,pore,poricidal,porrect-stellate,present,pubescen,rather,recent,ruit,runk,scattered,semi-ovate,sessile,short-stalked,side,slit,sometimes,somewhat,sparse,stellate,stellate-,stellate-pubescent,suture,tamen,testa,thin,tip,translucent,ud,uneven,unit,upper,usually,vary,vein,vestigial,whitish-brown,ympodial,young	'',[,],``,abaxial,adaxial,arrangement,bud,capitate,characteristic,colour,exertion,form,glabrousnes,height,history,inflorescence,life,lobing,na,new,ovary,perennial,seed,shape,surface,texture,type,value,{,}
47	wfo-0001026400	success	187	132	109	78	23	0.583	0.2-0.8,0.4-1,0.5-1,1-2,1.3-2.6,1.7-2.2,10-18,10-28,12-27,13-30,2-6,2-8,3.4-4.8,3.5-5.9,30-55,4-7,5-7,6-13,6-15,6.5-20,8-12,9-13,abaxially,adaxially,anther,axillary,berry,blade,blue,brownish,bud,cell,clavate,cm,condition,connivent,coriaceous,corolla,covering,dark,deep,diameter,distal,drying,filament,finely,flower,forked,fresh,fruit,generally,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,homostylous,interjected,lanceolate,lateral,leaf,leaflet,light,lilac,lobe,long,make,mm,moderately,mucilaginous,odd-pinnate,ovoid,pedicel,peduncle,pentagonal,plant,poricidal,puberulent,pubescent,purple,ripe,seed,semi-stellate,short,simple,size,stigma,stripe,style,subtending,terminal,testal,thick,throughout,tip,tube,unwinged,usually,wall,wet,white,whitish,x,yellow	0.5-1.2,0.7-1.1,1-10,2.4-5.9,3-6,5-merou,acumen,acuminate,acute,adaxiall,ag,alyx,apart,apex,apparently,articulated,asymmetric,attenuate,axe,base,basiscopic,capitat,decreasing,decurrent,digestion,dorsally,eaf,edge,eed,elliptic,enzyme,erec,exceeding,flat,folded,geminat,glabrou,gree,hal,high,honeycomb-shaped,lengthening,linear,living,lower,nflorescence,orbicular,orolla,ovate,pair,perfect,petiole,petiolulate,plurifoliate,pore,removed,rounded,ruit,sessile,seudostipule,side,slightly,slit,spaced,specimen,stamen,straight,subequal,tall,tamen,tem,tissue,toward,tri-,typically,unit,vary,ympodial	5-merous,arrangement,calyx,capitate,characteristic,colour,erect,form,growth,height,history,inflorescence,length,life,number,ovary,pseudostipule,shape,staman,stem,surface,texture,type
48	wfo-0001026406	success	219	130	95	124	35	0.434	0.4-0.9,0.5-1.5,1-2,1.3-1.5,1.8-2.4,1/3,1/4-1/2,2-2.7,2-3,2.5-8,2.9-3.2,3.2-3.8,5-25,5-6,6-12,9-15,acute,anther,apex,apparently,bark,base,berry,calyx,chartaceous,cm,connivent,cordate,cream,dark,deltate,densely,diameter,discolorous,drying,erect,filament,flattened-reniform,foliaceous,fruit,fruiting,glabrous,green,herb,lateral,leaf,length,lobed,long,long-styled,lower,margin,marking,maturity,mauve,midvein,mm,moderately,oblong,obtuse,orange-brown,ovate,pair,pale,pedicel,peduncle,pendent,per,petiole,plant,poricidal,prickly,primary,purple,red-brown,short-styled,shrub,spherical,stellate-pubescent,stem,style,surface,tapering,terete,terminal,tip,tube,vein,velvety,way,weakly,white,wide,yellow,young	-1,.2,.5,0,0-3,0-30,0-5,0.3,0.3-0.5,0.3-0.7,0.4-0.8,0.5,0.5-2.5,0.8,00-200,1,1.5-2,1.5-5,1/,1/4,1/4-1/3,10-30,12-19,2-6,20-60,3-10.5,3-4,30-60,5,5-50,5-7,5-8,5-merous,6-15,6.5-7,7-10,7-8,7-9,abaxial,abaxially,adaxial,adaxially,alyx,ame,andromonoecious,apar,apart,apically,articulated,blade,branched,broad-deltate,c.,conical,curved,dirty-whitish,distal,distance,eaf,eed,elongated,elongating,equal,extending,flattened,flower,free,fully,gently,hermaphrodite,heterostylous,infructescence,least,lobe,lon,longer,lowermost,mature,midpoint,nflorescence,older,one,open,opening,orolla,oung,pendulous,pericarp,plurifoliat,porrect,portion,prickl,prickle,ray,reflexed,rounded,ruit,scar,sessile,side,smooth,sometimes,spaced,sparsely,spreading,stalk,stalked,staminat,stellate,stout,straight,tamen,tertiary,time,trichome,unit,upper,variously,vary,venation,visible,woody,yellow-brow,ympodial	1.5,100-200,2.5,3.5,arrangement,branch,bud,characteristic,colour,corolla,corrugation,exertion,form,glabrousnes,growth,height,history,inflorescence,life,lobing,na,new,number,ovary,perennial,plurifoliate,seed,shape,size,stelate,stigma,texture,type,ye,yellow-brown
49	wfo-0001026407	success	221	132	111	110	21	0.502	.5,/3,0.5-0.6,0.5-2,1,1-1.2,1.3,1.5-1.7,2.5-3,20-30,3.5,5,5-10,7-8,acute,anther,anthesi,apex,appearing,basal,base,becoming,berry,black,branched,broadly,brown,brownish,calyx,capitate,chartaceous,cm,congested,connivent,corolla,deep,dendritic,dense,densely,diameter,discolorous,ellipsoid,elliptic,entire,exserted,filament,flattened-reniform,fleshy,fruiting,glabrous,globose,golden,golden-pubescent,growth,inflorescence,internodal,lateral,lax,like,lobed,long,loosely,many,margin,markedly,membranous,minutely,mm,narrowly,new,oblique,occasionally,outline,pale,papillate,pedicel,peduncle,per,petiole,pitted,pubescence,pubescent,purple,purplish,reddish,revolute,ripe,shiny,short,shrub,simple,slightly,stellate,stem,stiff,stigma,stout,strongly,style,surface,terminal,time,trichome,truncate,tube,vine,violet,way,woody,x,yellow	+,-11,-6,0.5,0.5-1,0.9-3,1-10,1.2-1.5,1.5-2,1.5-7,2-2.5,20-40,3.5-5.5,4-5,5-7,5-merou,7-10,abaxially,adaxially,ag,aid,along,always,alyx,apart,area,ark,around,articulated,axi,beneath,berr,blunt,branch,cell,clear,climbin,conical,deltate,denser,eaf,eed,erect,evenly,flower,free,geminat,glabrescen,glabrou,ilament,interpetalar,irregularly,lamina,leafy,leaving,lengthening,lobe,lower,midvein,mixture,near,nflorescence,numerous,obscured,often,older,open,orolla,pair,paler,papillat,pedice,peg,pentagonal,perfect,pericarp,persistent,planar,plurifoliate,pore,poricidal,portion,primary,pubescenc,ruit,scar,sinus,sleeve,slit,small,spaced,sparsely,sparser,spreading,tangled,tem,testal,thin,tip,transition,twining,ud,undulate,unit,upper,usually,vary,vein,weak,ympodial	arrangement,bark,bud,characteristic,colour,exertion,form,fruit,glabrousnes,height,leaf,length,lobing,number,ovary,plant,seed,shape,size,texture,type
50	wfo-0001026424	success	138	97	78	60	19	0.565	0.75-1.5,1-1.5,1-10,1-2,1.5-2,10,10-15,12-60,15,15-30,3-4,637/1,acuminate,acute,age,apex,aspect,base,becoming,blush-violet,broadly,calyx,campanulate,cell,clonal,close,cm,conspicuous,corolla,cuneate,cyme,distinct,ellipsoid,elliptic,erect,facetted,flower,general,glabrous,glandular,growing,hair,lanceolate,lasting,lavender,leaf,lobed,long,minute,mm,oblique,obovate,pedicel,petiole,pinnatisect,point,rarely,rh,rotate-stellate,rounded,scorpioid,several,shrub,simple,soft-wooded,stem,stone,straggly,tip,toward,triangular,unwinged,usually,violet,woody,x,year,young	-25,-3.5,-4,1,1-,2,3-11,8-,acuman,acumen,angular,anthesi,axil,ba,blunt,bluntly,broad,common,cut,dia,downard,eaf,exceeding,except,exerted,facing,floral,fork,forked,gree,interacuminal,lacking,lanceolate-elliptic,larger,line,lobe,lon,lower,midvein,nflorescence,often,part,pedicellate,peduncle,plurifoliat,rachi,raised,second,shallowly,short,sinus,slightly,soon,time,tissue,tub,ud,unit,within,ympodial	1-4,arrangement,bud,characteristic,colour,diameter,form,green,growth,height,history,inflorescence,length,life,plant,shape,size,texture,type
51	wfo-0001026440	success	181	120	96	85	24	0.53	1-5,1.1-1.5,1.5-2.1,1/2-2/3,3-7,3-8,3/4,7-14,9,abaxially,acute,adaxially,along,anther,anthesi,apex,bark,basal,base,berry,blunt-tipped,bract-like,branch,branched,broadly,brown,calyx,chartaceous,cm,conical,corolla,diameter,dichotomy,elliptic,entire,filament,first,fleshy,flower,free,globose,granular,green,greenish-yellow,hair,included,leaf,length,lobed,long-attenuate,many,margin,minutely,mm,multangulate,multangulate-pubescent,nearly,oblong,obovate,obovoid-oblong,obtuse,ovate,pair,pale,pedicel,peduncle,petiole,pitted,poricidal,porrect-stellate,reniform,ripe,scabrous,sessile,short-acuminate,short-stalked,shrub,simple,small,sometimes,sparse,stellate,stem,stigma,style,terete,time,tip,tomentose,tomentose-pubescent,tree,truncate,turning,way,white,yellow	0-15,1.1-1.4,1.3-1.7,1.8-4.5,1.9-3.7,1/2,14-30,2-2.8,2-4,2.9-4.4,3-5,3.9-6.5,4-12,5-7,accrescent,adaxiall,ag,always,apparently,appressed,articulated,axillary,ba,blade,branche,capitat,closely,dendritic-echinoid,dense,developed,directed,distal,distally,eaf,echinoi,echinoid,eed,fruiting,high,inserted,large,lengthening,lobe,long,lower,m.,minute,mostly,multangulat,nflorescence,obscure,often,older,openly,orolla,perfect,persistently,plurifoliate,pore,pubescen,rather,ruit,runk,semi-ovate,size,slit,somewhat,spaced,stellate-pubescent,suture,tamen,testa,thick,thin,tomentum,translucent,tube,ud,uneven,unit,usually,vary,x,ympodial,young	arrangement,bud,capitate,characteristic,colour,exertion,form,fruit,glabrousnes,growth,height,history,inflorescence,life,lobing,na,new,ovary,plant,seed,shape,surface,texture,type
