	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
66	wfo-0001026642	success	193	165	117	76	48	0.606	.05,.8,0.1,0.25,0.4,0.4–2.2,0.5,0.5–3.5,0.6,1.0,12–30,1–3,3.0–5.1,4–7,50–100,6,<,abaxial,abaxially,acute,adaxially,along,annual,anther,anthesi,apart,apex,appressed,articulated,axillary,base,bipinnate,black,blue,borne,branched,brown,calyx,cell,circular,cm,cylindrical,dark,decumbent,densely,denser,diameter,either,elliptic,erect,filament,flattened,flower,fruit,glabrous,gland,glandular,globose,green-purple,hair,half,herb,lavender,leaf,length,lilac,lobe,long,lower,mm,moderately,multicellular,narrow,number,obtuse,occasionally,ovate,pale,pedicel,peduncle,perennial,perfect,petiole,pinnae,pinnate,pitted,present,primary,pubescent,rounded,secondary,sessile,shallowly,shoot,side,simple,sometimes,spaced,sparsely,stone,straight,style,subglabrous,surface,time,unicellular,uniseriate,usually,vein,violet,white,wide,wing,x,–11.0,–4.5,–6	.1,0.1–0.3,0.2,0.5–,0.5–0.7,0.5–1.7,0.5–2.0,0.6–1.0,0.75–1.0,0.75–2.0,0.7–1.6,0.8–1.2,1.0–2.0,1.2–1.7,1.2–2.0,1.2–3.5,1.2–6.2,1.6–8.0,1.9–3.0,1–10,2.0–4.0,2.5–3.5,2.5–4.0,2.8–3.0,3–5,4.0–6.0,5,5.0–7.0,adaxiall,ag,axe,ba,blade,chartaceous,clavate,connivent,decreasing,divided,eaf,eed,equal,fleshy,geminat,glabrescen,indumentum,lon,longitudinal,m.,nflorescence,oblong,often,opening,orolla,pair,pentagonal,pore,poricidal,probably,rapidly,ruit,slit,stigma,tal,tamen,tem,tip,tube,unifoliate,unit,vary,woody,yellow,ympodial,–1.2,–2.0,–7	--,0.3,0.7,0.75,0.8,1,1.2,1.6,1.7,1.9,10,2.0,2.8,3.0,3.5,4.0,4.5,5.0,6.0,7.0,adaxial,arrangement,branching,characteristic,colour,corolla,form,glabrescent,growth,height,history,inflorescence,life,margin,mentioned,midvein,ovary,plant,pseudostipule,rachi,seed,shape,staman,stem,tertiary,texture,unarmed,venation
67	wfo-0001026651	success	222	194	166	56	28	0.748	-celled,0.9–3,1,1.8,1–2,2.2–10,2.8,2–11.5,2–13,2–3,2–4,2–4.5,2–8,3,3–7,4,4–6,4–7.8,6–10,6–14,8,abaxially,acuminate,acute,adaxially,along,anther,antror,antrorse,antrorsely,apex,appressed,arcuate,ark,articulated,asymmetric,attenuate,axi,base,beneath,berry,beyond,branch,brochidodromous,brown,brownish-green,calyx,capitate,cell,chartaceous,ciliate,cm,connivent,cyme,dark,decumbent,decurrent,densely,diameter,discolorous,drying,dull,entire,equal,erect,exfoliating,exserted,eye,filament,flattened,flexuous,flower,fruit,geniculate,glabrescent,glabrous,glandular,globose,green,growt,hair,head,herb,hilum,hollow,impressed,lanceolate,lateral,leaf,length,less,light,like,lobe,long,lying,major,margin,matte,midrib,mm,moderate,moderately,much-branched,multicellular,naked,narrowly-elliptic,new,normally,oblong-ellipsoid,older,one,onto,ovate-deltate,ovate-reniform,parallel,pedicel,peduncle,pedunculate,per,petiole,plant,prominent,pubescence,pubescent,region,revolute,ripe,rounded,secondary,seed,shape,shiny,shrub,similar,simple,single-celled,slightly,small,sometimes,spaced,stalk,stamen,stem,style,sub-opposite,surface,tall,terminal,translucent,trichome,turning,unbranched,undulate,uniseriate,upper,usually,vein,venation,visible,white,wide,woody,yellow,young,×	0.2–1.3,0.35–2.6,2–3.3,3-plurifoliate,3–5,5-merou,absent,accrescent,adaxiall,alyx,anisophyllous,apar,broadly,capitat,circular,cordate,cylindrical,differing,directed,eaf,eed,elliptic,emarginate,frui,geminate,glabrou,highly,introrsely,longitudinal,lower,markedly,membranaceous,minor,mostly,nflorescence,obtuse,opening,orolla,ovate-lanceolate,perfect,pore,poricidal,reduce,ruit,size,slit,smaller,stellate,stigma,straight,subapical,tamen,tem,unit,vary,ympodial	--,2,3.3,4.5,abaxial,adaxial,apart,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,life,midvein,null,ovary,primary,pseudostipule,rachi,staman,tertiary,texture,unarmed
68	wfo-0001026656	exception_thrown	211	0	0	211	0	0.0		0-4,0.3-3,0.3-4.2,0.4-6.5,0.7-10.5,0.9-13,1,1-1.8,1-10,1-2,1-3.8,1-4,1-5,1.1-8.1,1.5-7,10,2-6,2-8,2.5-17,20-60,4-10,4-13,4-8,5,5-18,5-35,5-merou,5.5-27,9-11,abaxially,absent,acumen,acuminate,acute,adaxially,ag,along,alyx,anther,apart,apex,articulated,attenuate,base,bearing,blade,blue,borne,broadly,brownish,bud,capitate,cell,chartaceous,ciliate,clavat,cm,condition,connate,connivent,corolla,covering,cuneate,curved,dark,decurrent,densely,diameter,digestion,distal,dorsally,dot,drying,eaf,edge,eed,elliptic,end,enzyme,erec,especially,exceeding,filament,flat,flower,folded,forked,fresh,fruit,geminat,generally,glabrous,glaucous,globose,greatly,green,green-white,greenish,greenish-yellow,hair,hair-like,half,herb,homostylous,honeycomb-shaped,interjected,lanceolate,larger,lateral,leaflet,lengthening,light,like,living,lobe,long,lower,lunate,make,margin,membranous,middl,midvein,minutely,mm,moderately,mottled,mucilaginous,narrowly,nflorescence,non-glandular,oblique,occasionally,odd-pinnate,often,orolla,ovate,ovoid,pair,pedicel,peduncle,pentagonal,petiole,petiolulate,petiolule,plant,plurifoliate,pore,poricidal,puberulent,pubescen,pubescent,purple,rachi,ranging,removed,rotate-pentagonal,ruit,scale-like,scattered,seed,seudostipule,short,singly,slightly,slit,sometimes,somewhat,spaced,specimen,stamen,star,ste,stem,stigma,stolo,straight,style,subequal,subglabrous,subtending,symmetrical,tall,tamen,tem,terminal,tertiary,testal,therefore,thick,throughout,tinged,tip,tri-,truncate,tube,tuber,typically,unit,unwinged,vary,violet,wall,wet,white,whitish,wide,wing,without,yellow,ympodial	
69	wfo-0001026663	success	251	182	155	96	27	0.618	-15,-2.9,/25-1/15,/3,0-160,0.2-0.6,0.3-0.8,0.4-2.2,0.9-1.5,1,1-2.5,1-3.2,1-5,1.1,1.1-2.1,1.2-2,1.4-2.6,1.4-3.1,1.6-2.3,1/2,1/3,10.3-13.2,12-14,2-12,2.1-2.6,2.9-5,2/3,3.8-5.7,31,4.7-25.9,5.5-,7.5-9,8-17,abaxially,acuminate,acute,adaxially,along,anther,apart,apex,appressed,articulated,ascending,attenuate,axe,axillary,base,berry,blade,branched,broadly,brown,calyx,chartaceous,closely,cm,conical,constricted,corolla,dark,densely,diameter,distributed,drying,echinoid,echinoid-pubescent,entire,especially,filament,fleshy,flower,fruit,glabrescent,globose,granular,granular-tomentose,green,greenish-brown,hair,immature,lateral,leaf,length,less,lobe,long,long-stalked,lower,main,many,margin,midrib,midvein,mm,multangulate,multangulate-pubescent,nearly,obtuse,occuring,openly,ovate,pale,pedicel,peduncle,persistent,petiole,plurifoliate,porrect-stellate,present,pseudo-terminal,pubescent,rachi,ray,rich,robust,scabrous,sessile,short,short-stalked,shrub,side,simple,slightly,small,soon,spaced,sparsely,stalk,stalked,stem,stigma,style,subcoriaceous,subglabrous,subglobose,tangled,thick,time,tip,tomentose,tomentose-pubescent,tomentum,touching,tree,unarmed,unit,upper,usually,vein,violet,way,white,whitish,x	-8,-9.7,.5-2.5,1.9-2.6,1/4-1/2,10-26,2.5-3.7,2.8-5.3,24-45,3-5,3.5-5,4.5-5.7,5-8,5.5-8.8,accrescent,adaxiall,ag,angled,anthesi,apparently,around,bark,becoming,blunt-tipped,branch,bud,capitat,completely,covering,cylindrical,directed,distally,eaf,echinoi,edge,eed,elongated,enveloping,evident,exserted,farinose,flared,free,fruiting,glabrescen,glabrous,grooved,inserted,lanceolate,lengthening,light,line,lined,lobed,long-stalke,longer,longitudinal,longitudinally,m.,matur,minute,nflorescence,occasional,older,opening,orolla,ovate-lanceolat,ovate-lanceolate,perfect,pore,poricidal,pubescence,rather,ridged,ruit,runk,slit,sometimes,somewhat,stamen,stellate,strongly,subcampanulate,suture,tall,tamen,terete,thin,tube,ud,unarme,vary,wide,yellow,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,inflorescence,life,mature,null,ovary,plant,primary,pseudostipule,seed,shape,staman,surface,sympodial,tertiary,texture,trunk,venation
70	wfo-0001026686	success	196	129	97	99	32	0.495	0.2-0.5,0.6-0.9,1-10,1-2,1.5-7,1.7-2.5,10-28,2-9,2.4-3.6,3-4,4-6,5,5-8,6.5-12.7,7-9,8-10,8-14,abaxially,acumen,acuminate,adaxially,anther,apart,apex,apparently,articulated,axe,axillary,base,berry,brownish,bud,cell,cm,condition,conical,corolla,covering,densely,diameter,distal,drying,elliptic-lanceolate,filament,flower,forked,fresh,fruit,generally,glabrous,green,green-white,greenish,hair,half,herb,lanceolate,lateral,leaf,leaflet,light,like,lobe,long,make,margin,middle,minute,mm,mottled,mucilaginous,odd-pinnate,ovoid,pedicel,peduncle,perfect,petiole,petiolule,plant,pubescent,purple,purple-violet,ripe,seed,spaced,sparsely,style,subtending,symmetrical,terminal,testal,thick,throughout,usually,wall,wet,whitish	.4,1,1-2.5,1.2-3.4,1.2-3.6,2-10,2.5-8,3-5,3.7-8,5-16.5,5-merou,8-27,absent,ag,along,alyx,blade,borne,capitat,chartaceous,ciliate,connivent,decreasing,digestion,dorsally,eaf,edge,eed,end,enzyme,equal,erec,especially,exceeding,flat,folded,geminat,glabrou,gradually,hair-like,homostylous,honeycomb-shaped,interjected,larger,lengthening,living,lower,midrib,minutely,nflorescence,obtuse,often,orbicular,orolla,ovate,pair,plurifoliate,pore,poricidal,puberulent,pubescen,removed,rotate-stellate,round,ruit,secondary,semierect,seudostipule,singly,size,slightly,slit,specimen,stamen,star,ste,stigma,stolo,straight,stripe,subequal,subsessile,tall,tamen,tem,tip,toward,tri-,tube,tuber,typically,unit,vary,white,wide,wing,x,yellow,ympodial	'hair-like,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,form,growth,height,history,inflorescence,length,life,mentioned,midvein,ovary,primary,pseudostipule,rachi,shape,staman,stem,surface,tertiary,texture,true,unarmed,vein,venation,¼
71	wfo-0001026696	success	139	138	100	39	38	0.719	0.3-4.5,0.8-7,1,1-1.3,1-4,1.3-2.1,1.5-3,2-3,3-17,3-3.5,3-6,3-8.5,4-16,5-35,9,abaxially,acumen,acute,adaxially,apex,apiculate,articulate,base,branched,broadly,calyx,cell,cm,corolla,covering,cuneate,cyme,decurrent,densely,diameter,dichasial,dichasially,digestion,distal,ebracteate,emoval,entire,enzyme,exceeding,filament,flower,forked,generally,globose,green,green-white,hair-like,half,herbaceous,honeycomb,lanceolate,lateral,light,linear,living,lobe,long,make,margin,mm,monochasial,mucilaginous,oblong,obtuse,odd-pinnate,often,ovate,ovoid,pattern,pedicel,peduncle,perennial,perfect,petiole,plant,proximal,pubescent,reveal,rounded,seed,sinuate,specimen,stamen,stigma,straight,style,testal,thick,throughout,tuber-bearing,typically,unit,wall,white-cream,¼	0.9-7.2,2-17,3-6-foliat,apical,apically,connate,dehiscent,dorsally,eaf,edge,eed,flat,folded,globo,introrse,light-yello,lon,lower,lunat,maturing,nflorescence,nther,orolla,plan,poricidally,ruit,seudostipule,short,simple,slit,stellate,tal,tem,throughou,vary,wide,without,yellow,ympodial	'hair-like,3-6-foliate,abaxial,adaxial,anther,arrangement,ba,branching,characteristic,colour,form,fruit,growth,height,history,inflorescence,leaf,length,life,light-yellow,lunate,mentioned,midvein,ovary,primary,pseudostipule,rachi,shape,staman,stem,surface,sympodial,tall,tertiary,texture,unarmed,vein,venation
72	wfo-0001026706	success	232	166	140	92	26	0.603	-3.1,-4.4,-6.1,.5,/14-1/6,0-240,0.2-0.3,0.2-0.5,0.6-2.2,0.8-1.2,0.8-1.5,0.8-2.8,0.9-2,1-2.2,1-5,1.1-4,1.5-3,10-15,12,14-32,2.5-3,2/3-3/4,3-4.6,3.1-3.8,3.6-5.7,4,4.2-12,4.5-5.5,5.3-6.4,6.1-,7-16,8-14,9.8-15.4,abaxially,acute,adaxially,anther,apart,apex,appearing,articulated,attenuate,axe,axillary,bark,base,berry,blade,branched,brown,calyx,chartaceous,closely,cm,coriaceous,corolla,crisped,cuneate,cylindrical,dark,dendritic-multangulate,densely,diameter,entire,exserted,filament,fleshy,flower,fruit,glabrate,globose,green,hair,herbarium,lacking,lateral,leaf,length,lobe,long,lower,main,many,margin,midrib,mixed,mm,multangulate,obtuse,occasionally,older,ovate,ovate-elliptic,pale,pedicel,peduncle,petiole,plurifoliate,porrect-stellate,pseudo-terminal,pubescent,rachi,reticulate-punctate,semi-ovate,sessile,short-stalked,shrub,side,simple,slightly,small,softly,somewhat,spaced,sparsely,specimen,stalked,stamen,stem,style,subconical,subglobose,suborbicular,sulcate,surface,time,tomentose-pubescent,touching,translucent,tree,unarmed,unit,vein,velutinous,wavy,white,whitish,wide,x,yellowish-tan	-5.5,0.9-1.9,1/2-2/3,2.2-3.3,2.3-3.8,2.7-4,2.9-6,5-6.5,6-10,6-8,accrescent,adaxiall,ag,anthesi,apparently,around,ba,becoming,blunt-tipped,branch,bud,capitat,completely,covering,dendritic-echinoid,directed,distally,eaf,edge,eed,enveloping,farinose,fourth,free,fruiting,furfuraceou,glabrous,golden,grayish,indument,inserted,lackin,lanceolate,lengthening,lobed,long-stalked,longitudinal,m.,matted,minute,multangulat,nearly,nflorescence,oblong,obscured,often,orolla,ovate-lanceolate,perfect,persistent,pore,poricidal,pubescence,rather,reddish,ruit,runk,short-,slit,soon,splitting,stellate,stigma,strongly,subcampanulate,suture,tall,tamen,thin-walled,tip,tomentu,transparent,tube,ud,unarme,unevenly,upper,vary,way,yellow,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,form,growth,height,history,inflorescence,life,midvein,ovary,plant,primary,pseudostipule,seed,shape,staman,sympodial,tertiary,texture,true,unspecified,venation
73	wfo-0001026707	success	196	134	102	94	32	0.52	-5,.5,.8,0,0.5-1,0.6-0.7,0.7-1,0.7-1.4,0.7-1.5,1-3,1.5-1.8,1.6-2,1/3,2-2.3,2-6,2.5-4,3-4,3-4.5,3-8,4,5-25,8-15,?,acute,anther,apex,apically,apparently,articulated,attenuate,base,berry,branched,broad-deltate,calyx,clustered,cm,color,decurrent,diameter,entire,erect,eye,filament,flattened-reniform,flower,free,fruit,glabrous,green,infructescence,known,lateral,leaf,length,lobe,long,lower,margin,mauve,mm,moderately,naked,narrow-oblong,obtuse,one,open,orange-brown,pedicel,peduncle,per,pericarp,petiole,portion,prickle,prickly,pubescent,rounded,shrub,small,smooth,sometimes,sparsely,spherical,stellate-pubescent,stem,style,surface,terete,terminal,time,tip,tree,unarmed,unit,upper,venation,visible,white,wide,yellow-green,¼	-1/3,-3,/3,0-20,0.05,0.05-0.15,0.1-0.2,0.3-0.8,0.5-3,0.6-0.8,1-1.7,1-5,1/3-1/2,1/3-3/4,1/4-1/3,1/8-1/4,11-16,2-10,2.5-3,2.5-6,3-7,5-10,5-7,5-8,5-merous,abaxially,alyx,apar,apart,bark,blade,branche,broadly,chartaceous,concolorous,connivent,curved,cuspidat,densely,discolorous,drying,eaf,eed,elongating,equal,foliaceous,fruiting,fused,gently,glabrescent,glabrou,gray,inflated,juvenil,less,lobed,longer,mature,midpoint,narrow-deltate,nflorescence,older,orolla,oung,perfec,plurifoliat,poricidal,porrect,porrect-lepidote,ray,red-brown,reflexed,ruit,scar,sessile,shorter,simple,slender,spaced,spreading,stalk,stalked,stellate,stout,straight,tamen,tapering,trichome,tube,variously,vary,way,weakly,ympodial	abaxial,adaxial,arrangement,branch,branching,characteristic,colour,corolla,cuspidate,form,growth,height,history,inflorescence,juvenile,life,midvein,null,ovary,plant,plurifoliate,primary,pseudostipule,rachi,seed,shape,staman,sympodial,tertiary,texture,vein,young
74	wfo-0001026711	success	210	140	117	93	23	0.557	-2,-7,.5,0,0-0.2,0-25,0-4,0-6,0.3-1,0.5-1.5,0.7-,0.7-1.4,0.75-1,0.9-1.1,1-2,1.5-2.2,1/3,1/4,2-2.2,2-3.5,2-6,2.1-2.5,3-4,3-4.5,3-7,3.5-5.2,4.5-7,acute,anther,apex,apically,apparently,articulated,base,berry,branched,calyx,cell,cm,cuneate,curved,densely,diameter,difoliate,distance,dull,elliptic,erect,evenly,extending,faint,filament,flattened-reniform,flower,fruit,glabrous,green,lateral,leaf,length,lobe,lobed,long,lower,margin,maturity,mauve,midvein,mm,narrow-deltate,obtuse,occasionally,one,open,orange,orange-brown,outline,pair,pedicel,peduncle,per,petiole,pit,prickle,prickly,primary,purple,raised,red,rounded,shallowly,shrub,side,slender,small,smooth,sometimes,spherical,stellate-pubescent,stem,style,surface,terete,terminal,tertiary,time,unarmed,uniform,upper,vein,venation,visible,weakly,wide,yellow,yellow-green,young	-15,-5,-6,.2,.8,0.1,0.15,0.2-0.3,0.7-0.9,0.8,0.8-2.2,0.9-1.5,1-,1-30,1.5-,1.7-4,1/,1/2-2/3,1/4-1/3,2-2.5,2-4,3-5,4-8,5-merous,7-8,abaxially,acicular,acuminat,alyx,ame,apar,apart,bark,blade,brow,c.,concolorous,connivent,deltate,discolorous,drying,eaf,eed,elongating,equal,free,fruiting,geminat,infructescence,less,longer,mature,midpoint,moderately,nflorescence,older,orolla,oung,pale,pendulous,perfec,pericarp,perpendicular,poricidal,porrect,portion,prickl,ray,reduced,reflexed,ruit,scar,sessile,shorter,somewhat,spaced,spreading,stalk,stalked,stellate,straight,tamen,tapering,thick-chartaceous,tip,trichome,tube,unit,variously,vary,way,woody,ympodial	abaxial,acuminate,adaxial,arrangement,branching,characteristic,colour,corolla,form,growth,height,history,inflorescence,life,null,ovary,plant,pseudostipule,rachi,seed,shape,staman,texture
75	wfo-0001026717	success	207	164	130	77	34	0.628	0.3-5,0.6-1.5,0.8,1-10,1-2,1-3,1.3-2.5,1.4-2.2,1.8-3,13-28,14-22,15-34,2.5-4.5,2.5-5.5,3-4,3-6,3.3-11,4-6,4-8,4-9,5,5-11,5-13.5,5-6,5.3-9,7-11,abaxially,acumen,acuminate,adaxially,anther,apart,apex,apparently,articulated,attenuate,axe,axillary,base,berry,blade,brownish,bud,cell,cm,condition,conical,corolla,covering,dark,darker,decurrent,diameter,digestion,distal,drying,elliptic,enzyme,filament,flower,forked,fresh,fruit,generally,glabrous,green,green-white,greenish,hair,half,herb,honeycomb-shaped,interjected,lanceolate,lateral,leaf,leaflet,light,like,lobe,long,make,margin,medium,middle,minute,mm,mottled,mucilaginous,narrow,odd-pinnate,often,orbicular,ovate,ovoid,pedicel,peduncle,perfect,petiole,petiolule,plant,plurifoliate,pubescent,purple,removed,ripe,seed,sessile,spaced,sparsely,straight,stripe,style,subglabrous,subsessile,subtending,symmetrical,terminal,testal,thick,throughout,tri-,unit,usually,violet,wall,wet,whitish,wing,x	0.3-0.6,0.3-2.5,1-2.5,2.2-5,3-5,5-merou,ag,along,alyx,borne,capitat,chartaceous,ciliate,connivent,decreasing,dorsally,eaf,edge,eed,end,equal,erec,especially,exceeding,flat,folded,geminat,glabrou,gradually,hair-like,homostylous,larger,lengthening,living,lower,membranous,midrib,minutely,nflorescence,obtuse,one-quarte,orolla,pair,pentagonal,pore,poricidal,present,puberulent,pubescen,rotate,round,ruit,secondary,semierect,seudostipule,singly,size,slightly,slit,specimen,stamen,ste,stigma,stolo,subequal,tall,tamen,tem,tip,toward,tube,tuber,typically,vary,wide,yellow,ympodial	'hair-like,abaxial,adaxial,arrangement,branching,calyx,characteristic,colour,description,form,geminate,growth,height,history,inflorescence,length,life,mentioned,midvein,one-quarter,ovary,primary,pseudostipule,rachi,shape,staman,stem,surface,sympodial,tertiary,texture,unarmed,vein,venation
76	wfo-0001026725	success	166	134	106	60	28	0.639	.3,.5,/4,0.2,0.7-1.2,1-1.2,1-1.5,1-4.5,1-5,1.5,1.5-2,1.6-2,1/2,2,3.5-4,5-20-flowered,5-6,8-9,acute,anther,apart,apex,axil,base,beneath,berry,broadly,calyx,capitate,character,cm,corolla,dark,dia,difoliate,dry,drying,elliptic,evenly,extremely,filament,flattened-reniform,free,fruit,geographically,glabrous,glandular-papillose,globose,green,greenish-white,incrassate,large,lateral,leaf,less,lobe,long,main,major,margin,material,minor,minutely,mm,occasionally,onto,opposite,ovary,ovate,pair,pale,papillose,pedicel,petiole,pitted,portion,pubescent,reddish-brown,rounded,scar,scarious,short,shrub,simple,slender,spaced,stem,straight,style,subshrub,surface,tan,tapering,tip,triangular,trichome,tube,tuft,uniseriate,upper,varying,vein,way,white,winged,x	1.2-1.7,2.2-4,3.6-7.7,5-5.5,8-18.6,accrescent,anthesi,attenuate,bark,becoming,black,bluish,brownish-papillose,crackin,cup-shaped,deflexed,differing,eaf,edicel,eed,ellipsoid,fruiting,geminat,inflorescenc,interpetalar,lobed,lon,lower,margine,middle,nflorescence,often,older,one,open,ovoid,paler,papillo,planar,pore,poricidal,prominent,proximal,reflexed,ruit,shaped,sinus,size,slightly,split,stigma,stretching,tall,tear-drop,ud,unit,widest,woody,ympodial,young	abaxial,adaxial,arrangement,branching,characteristic,colour,diameter,form,growth,height,history,inflorescence,length,life,midvein,null,peduncle,plant,primary,pseudostipule,rachi,seed,shape,staman,tertiary,texture,unarmed,venation
77	wfo-0001026733	exception_thrown	188	0	0	188	0	0.0		-1,-11,-13,-14,-15,-2,-4,-7,-8,.5-3,0.3-0.5,0.3-2,0.5,0.5-1,0.5-2,0.5-4,1,1-1.5,1-2,1-3,1-7,1.5-14,1.5-2,1.5-2.5,10-20,15-,2-2.5,2-3,2-4,2-6,2.5-7.5,20-50,25-40,3-15,3-3.5,3-4-foliat,3-7,4,4-23,4-5,4.5-5,5-8,7-10,8-12,abaxially,acuminate,acute,acute-acuminate,adaxially,aggregate,apart,ape,apex,articulated,axe,basal,base,beyond,blade,calyx,capitat,cell,chartaceous,ciliat,cm,color,connective,connivent,cordate,curled,cylindrical,deltate,dense,densely,dia,diameter,directed,distally,eaf,eed,eglandular-pilose,eglandular-pubescent,eglandular-villous,ellipsoidal,elliptic-ovate,entire,equal,especially,exceeding,exserted,flattened,flower,forked,fruit,fusiform,glabrate,glabrous,gland-tipped,glandula,glandular-,glandular-puberulent,glandular-tomentose,green,greyish,hair,hirsute,immature,lanceolate,leaving,linear-triangular,lobe,lon,long,longitudinal,lower,margin,membranaceous,midrib,mm,moderately,narrowly,near,nflorescence,nther,oblique,orolla,ovate,ovoid,ovum,pedicel,pedicellar,peduncle,perfect,petiole,pilose,pore,present,pubescent,pubescent-pilo,pubescent-pilose,rachi,radiu,remnant,ripe,round,ruit,shining,shorter,simple,slightly,small,smooth,sometimes,spaced,sparsely,stamen,stellate,stigma,stone,stripe,style,submarginally,swelling,tal,tem,thecae,time,toward,tree,triangular,truncate,tube,ud,unbranched,unit,unknow,unknown,usually,vary,vein,villous,white,white-puberulent,wide,x,yellow,yellowish,ympodial	
78	wfo-0001026734	success	266	237	211	55	26	0.793	0.1,0.2,0.3,0.5,0.6,0.7–0.9,0.7–1,0.8–1,1,1.6–2,1.6–2.5,1.8–3,1/4,1–1.2,1–3,2.2–7,2.3–5,2.5–3,2–2.4,2–3,3,3–4-celled,3–8,4–6,4–7,4–8,4–9,5–9,8,abaxial,abaxially,absent,accrescent,acuminate,acute,adaxial,adaxially,also,always,anther,apex,apical,articulated,associated,asymmetric,axi,barely,base,becoming,beneath,berry,blade,branch,branched,bright,broadly,brown,calyx,camptodromous,capitate,central,clavate,closely,cm,commonly,congested,corolla,covered,covering,cuneate,cylindrical,cyme,dark,dense,densely,denser,diameter,differing,distally,downward,dried,drying,due,eglandular,elliptic,entire,f.,fewer,flattened,flower,foliate,found,free,frequently,fruit,geminate,glabrescent,glabrous,glandular,globose,gray,green,growth,hair,held,immature,initially,internodal,irregular,j,lamina,lanceolate,lateral,leaf,length,less,lobe,long,long-attenuate,longer,margin,material,mature,maturity,midpoint,minute,mm,moderately,much,multiseriate,narrow,near,new,normally,oblong,obovate,observed,obtuse,often,old,older,one,other,ovary,ovate,pair,paired,pale,papillose,pedicel,peduncle,petiole,pit,plane,porrect,porrect-stellate,portion,pubescence,pubescent,purple,purplish,rachi,raised,rarely,ray,rayed,reaching,reniform,rounded,scandent,secondary,sessile,shape,shiny,short-stalked,shorter,shrub,simple,size,slightly,smaller,sometimes,spaced,sparse,sparsely,spread,stalk,stellate,stem,stigma,still,style,subopposite,subsessile,surface,terminal,trichome,tube,tuft,unbranched,unequal,uniseriate,unit,vein,venation,vestiture,visible,white,whole,wide,yellowish	1.8–2.2,3.2–3.8,3–4,5-merou,adaxiall,ag,alyx,anthesi,apice,archin,ark,beneat,caly,celled,chartaceous,connivent,directed,discolorous,eaf,eed,emergent,erect,flat,forked,glabrescen,ilament,introrsely,large,lobed,longitudinal,lower,lying,maturit,membranaceous,midri,mostly,nflorescence,one-celled,opening,orolla,oung,perfect,pointing,pore,poricidal,ruit,slit,spreading,surfac,ud,upward,vary,yellow,ympodial,¾	arching,arrangement,bark,branching,characteristic,colour,filament,form,height,history,inflorescence,larger,life,midrib,midvein,null,plant,primary,pseudostipule,seed,staman,sympodial,tertiary,texture,unarmed,young
79	wfo-0001026740	success	171	158	124	47	34	0.725	-2,0-10,0.5-1,1-10,1-12,1-2,1-3,1-5,10-20,10-30,2-3,2-4,2.5-27,2.5-3,2.5-4.5,2.5-6,20-50,3-15,3-3.5,3-5,3.5-40,4-5,4.5-10,5-40,5-8,6-10,abaxially,absent,acuminate,acute,adaxially,aggregate,also,apart,apex,apiculate,articulated,axe,basal,base,beyond,blade,branched,calyx,cell,cm,cordate,corky,curled,cylindrical,darker,deltate,densely,diameter,eglandular,ellipsoidal,elliptic,entire,especially,exserted,flattened,fleshy,flower,fruit,glabrate,glabrous,glandular-puberulent,greenish,hair,immature,leaving,lobe,long,margin,mature,mm,moderately,near,nearly,oblong,obtuse,often,ovate,pedicel,pedicellar,peduncle,perfect,petiole,pilose,present,puberulent,purple,rachi,radiu,remnant,reticulate,scar,sessile,simple,small,sometimes,spaced,sparsely,stamen,stone,stripe,style,subcoriaceous,time,tomentose,tree,truncate,unbranched,unit,unlobed,vein,villous,white-puberulent,whitish,wide,woody,x,yellow,young	-17,1-4,3-foliat,8-19,absen,acute-acuminate,ape,browni,ciliate,connective,connivent,directed,distally,eaf,eed,equal,exceeding,lanceolate,lon,lower,narrowly,nflorescence,nther,orange,orolla,ovoid,pilo,pore,pubescent,rarely,ruit,shorter,slightly,stellate,stigma,swelling,tal,tems,thecae,toward,triangular,truncat,tube,ud,vary,violet,ympodial	3-foliate,abaxial,adaxial,anther,arrangement,branching,characteristic,colour,corolla,filament,form,growth,height,history,inflorescence,leaf,length,life,mentioned,midvein,ovary,plant,primary,pseudostipule,seed,shape,staman,stem,surface,sympodial,tertiary,texture,unarmed,venation
